material,scenario,destination state,origin state,SCTG code,domestic mode,domestic mode efficiency,domestic distance (km),return trip factor,GWP(kg CO2 eq),GWP_fossil(kg CO2 eq),GWP_biogenic(kg CO2 eq),GWP_luluc(kg CO2 eq),AP(kg SO2 eq),EP(kg N eq),ODP(kg CFC-11 eq),POCP(kg O3 eq),CO2(kg),CH4(kg),CH4 fossil(kg),N2O(kg)
Photovoltaics,Regional,,,35,Barge,High,39.57809171103756,1.5,7.203661427812656,0.0,0.0,0.0,0.049730188859652386,0.006314526220129199,1.5613557180004316e-08,1.72896013027127,7.174410170525137,0.0008489500672017557,0.0,2.030356104776227e-05
Photovoltaics,Regional_c,,,35,Truck,Low,404.25842686405,1.5,56.83458389155839,0.0,0.0,0.0,0.47043977605517706,0.05475680391873557,1.2309669098010325e-07,16.369225752444283,56.59370852920358,0.007216012919523293,0.0,0.000145533033671058
Photovoltaics,Regional_c,,,35,Truck,Median,404.25842686405,1.5,64.28482010102246,0.0,0.0,0.0,0.5641242409303594,0.06390961896136453,1.3886276962780118e-07,19.67104283711483,63.89970027873221,0.01218839156995111,0.0,0.0001643310505202363
Photovoltaics,Regional_c,,,35,Truck,High,404.25842686405,1.5,73.5796171713009,0.0,0.0,0.0,0.5079539474220938,0.06449781497245172,1.5947994939786776e-07,17.659939430056045,73.2808390659495,0.008671343256233872,0.0,0.00020738457298125767
Photovoltaics,Regional_c,,,35,Rail,Low,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Photovoltaics,Regional_c,,,35,Rail,Median,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Photovoltaics,Regional_c,,,35,Rail,High,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Photovoltaics,Regional_c,,,35,Air,Low,2840.128865885417,1.0,1895.6891383427717,0.0,0.0,0.0,4.607623422863022,1.546714299459137,5.964270618359376e-06,143.83593502426186,1886.4396225021499,0.27890065462994795,0.0,0.005282639690546875
Photovoltaics,Regional_c,,,35,Air,Median,2840.128865885417,1.0,2369.611422218432,0.0,0.0,0.0,5.759528568546561,1.9333921642917047,7.441137628619792e-06,179.79491736026287,2358.0495302577838,0.3486769406070208,0.0,0.0066175002575130214
Photovoltaics,Regional_c,,,35,Air,High,2840.128865885417,1.0,2843.5337060940924,0.0,0.0,0.0,6.911436554358967,2.320072869253138,8.946405927539063e-06,215.75390253639281,2829.6594351732892,0.4184106246511055,0.0,0.007952360824479168
Photovoltaics,Regional_c,,,35,Barge,Low,404.25842686405,1.5,56.83458389155839,0.0,0.0,0.0,0.47043977605517706,0.05475680391873557,1.2309669098010325e-07,16.369225752444283,56.59370852920358,0.007216012919523293,0.0,0.000145533033671058
Photovoltaics,Regional_c,,,35,Barge,Median,404.25842686405,1.5,64.28482010102246,0.0,0.0,0.0,0.5641242409303594,0.06390961896136453,1.3886276962780118e-07,19.67104283711483,63.89970027873221,0.01218839156995111,0.0,0.0001643310505202363
Photovoltaics,Regional_c,,,35,Barge,High,404.25842686405,1.5,73.5796171713009,0.0,0.0,0.0,0.5079539474220938,0.06449781497245172,1.5947994939786776e-07,17.659939430056045,73.2808390659495,0.008671343256233872,0.0,0.00020738457298125767
Photovoltaics,Local,,,35,Truck,Low,9.525903027593257,1.5,1.3392441537073245,0.0,0.0,0.0,0.011085393375192064,0.0012902835650875067,2.9006374719021466e-09,0.3857227129788577,1.3335681920178484,0.00017003736904253964,0.0,3.429325089933572e-06
Photovoltaics,Local,,,35,Truck,Median,9.525903027593257,1.5,1.5148007357050215,0.0,0.0,0.0,0.013292964246418633,0.0015059595355352458,3.2721476899782844e-09,0.4635263832879981,1.5057258127415118,0.0002872059762819367,0.0,3.872279580716659e-06
Photovoltaics,Local,,,35,Truck,High,9.525903027593257,1.5,1.7338223557104997,0.0,0.0,0.0,0.011969373361395148,0.0015198197244403937,3.75796874438554e-09,0.41613695424698777,1.7267819798785753,0.00020433061994187536,0.0,4.886788253155342e-06
Photovoltaics,Local,,,35,Rail,Low,17.70274,1.0,0.2674403384609,0.0,0.0,0.0,0.000869204534,0.00018764904399999998,6.14285078e-10,0.031165054174099996,0.26451774000607997,4.67352336e-05,0.0,6.07203982e-06
Photovoltaics,Local,,,35,Rail,Median,17.70274,1.0,0.33430041865043997,0.0,0.0,0.0,0.001086948236,0.00023544644199999996,7.682989159999999e-10,0.038956330994679995,0.33064719271034,5.8419042e-05,0.0,7.594475459999999e-06
Photovoltaics,Local,,,35,Rail,High,17.70274,1.0,0.40116051654271995,0.0,0.0,0.0,0.001304691938,0.000281473566,9.2054248e-10,0.04674759011251999,0.39677662771185995,7.01028504e-05,0.0,9.1169111e-06
Photovoltaics,Local,,,35,Air,Low,1071.04695875969,1.0,714.8873104892828,0.0,0.0,0.0,1.7375905415576491,0.5832846764118158,2.249198613395349e-06,54.24227140484522,711.3992061535631,0.10517681135020156,0.0,0.001992147343293023
Photovoltaics,Local,,,35,Air,Median,1071.04695875969,1.0,893.6091378438417,0.0,0.0,0.0,2.1719879091853214,0.7291055777530301,2.8061430319503875e-06,67.80283872053303,889.2490084952391,0.1314902930330096,0.0,0.002495539413910078
Photovoltaics,Local,,,35,Air,High,1071.04695875969,1.0,1072.3309651984005,0.0,0.0,0.0,2.606386347859953,0.8749275501412032,3.373797920093023e-06,81.36340710726783,1067.098809765868,0.1577877090114363,0.0,0.0029989314845271318
Photovoltaics,Local,,,35,Barge,Low,9.525903027593257,1.5,1.3392441537073245,0.0,0.0,0.0,0.011085393375192064,0.0012902835650875067,2.9006374719021466e-09,0.3857227129788577,1.3335681920178484,0.00017003736904253964,0.0,3.429325089933572e-06
Photovoltaics,Local,,,35,Barge,Median,9.525903027593257,1.5,1.5148007357050215,0.0,0.0,0.0,0.013292964246418633,0.0015059595355352458,3.2721476899782844e-09,0.4635263832879981,1.5057258127415118,0.0002872059762819367,0.0,3.872279580716659e-06
Photovoltaics,Local,,,35,Barge,High,9.525903027593257,1.5,1.7338223557104997,0.0,0.0,0.0,0.011969373361395148,0.0015198197244403937,3.75796874438554e-09,0.41613695424698777,1.7267819798785753,0.00020433061994187536,0.0,4.886788253155342e-06
Photovoltaics,National,Colorado,,35,Truck,Low,2115.6031596875,1.0,198.28805415921255,0.0,0.0,0.0,1.6412997405076803,0.19103896531978126,4.294674414165625e-07,57.10997952827713,197.44767311608987,0.02517567760028125,0.0,0.000507744758325
Photovoltaics,National,Colorado,,35,Truck,Median,2115.6031596875,1.0,224.2809046359547,0.0,0.0,0.0,1.9681519662667601,0.2229718794121044,4.844731235684376e-07,68.62956566896516,222.93727449122136,0.04252362350971875,0.0,0.0005733284562753125
Photovoltaics,National,Colorado,,35,Truck,High,2115.6031596875,1.0,256.7091745144997,0.0,0.0,0.0,1.7721815299817476,0.22502401447700124,5.564036309978126e-07,61.6131022061636,255.6667787568648,0.03025312518353125,0.0,0.0007235362806131251
Photovoltaics,National,Colorado,,35,Rail,Low,2115.6031596875,1.0,198.28805415921255,0.0,0.0,0.0,1.6412997405076803,0.19103896531978126,4.294674414165625e-07,57.10997952827713,197.44767311608987,0.02517567760028125,0.0,0.000507744758325
Photovoltaics,National,Colorado,,35,Rail,Median,2115.6031596875,1.0,224.2809046359547,0.0,0.0,0.0,1.9681519662667601,0.2229718794121044,4.844731235684376e-07,68.62956566896516,222.93727449122136,0.04252362350971875,0.0,0.0005733284562753125
Photovoltaics,National,Colorado,,35,Rail,High,2115.6031596875,1.0,256.7091745144997,0.0,0.0,0.0,1.7721815299817476,0.22502401447700124,5.564036309978126e-07,61.6131022061636,255.6667787568648,0.03025312518353125,0.0,0.0007235362806131251
Photovoltaics,National,Colorado,,35,Air,Low,2955.1505749999997,1.0,1972.462205671236,0.0,0.0,0.0,4.7942264771891745,1.6093543170909748,6.2058162075e-06,149.66111263409084,1962.8380958700197,0.290195786465,0.0,0.0054965800694999995
Photovoltaics,National,Colorado,,35,Air,Median,2955.1505749999997,1.0,2465.577756350257,0.0,0.0,0.0,5.9927823576988235,2.011692157576075,7.7424945065e-06,187.07638931503823,2453.5476220538876,0.3627979257915999,0.0,0.00688550083975
Photovoltaics,National,Colorado,,35,Air,High,2955.1505749999997,1.0,2958.6933070292785,0.0,0.0,0.0,7.191341193359049,2.4140329532117497,9.308724311249999e-06,224.49166895113626,2944.257145282605,0.435355737859575,0.0,0.008274421609999999
Photovoltaics,National,Colorado,,35,Barge,Low,2115.6031596875,1.0,198.28805415921255,0.0,0.0,0.0,1.6412997405076803,0.19103896531978126,4.294674414165625e-07,57.10997952827713,197.44767311608987,0.02517567760028125,0.0,0.000507744758325
Photovoltaics,National,Colorado,,35,Barge,Median,2115.6031596875,1.0,224.2809046359547,0.0,0.0,0.0,1.9681519662667601,0.2229718794121044,4.844731235684376e-07,68.62956566896516,222.93727449122136,0.04252362350971875,0.0,0.0005733284562753125
Photovoltaics,National,Colorado,,35,Barge,High,2115.6031596875,1.0,256.7091745144997,0.0,0.0,0.0,1.7721815299817476,0.22502401447700124,5.564036309978126e-07,61.6131022061636,255.6667787568648,0.03025312518353125,0.0,0.0007235362806131251
Photovoltaics,Regional,Colorado,,35,Truck,Low,22.405030312500003,1.5,3.1499172070862516,0.0,0.0,0.0,0.026072969027474538,0.003034761355828125,6.82233173015625e-09,0.9072241289332651,3.1365672817997,0.00039992979107812503,0.0,8.0658109125e-06
Photovoltaics,Regional,Colorado,,35,Truck,Median,22.405030312500003,1.5,3.5628282486771363,0.0,0.0,0.0,0.03126520037221453,0.003542033647133438,7.696127912343751e-09,1.0902192304633371,3.5414839285122053,0.0006755116639218751,0.0,9.10764482203125e-06
Photovoltaics,Regional,Colorado,,35,Truck,High,22.405030312500003,1.5,4.077969545108684,0.0,0.0,0.0,0.028152099827898756,0.0035746329662381254,8.838784458281251e-09,0.978758764082318,4.061410502520412,0.0004805879002031251,0.0,1.1493780550312502e-05
Photovoltaics,Regional,Colorado,,35,Rail,Low,22.405030312500003,1.5,3.1499172070862516,0.0,0.0,0.0,0.026072969027474538,0.003034761355828125,6.82233173015625e-09,0.9072241289332651,3.1365672817997,0.00039992979107812503,0.0,8.0658109125e-06
Photovoltaics,Regional,Colorado,,35,Rail,Median,22.405030312500003,1.5,3.5628282486771363,0.0,0.0,0.0,0.03126520037221453,0.003542033647133438,7.696127912343751e-09,1.0902192304633371,3.5414839285122053,0.0006755116639218751,0.0,9.10764482203125e-06
Photovoltaics,Regional,Colorado,,35,Rail,High,22.405030312500003,1.5,4.077969545108684,0.0,0.0,0.0,0.028152099827898756,0.0035746329662381254,8.838784458281251e-09,0.978758764082318,4.061410502520412,0.0004805879002031251,0.0,1.1493780550312502e-05
Photovoltaics,Regional,Colorado,,35,Air,Low,2006.84698,1.0,1339.5019035926653,0.0,0.0,0.0,3.25576605421642,1.09291481737914,4.214378658e-06,101.63507553694285,1332.9661568685717,0.197072373436,0.0,0.0037327353828
Photovoltaics,Regional,Colorado,,35,Air,Median,2006.84698,1.0,1674.3773789891197,0.0,0.0,0.0,4.06970706605878,1.36614302001218,5.2579390876e-06,127.04384341775506,1666.2076975908499,0.24637659004063997,0.0,0.004675953463400001
Photovoltaics,Regional,Colorado,,35,Air,High,2006.84698,1.0,2009.2528543855742,0.0,0.0,0.0,4.88365008474812,1.6393732294922,6.321567987000001e-06,152.45261330541427,1999.4492363062811,0.29565070394058,0.0,0.005619171544
Photovoltaics,Regional,Colorado,,35,Barge,Low,22.405030312500003,1.5,3.1499172070862516,0.0,0.0,0.0,0.026072969027474538,0.003034761355828125,6.82233173015625e-09,0.9072241289332651,3.1365672817997,0.00039992979107812503,0.0,8.0658109125e-06
Photovoltaics,Regional,Colorado,,35,Barge,Median,22.405030312500003,1.5,3.5628282486771363,0.0,0.0,0.0,0.03126520037221453,0.003542033647133438,7.696127912343751e-09,1.0902192304633371,3.5414839285122053,0.0006755116639218751,0.0,9.10764482203125e-06
Photovoltaics,Regional,Colorado,,35,Barge,High,22.405030312500003,1.5,4.077969545108684,0.0,0.0,0.0,0.028152099827898756,0.0035746329662381254,8.838784458281251e-09,0.978758764082318,4.061410502520412,0.0004805879002031251,0.0,1.1493780550312502e-05
Photovoltaics,Regional_c,Colorado,,35,Truck,Low,707.2027496825397,1.5,99.42544504753133,0.0,0.0,0.0,0.8229792654344431,0.09579061244449999,2.1534323727833334e-07,28.6360424249014,99.00406182514674,0.012623569081833333,0.0,0.0002545929898857143
Photovoltaics,Regional_c,Colorado,,35,Truck,Median,707.2027496825397,1.5,112.45876033050322,0.0,0.0,0.0,0.9868692594568735,0.11180238990006239,2.429241445159524e-07,34.41218453118102,111.78503832699755,0.02132216290292857,0.0,0.0002874779177459523
Photovoltaics,Regional_c,Colorado,,35,Truck,High,707.2027496825397,1.5,128.71891870699812,0.0,0.0,0.0,0.8886059125981085,0.11283136990085048,2.7899148474976193e-07,30.893994767269938,128.196241420371,0.015169498980690477,0.0,0.0003627950105871429
Photovoltaics,Regional_c,Colorado,,35,Rail,Low,707.2027496825397,1.5,99.42544504753133,0.0,0.0,0.0,0.8229792654344431,0.09579061244449999,2.1534323727833334e-07,28.6360424249014,99.00406182514674,0.012623569081833333,0.0,0.0002545929898857143
Photovoltaics,Regional_c,Colorado,,35,Rail,Median,707.2027496825397,1.5,112.45876033050322,0.0,0.0,0.0,0.9868692594568735,0.11180238990006239,2.429241445159524e-07,34.41218453118102,111.78503832699755,0.02132216290292857,0.0,0.0002874779177459523
Photovoltaics,Regional_c,Colorado,,35,Rail,High,707.2027496825397,1.5,128.71891870699812,0.0,0.0,0.0,0.8886059125981085,0.11283136990085048,2.7899148474976193e-07,30.893994767269938,128.196241420371,0.015169498980690477,0.0,0.0003627950105871429
Photovoltaics,Regional_c,Colorado,,35,Air,Low,2540.3431900000005,1.0,1695.5924256784463,0.0,0.0,0.0,4.121272427089511,1.3834531188716703,5.3347206990000014e-06,128.65354188858404,1687.3192290433367,0.24946170125800005,0.0,0.004725038333400001
Photovoltaics,Regional_c,Colorado,,35,Air,Median,2540.3431900000005,1.0,2119.490531462972,0.0,0.0,0.0,5.15158989877609,1.7293157635037903,6.655699157800001e-06,160.81692609055844,2109.149038209428,0.31187285274992005,0.0,0.005918999632700001
Photovoltaics,Regional_c,Colorado,,35,Air,High,2540.3431900000005,1.0,2543.3886372474976,0.0,0.0,0.0,6.181909910805861,2.0751809484791006,8.002081048500003e-06,192.98031283287608,2530.978844835177,0.3742458990939901,0.0,0.007112960932000001
Photovoltaics,Regional_c,Colorado,,35,Barge,Low,707.2027496825397,1.5,99.42544504753133,0.0,0.0,0.0,0.8229792654344431,0.09579061244449999,2.1534323727833334e-07,28.6360424249014,99.00406182514674,0.012623569081833333,0.0,0.0002545929898857143
Photovoltaics,Regional_c,Colorado,,35,Barge,Median,707.2027496825397,1.5,112.45876033050322,0.0,0.0,0.0,0.9868692594568735,0.11180238990006239,2.429241445159524e-07,34.41218453118102,111.78503832699755,0.02132216290292857,0.0,0.0002874779177459523
Photovoltaics,Regional_c,Colorado,,35,Barge,High,707.2027496825397,1.5,128.71891870699812,0.0,0.0,0.0,0.8886059125981085,0.11283136990085048,2.7899148474976193e-07,30.893994767269938,128.196241420371,0.015169498980690477,0.0,0.0003627950105871429
Photovoltaics,Local,Colorado,,35,Truck,Low,5.282566412213741,1.5,0.7426745961653313,0.0,0.0,0.0,0.006147378000840458,0.0007155236205343511,1.6085414725190839e-09,0.2139015946422962,0.7395270053814458,9.429381045801527e-05,0.0,1.9017239083969466e-06
Photovoltaics,Local,Colorado,,35,Truck,Median,5.282566412213741,1.5,0.8400290727769191,0.0,0.0,0.0,0.007371581071472519,0.0008351262066732825,1.81456156259542e-09,0.25704743124502905,0.8349965962650756,0.00015926937732824428,0.0,2.1473632465648853e-06
Photovoltaics,Local,Colorado,,35,Truck,High,5.282566412213741,1.5,0.9614869807608826,0.0,0.0,0.0,0.0066375869574778635,0.0008428123408030535,2.083972449618321e-09,0.23076773834653053,0.9575827574246427,0.00011331104954198473,0.0,2.709956569465649e-06
Photovoltaics,Local,Colorado,,35,Rail,Low,5.282566412213741,1.5,0.7426745961653313,0.0,0.0,0.0,0.006147378000840458,0.0007155236205343511,1.6085414725190839e-09,0.2139015946422962,0.7395270053814458,9.429381045801527e-05,0.0,1.9017239083969466e-06
Photovoltaics,Local,Colorado,,35,Rail,Median,5.282566412213741,1.5,0.8400290727769191,0.0,0.0,0.0,0.007371581071472519,0.0008351262066732825,1.81456156259542e-09,0.25704743124502905,0.8349965962650756,0.00015926937732824428,0.0,2.1473632465648853e-06
Photovoltaics,Local,Colorado,,35,Rail,High,5.282566412213741,1.5,0.9614869807608826,0.0,0.0,0.0,0.0066375869574778635,0.0008428123408030535,2.083972449618321e-09,0.23076773834653053,0.9575827574246427,0.00011331104954198473,0.0,2.709956569465649e-06
Photovoltaics,Local,Colorado,,35,Air,Low,1355.2430955555556,1.0,904.5785375861009,0.0,0.0,0.0,2.198650175969549,0.7380559031378867,2.846010500666667e-06,68.63514545972465,900.1648848709708,0.13308487198355556,0.0,0.002520752157733333
Photovoltaics,Local,Colorado,,35,Air,Median,1355.2430955555556,1.0,1130.7231716438152,0.0,0.0,0.0,2.748312381151162,0.9225695401115844,3.5507369103555556e-06,85.79393114703426,1125.2061071051457,0.16638048435516442,0.0,0.0031577164126444447
Photovoltaics,Local,Colorado,,35,Air,High,1355.2430955555556,1.0,1356.8678057015295,0.0,0.0,0.0,3.297975941575871,1.1070845323283778,4.269015751e-06,102.95271818958699,1350.2473279840779,0.19965576808034002,0.0,0.0037946806675555555
Photovoltaics,Local,Colorado,,35,Barge,Low,5.282566412213741,1.5,0.7426745961653313,0.0,0.0,0.0,0.006147378000840458,0.0007155236205343511,1.6085414725190839e-09,0.2139015946422962,0.7395270053814458,9.429381045801527e-05,0.0,1.9017239083969466e-06
Photovoltaics,Local,Colorado,,35,Barge,Median,5.282566412213741,1.5,0.8400290727769191,0.0,0.0,0.0,0.007371581071472519,0.0008351262066732825,1.81456156259542e-09,0.25704743124502905,0.8349965962650756,0.00015926937732824428,0.0,2.1473632465648853e-06
Photovoltaics,Local,Colorado,,35,Barge,High,5.282566412213741,1.5,0.9614869807608826,0.0,0.0,0.0,0.0066375869574778635,0.0008428123408030535,2.083972449618321e-09,0.23076773834653053,0.9575827574246427,0.00011331104954198473,0.0,2.709956569465649e-06
Photovoltaics,National,Illinois,,35,Truck,Low,1792.650125907473,1.0,168.01880051406525,0.0,0.0,0.0,1.390750516229899,0.1618763063694448,3.63907975559217e-07,48.39197347722892,167.30670610455104,0.02133253649829893,0.0,0.0004302360302177935
Photovoltaics,National,Illinois,,35,Truck,Median,1792.650125907473,1.0,190.0437660499972,0.0,0.0,0.0,1.6677077900820998,0.18893456736989223,4.105168788328113e-07,58.15306097180267,188.90524499178272,0.03603226753074021,0.0,0.00048580818412092517
Photovoltaics,National,Illinois,,35,Truck,High,1792.650125907473,1.0,217.5217653215251,0.0,0.0,0.0,1.5016528162691647,0.19067343799202247,4.7146698311366546e-07,52.20768125707663,216.6384943367882,0.025634896800476866,0.0,0.0006130863430603558
Photovoltaics,National,Illinois,,35,Rail,Low,1792.650125907473,1.0,168.01880051406525,0.0,0.0,0.0,1.390750516229899,0.1618763063694448,3.63907975559217e-07,48.39197347722892,167.30670610455104,0.02133253649829893,0.0,0.0004302360302177935
Photovoltaics,National,Illinois,,35,Rail,Median,1792.650125907473,1.0,190.0437660499972,0.0,0.0,0.0,1.6677077900820998,0.18893456736989223,4.105168788328113e-07,58.15306097180267,188.90524499178272,0.03603226753074021,0.0,0.00048580818412092517
Photovoltaics,National,Illinois,,35,Rail,High,1792.650125907473,1.0,217.5217653215251,0.0,0.0,0.0,1.5016528162691647,0.19067343799202247,4.7146698311366546e-07,52.20768125707663,216.6384943367882,0.025634896800476866,0.0,0.0006130863430603558
Photovoltaics,National,Illinois,,35,Air,Low,3043.847154545455,1.0,2031.6641469888025,0.0,0.0,0.0,4.938121510386574,1.657657853435373,6.392079024545456e-06,154.15307622265044,2021.7511769082628,0.2989057905763637,0.0,0.005661555707454546
Photovoltaics,National,Illinois,,35,Air,Median,3043.847154545455,1.0,2539.580182975041,0.0,0.0,0.0,6.172651127021427,2.0720715558324274,7.974879544909092e-06,192.69134375638944,2527.1889734182137,0.3736870274692364,0.0,0.00709216387009091
Photovoltaics,National,Illinois,,35,Air,High,3043.847154545455,1.0,3047.4962189612797,0.0,0.0,0.0,7.407183787503437,2.4864883020766366,9.588118536818184e-06,231.22961433397566,3032.6267668843175,0.448422606654791,0.0,0.008522772032727274
Photovoltaics,National,Illinois,,35,Barge,Low,1792.650125907473,1.0,168.01880051406525,0.0,0.0,0.0,1.390750516229899,0.1618763063694448,3.63907975559217e-07,48.39197347722892,167.30670610455104,0.02133253649829893,0.0,0.0004302360302177935
Photovoltaics,National,Illinois,,35,Barge,Median,1792.650125907473,1.0,190.0437660499972,0.0,0.0,0.0,1.6677077900820998,0.18893456736989223,4.105168788328113e-07,58.15306097180267,188.90524499178272,0.03603226753074021,0.0,0.00048580818412092517
Photovoltaics,National,Illinois,,35,Barge,High,1792.650125907473,1.0,217.5217653215251,0.0,0.0,0.0,1.5016528162691647,0.19067343799202247,4.7146698311366546e-07,52.20768125707663,216.6384943367882,0.025634896800476866,0.0,0.0006130863430603558
Photovoltaics,Regional,Illinois,,35,Truck,Low,90.72864529616726,1.5,12.755515926911215,0.0,0.0,0.0,0.10558187718192544,0.012289195005365853,2.762687249268293e-08,3.67378285367408,12.70145571725472,0.0016195063185365857,0.0,3.2662312306620215e-05
Photovoltaics,Regional,Illinois,,35,Truck,Median,90.72864529616726,1.5,14.427589515245948,0.0,0.0,0.0,0.12660769635744043,0.014343382263516379,3.116528965923345e-08,4.414817229708603,14.341156190839712,0.0027354686556794426,0.0,3.6881194312891984e-05
Photovoltaics,Regional,Illinois,,35,Truck,High,90.72864529616726,1.5,16.51364212528281,0.0,0.0,0.0,0.11400126864379653,0.014475392442422302,3.5792450569337985e-08,3.9634606826394885,16.446586670303255,0.0019461294416027878,0.0,4.654379503693381e-05
Photovoltaics,Regional,Illinois,,35,Rail,Low,90.72864529616726,1.5,12.755515926911215,0.0,0.0,0.0,0.10558187718192544,0.012289195005365853,2.762687249268293e-08,3.67378285367408,12.70145571725472,0.0016195063185365857,0.0,3.2662312306620215e-05
Photovoltaics,Regional,Illinois,,35,Rail,Median,90.72864529616726,1.5,14.427589515245948,0.0,0.0,0.0,0.12660769635744043,0.014343382263516379,3.116528965923345e-08,4.414817229708603,14.341156190839712,0.0027354686556794426,0.0,3.6881194312891984e-05
Photovoltaics,Regional,Illinois,,35,Rail,High,90.72864529616726,1.5,16.51364212528281,0.0,0.0,0.0,0.11400126864379653,0.014475392442422302,3.5792450569337985e-08,3.9634606826394885,16.446586670303255,0.0019461294416027878,0.0,4.654379503693381e-05
Photovoltaics,Regional,Illinois,,35,Air,Low,1339.1171836363637,1.0,893.8150414510218,0.0,0.0,0.0,2.1724886414115985,0.7292738443880783,2.812146085636364e-06,67.81846222859502,889.4539063802608,0.1315013074330909,0.0,0.0024907579615636366
Photovoltaics,Regional,Illinois,,35,Air,Median,1339.1171836363637,1.0,1117.2688014789978,0.0,0.0,0.0,2.715610466985202,0.9115919707058019,3.5084870211272733e-06,84.77307711618518,1111.8173839796639,0.1644007384006691,0.0,0.0031201430378727277
Photovoltaics,Regional,Illinois,,35,Air,High,1339.1171836363637,1.0,1340.722561506974,0.0,0.0,0.0,3.258733631675989,1.0939114361407092,4.2182191284545455e-06,101.72769334289254,1334.1808602399499,0.19728008261049276,0.0,0.0037495281141818183
Photovoltaics,Regional,Illinois,,35,Barge,Low,90.72864529616726,1.5,12.755515926911215,0.0,0.0,0.0,0.10558187718192544,0.012289195005365853,2.762687249268293e-08,3.67378285367408,12.70145571725472,0.0016195063185365857,0.0,3.2662312306620215e-05
Photovoltaics,Regional,Illinois,,35,Barge,Median,90.72864529616726,1.5,14.427589515245948,0.0,0.0,0.0,0.12660769635744043,0.014343382263516379,3.116528965923345e-08,4.414817229708603,14.341156190839712,0.0027354686556794426,0.0,3.6881194312891984e-05
Photovoltaics,Regional,Illinois,,35,Barge,High,90.72864529616726,1.5,16.51364212528281,0.0,0.0,0.0,0.11400126864379653,0.014475392442422302,3.5792450569337985e-08,3.9634606826394885,16.446586670303255,0.0019461294416027878,0.0,4.654379503693381e-05
Photovoltaics,Regional_c,Illinois,,35,Truck,Low,567.696180669145,1.5,79.81225389769867,0.0,0.0,0.0,0.660634006254581,0.07689444767163568,1.7286348701375462e-07,22.987144664516123,79.47399496692786,0.010133376824944237,0.0,0.00020437062504089217
Photovoltaics,Regional_c,Illinois,,35,Truck,Median,567.696180669145,1.5,90.2745482127608,0.0,0.0,0.0,0.7921941899475713,0.08974765689816579,1.950036380598513e-07,27.62385431278763,89.73372818852498,0.01711603984717472,0.0,0.0002307684974420074
Photovoltaics,Regional_c,Illinois,,35,Truck,High,567.696180669145,1.5,103.32714142108081,0.0,0.0,0.0,0.713314792580226,0.09057365484103941,2.239561432739777e-07,24.7996813401314,102.9075702309604,0.01217708307535316,0.0,0.0002912281406832714
Photovoltaics,Regional_c,Illinois,,35,Rail,Low,567.696180669145,1.5,79.81225389769867,0.0,0.0,0.0,0.660634006254581,0.07689444767163568,1.7286348701375462e-07,22.987144664516123,79.47399496692786,0.010133376824944237,0.0,0.00020437062504089217
Photovoltaics,Regional_c,Illinois,,35,Rail,Median,567.696180669145,1.5,90.2745482127608,0.0,0.0,0.0,0.7921941899475713,0.08974765689816579,1.950036380598513e-07,27.62385431278763,89.73372818852498,0.01711603984717472,0.0,0.0002307684974420074
Photovoltaics,Regional_c,Illinois,,35,Rail,High,567.696180669145,1.5,103.32714142108081,0.0,0.0,0.0,0.713314792580226,0.09057365484103941,2.239561432739777e-07,24.7996813401314,102.9075702309604,0.01217708307535316,0.0,0.0002912281406832714
Photovoltaics,Regional_c,Illinois,,35,Air,Low,1826.958531111111,1.0,1219.432500134212,0.0,0.0,0.0,2.9639278068189574,0.9949488273333933,3.836612915333333e-06,92.52477650903901,1213.4826004389377,0.1794073277551111,0.0,0.0033981428678666664
Photovoltaics,Regional_c,Illinois,,35,Air,Median,1826.958531111111,1.0,1524.290624711025,0.0,0.0,0.0,3.7049093017840637,1.2436855774271087,4.786631351511111e-06,115.65596972281949,1516.8532519188907,0.22429204494744884,0.0,0.004256813377488889
Photovoltaics,Regional_c,Illinois,,35,Air,High,1826.958531111111,1.0,1829.1487492878382,0.0,0.0,0.0,4.445892623707702,1.4924241544793555,5.754919373e-06,138.78716476355854,1820.2239015718856,0.26914935776182,0.0,0.00511548388711111
Photovoltaics,Regional_c,Illinois,,35,Barge,Low,567.696180669145,1.5,79.81225389769867,0.0,0.0,0.0,0.660634006254581,0.07689444767163568,1.7286348701375462e-07,22.987144664516123,79.47399496692786,0.010133376824944237,0.0,0.00020437062504089217
Photovoltaics,Regional_c,Illinois,,35,Barge,Median,567.696180669145,1.5,90.2745482127608,0.0,0.0,0.0,0.7921941899475713,0.08974765689816579,1.950036380598513e-07,27.62385431278763,89.73372818852498,0.01711603984717472,0.0,0.0002307684974420074
Photovoltaics,Regional_c,Illinois,,35,Barge,High,567.696180669145,1.5,103.32714142108081,0.0,0.0,0.0,0.713314792580226,0.09057365484103941,2.239561432739777e-07,24.7996813401314,102.9075702309604,0.01217708307535316,0.0,0.0002912281406832714
Photovoltaics,Local,Illinois,,35,Truck,Low,11.869588350877194,1.5,1.6687422452001468,0.0,0.0,0.0,0.013812764594593477,0.0016077357421263158,3.6142896528421056e-09,0.4806231815903057,1.6616698103292182,0.0002118721520631579,0.0,4.27305180631579e-06
