Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],N2O [kg],CH4 [kg],Electricity_GWP (AR5),Electricity_AP,Electricity_EP,Electricity_ODP,Electricity_POCP,Electricity_CO2,Electricity_N2O,Electricity_CH4,Electricity_qty,Electricity_unit,Waste_GWP (AR5),Waste_AP,Waste_EP,Waste_ODP,Waste_POCP,Waste_CO2,Waste_N2O,Waste_CH4,Waste_qty,Waste_unit
Crude cobalt hydroxide production; at plant,2fb426d1-2476-4400-b942-940f65699e87,1.0,kg,1.8078261582638289,2.5485254894993705,0.0010455963442197623,7.2492234290720155e-09,0.3570313766970076,1.7309088488300863,5.510105384611575e-05,0.0022244905010759654,0.0015032868428610147,1.408555015178662e-06,6.939979524734528e-08,9.12826945031186e-15,0.00041181086789691935,0.001498844835904383,1.5845589263786994e-08,8.674048475510811e-09,2.7297096300000003,MJ,0,0,0,0,0,0,0,0,0,N/A
"Hydrochloric acid, without water, in 30% solution state, at plant ",9ee66dd5-dcc9-3e94-9da3-3a7cc6cddeb3,1.0,kg,1.69206773652653,0.007164360846399999,0.0001282778756653,1.399852554e-07,0.1009131406966478,1.5526,3.8206e-05,0.0046032,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Petroleum refined, for material use, at plant",70d2004a-9f80-48ce-a86c-50e85dd6a637,1.0,kg,0.7934295655347636,0.001167982253227987,0.0017479827881106433,8.440090587093199e-09,0.04800393774667582,0.7818691198489,5.3136732301859594e-06,0.00036085113008673444,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Potassium sulphate alum, as K2O, hardboard",d42c11eb-98d2-3cf5-add5-d7c65431bfa3,1.0,kg,23.351147981539743,0.06814659674970391,0.011362083894361358,4.8250478855975086e-08,1.2805706700999493,23.165668651059523,0.00011108616340564016,0.005560724629358145,0.07057577426729966,0.0001525825953732155,8.081860480869724e-06,1.051695298744594e-09,0.0032402022079821317,0.06678799216330152,8.442955685533727e-07,0.00012649635623610832,0.4392,MJ,0,0,0,0,0,0,0,0,0,N/A
"Ethanol, 85%, blended, at service station, 2022",323a15f8-5c89-3deb-aad5-78133e487bef,1.0,kg,10.536743083442008,0.053572092874627594,0.5144792215955423,5.418158507772361e-07,1.5995341434036758,10.363964950661158,0.00039323811828603376,0.002392859550221549,0.030081477556553958,6.503520458530497e-05,3.4447274180756205e-06,4.4826356995671223e-10,0.0013810697935661546,0.02846701305321048,3.598636849571753e-07,5.391647970719371e-05,0.1872,MJ,0,0,0,0,0,0,0,0,0,N/A
"Polystyrene, expanded, EPS, virgin resin; batch suspension polymerization; industry average, at plant",cf1241fd-8c01-3412-9030-8650b8e75669,1000.0,kg,3227.9194935693063,5.475285664009504,1.5422315339052064,9.730251974038099e-06,167.74489131896163,2987.716159040414,0.08421030799247511,7.777619086416375,116.85497050815192,0.2526367562736847,0.013381441124062985,1.7413315602164585e-06,5.3649249673146775,110.58339686054842,0.001397932006949027,0.2094447865548679,727.2,MJ,0,0,0,0,0,0,0,0,0,N/A
Cobalt sulfate; at plant ,16f46b37-1817-4cd7-87c4-fecdc5a0e1c8,1.0,kg,6.132105299269555,2.7893851667181306,0.001943130139037866,9.437744415804132e-08,0.6831467355483761,5.711283276949409,0.00013804051418646725,0.013707181254661523,0.9353309256247091,0.00740074316609507,0.0001151072430135235,1.882718170712463e-10,0.0644803211505935,0.886743583573128,2.0774317819843984e-05,0.0015385233252866808,4.5723220488,MJ,0,0,0,0,0,0,0,0,0,N/A
"Fuel grade uranium, at regional storage",a626a6b9-3877-36f5-ac98-f5844b6348dd,1.0,kg,2983.8704570987816,65.98611780189307,1.4668978614450479,3.646323880941927e-05,476.8030826597004,2813.5800574932973,0.04411961698667744,5.637709839203747,2360.2390082834645,5.102762205923929,0.27027861280285637,3.5171449335065106e-05,108.36086072595984,2233.5656395595915,0.028235458358178367,4.2303699462567375,14688.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Fuels, burned at coated freesheet, average production, at mill",91050d57-0daf-3947-a2d4-ccc5d0ccbbd7,15145.0,MJ,2157.1466756454374,9.44308369151054,0.4330196329598767,0.00026355869724637034,55.85969828802331,2106.31868203825,0.08949769295354357,0.9566919655009677,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Oxygen, liquid, at plant",7a2565f8-4a48-3263-9bc9-bcb28dbd58ad,1.0,kg,0.07983569457333956,0.00017260225067155407,9.142243944662078e-06,1.1896833655241022e-09,0.003665334125171325,0.0755509351313837,9.550716777879141e-07,0.00014309335697625463,0.0798356945733395,0.00017260225067155412,9.142243944662076e-06,1.1896833655241026e-09,0.003665334125171324,0.07555093513138363,9.550716777879154e-07,0.00014309335697625485,0.49682539682539567,MJ,0,0,0,0,0,0,0,0,0,N/A
"Xylenes, mixed, produced from naphtha, at plant, kg",9fcf5696-e172-42da-a010-e8d577e2bbd7,1.0,kg,1.0829408449254088,0.0013711426519708685,0.0017613605353701798,8.641953731772923e-09,0.05419239586597859,1.0600518241066887,7.447363854199994e-06,0.0007451018544972493,0.012148289013223713,2.6264217236373165e-05,1.3911399188382313e-06,1.8102951863636456e-10,0.0005577397243247932,0.01149629373302731,1.4532956507885925e-07,2.1773962958674385e-05,0.0756,MJ,0,0,0,0,0,0,0,0,0,N/A
"Butadiene, at plant",5d274fc8-65f3-3f3a-a583-f12cace7c494,1.0,kg,2.0759633583969084,0.0039021452106570414,0.0009617630032022201,6.407068220159373e-09,0.11569814683341581,1.8314758212002997,9.59659058980547e-06,0.008638085955612957,0.17129800113506208,0.000358669441326317,1.9160574848564183e-05,2.3410318569916878e-09,0.00782029423527588,0.16165978258045943,2.1009540245204983e-06,0.0003225776423070522,1.0884242288044155,MJ,0,0,0,0,0,0,0,0,0,N/A
"Propylene, materials production, organic compound, at plant, kg",49d309a8-0c93-4eeb-a342-2fe2254a0bec,1.0,kg,1.812656749759615,0.0034630281135773974,0.0004995337398675996,1.9709414568678613e-09,3.701385928400007,1.5676355590747033,0.00020652508630361003,0.006795428610029342,0.028560619641263236,5.307191555976464e-05,2.932139210243615e-06,2.68327389354391e-10,0.0012784198363457223,0.026697236637989334,3.801140312794122e-07,6.275019522680669e-05,0.19440000000000002,MJ,0,0,0,0,0,0,0,0,0,N/A
"Acrylonitrile-butadiene-styrene, ABS, copolymer resin, at plant",0e42a306-ee2d-362e-8bc3-580000096459,1.0,kg,3.258452214630774,0.006101726812061229,0.001318440426642896,6.13033221595775e-08,1.0775500779666416,2.9699306862201533,0.00011283378340634779,0.009167739943339257,0.2909804463643585,0.0006290905366617,3.3321113294077626e-05,4.336087994004351e-09,0.01335919434930338,0.27536360703393986,3.480989106412676e-06,0.0005215382556292007,1.8108,MJ,0,0,0,0,0,0,0,0,0,N/A
"Polyacrylonitrile, PAN: at plant",9837ad08-84b1-4c5b-a2f2-c1b8eb07e754,1.0,kg,8.448937472968362,0.022932511329477635,0.0018308975767297318,3.786096295710389e-08,4.2792588883103,7.779164244934215,0.00042249159387343317,0.019909144990271802,0.8388104318654468,0.001813481666321004,9.605489915787787e-05,1.249965723917755e-08,0.03851060001290239,0.7937917101375999,1.0034660445921233e-05,0.001503440299527517,5.22,MJ,0,0,0,0,0,0,0,0,0,N/A
Epoxy; at plant,2daa9b57-fd08-4bdf-9e15-2ec7a432aa70,1.0,kg,7.215505310369783,0.012234531373588495,0.0010588864006001657,2.174731468639593e-08,0.33066880163923906,6.738448761471742,9.442097314841166e-05,0.01612940093492569,1.2281341702416166,0.0026551872948962015,0.0001406376213187412,1.830122228880962e-08,0.056384830225787434,1.1622205521531896,1.4692126983924677e-05,0.002201243969584082,7.642800000000001,MJ,0,0,0,0,0,0,0,0,0,N/A
"Methyl methacrylate, MMA; at plant",9730bd3a-e5fa-4804-842a-8ff625b39a4d,1.0,kg,9.66091108645143,0.02349444565625597,0.00236091284486135,3.069252300954509e-08,0.46696876053802344,9.174795953336243,0.0001914431204208913,0.015539461378619123,0.6941879436127837,0.001500812413507038,7.949370964789894e-05,1.0344543922077975e-08,0.031870841389988185,0.6569310704587035,8.304546575934815e-06,0.0012442264547813935,4.32,MJ,0,0,0,0,0,0,0,0,0,N/A
"Polyvinyl chloride, PVC, virgin resin; at plant",3dbccdda-2014-4239-ad1f-4e15c034942b,1.0,kg,2.30773893143415,0.004482112332256585,0.00037160888585015673,2.0902713497939755e-06,0.12754084140185176,2.0778888650347693,0.0001240107211468667,0.006854507848179041,0.14295966167943697,0.0002868203920093964,1.5502627736216525e-05,1.7268953034191646e-09,0.006479211083512116,0.13443914312357652,1.8088395643658605e-06,0.00028588642493685345,0.9324000000000001,MJ,0,0,0,0,0,0,0,0,0,N/A
"Pyrolysis gasoline, at plant",19b638bc-033c-3812-a020-18eb2ff8e8eb,1.0,kg,1.6380217547991456,0.0033274736713292154,0.0010216353595325976,5.481151933371149e-09,0.1044574235820799,1.421797613698801,9.397307562422785e-06,0.007631497180983804,0.08664367859324638,0.0001713572065274221,9.299088768478713e-06,1.0017288519208667e-09,0.003917490911346152,0.0813852908801218,1.1072584181279474e-06,0.0001765669982482423,0.5698571294512047,MJ,0,0,0,0,0,0,0,0,0,N/A
"Ethanol, denatured, switchgrass, biochemical",0898854c-e38f-3d23-880f-f8da7d65ca0c,26100.0,kg,158915.7086830273,497.5754891668102,37031.74406568242,0.00027985237473763543,3318.288460050907,152081.17684622097,20.22657090234389,52.46775786613735,11338.4030790088,24.513269420614954,1.2983972575823493,0.0001689608840606069,520.5570760364736,10729.87415082549,0.13564092740693529,20.32236542809609,70560.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Polyethylene, high density, HDPE, virgin resin, at plant",2712f03a-80fe-4a2b-9005-ca9ba99f7eb3,1.0,kg,2.139064965023225,0.004004566376824285,0.00044516566169543317,4.218850003074159e-09,0.11987407416149605,1.8610914830637932,0.00020657306002227279,0.007969926080672863,0.21722098760854125,0.00043869579145837276,2.3668102831613353e-05,2.6762385009770213e-09,0.0098557946446987,0.2043843419000966,2.7356695785609792e-06,0.0004305481951034352,1.4112,MJ,0,0,0,0,0,0,0,0,0,N/A
"Ethanol, denatured, wheat straw, biochemical",7aa8e2ff-0e2f-3e6c-b168-ec5168b4be6a,26100.0,kg,104682.96866069206,262.2253680667175,31769.074762719116,0.00023943597236075601,1940.330178073452,102508.08970201088,3.9259947643392654,40.355290126606654,11338.4030790088,24.513269420614954,1.2983972575823493,0.0001689608840606069,520.5570760364736,10729.87415082549,0.13564092740693529,20.32236542809609,70560.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Polyol ether, for rigid foam polyurethane production, at plant",1d7ac207-310f-3366-8f9c-e951b61d31ce,1.0,kg,2.917583343845434,0.008731959997748624,0.0016730576394045386,5.600600712874033e-09,0.1882738513325789,2.4275744917204363,0.0004000798344003122,0.013710062459633398,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Toluene, at plant",2d57ab6d-6b06-32e6-a44b-8ffcd5d94176,1.0,kg,1.137145450087959,0.0025558697620461186,0.0019686333080080145,9.145196107259072e-09,0.07176205144933955,1.1184161719979164,7.94180653448755e-06,0.0005917140548900836,0.013825909876954609,2.9891180569015173e-05,1.5832497171539872e-06,2.0602883311471967e-10,0.0006347609243505981,0.01308387715330251,1.6539888597070173e-07,2.478084355772942e-05,0.08604,MJ,0,0,0,0,0,0,0,0,0,N/A
"Soy biodiesel, production, at plant",1fe9b61c-f684-3584-a5e9-98677caee0f3,3.36,kg,2.2830663228610693,0.009095739840009229,0.0035673269217351474,2.7633739293966954e-08,0.2011245836404285,1.831265723043759,0.0011317146622189286,0.00541958288765876,0.0619843606308518,0.0001340082303848963,7.0980298808647466e-06,9.236690825985118e-10,0.002845762079998945,0.05865767729846515,7.415167816938872e-07,0.00011109755216756529,0.3857347860749402,MJ,0,0,0,0,0,0,0,0,0,N/A
"Bituminous coal, combusted in industrial boiler, at pulp and paper mill (EXCL.)",accc6b3b-6793-3964-b89d-82066f6977fc,1.0,kg,2.906384730885982,0.00047464474214356766,2.120082097077155e-05,4.773080828580176e-08,0.003923752847122842,2.6923993644709356,0.0003686612992715963,0.004152709482771373,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Carbon monoxide, at plant",e0368d96-44a3-3628-8220-e6ae975b0931,1.0,kg,1.371142556060397,0.00511569608,0.00024914245203570004,1.16467219e-10,0.02475176102300095,1.0026,1.746e-05,0.01299693,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Paraxylene, at plant, kg",d32a7e23-c6c0-400a-8134-656a3e13c11f,1.0,kg,1.4925427565439442,0.0018717419395264817,0.0018215223509153112,1.5044380800049854e-08,0.06878907499497067,1.4217855296317414,1.1521617559531257e-05,0.0024152264279476373,0.12603053827280333,0.00023098375508028766,1.2813587597827302e-05,1.1258879328806828e-09,0.005629190761370986,0.1176856589355772,1.6915631364851344e-06,0.00028117574851196735,0.8640000000000001,MJ,0,0,0,0,0,0,0,0,0,N/A
"Scanner, packaging and information sheets",726dea3f-ddee-3b80-89d9-a86dc464308d,1.88,kg,3.9325909396126253,0.008870239504063432,0.0014924750472428503,8.020007152767566e-08,0.18961102310270558,3.7876731729223367,0.00011842328924961002,0.004028844133696685,0.028924497650532656,6.253385056279326e-05,3.3122379019957893e-06,4.3102266341991557e-10,0.0013279517245828414,0.02737212793577931,3.4602277399728396e-07,5.184276894922473e-05,0.18000000000000002,MJ,0,0,0,0,0,0,0,0,0,N/A
"Phenol formaldehyde resin, neat, 47% solids",cd04cced-a75c-30c6-b05f-1fe6fbefb934,1.0,kg,0.3438455133106244,0.0009349350111311222,5.9164507669740696e-05,1.3485763692560731e-09,0.026193171017446802,0.2728203612302407,2.742284529042001e-06,0.002509781859938159,0.020600669350557193,4.453799662230384e-05,2.359049365482825e-06,3.0698390959079174e-10,0.000945796698776185,0.019495037177102194,2.464451013464483e-07,3.6923570955108515e-05,0.12819999599999998,MJ,0,0,0,0,0,0,0,0,0,N/A
"Fuels, burned at unbleached kraft bag sack paper, average production, at mill",85cc9ce7-c801-36bd-ac92-2bb7bf7b5209,11045.0,MJ,2121.2083740363714,4.158717257327492,0.37584108566098895,0.0005093756862764212,40.254612574273544,2096.51822917469,0.04637284712796787,0.42675206925789444,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Ethanol, denatured, at refueling station, 2022",da8e9d9f-c0e2-3c9b-9d0a-f7e5f1667639,1.0,kg,12.782530265266823,0.06577995636835463,0.6347409380579455,6.66345592989376e-07,1.9616233604883335,12.573989882569885,0.0004837681947187183,0.0028009615082285728,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
Acrylonitrile; at plant,13abc978-777f-4929-9990-4f53976d032f,1.0,kg,2.5571876525266783,0.006039547726173673,0.000699038998509515,4.68425114724269e-09,4.159547678470871,2.2202442170797863,0.00024295909250491012,0.009732272680275919,0.0642123847841825,0.000138825148249401,7.353168142430651e-06,9.568703127922124e-10,0.0029480528285739075,0.06076612401743007,7.681705582739703e-07,0.00011509094706727889,0.3996,MJ,0,0,0,0,0,0,0,0,0,N/A
"Enzyme, Glucoamylase, Novozyme Spirizyme",5a782377-d196-304c-baec-fea559a4dfe2,1.0,kg,4.4,0.009,0.0,0.0,0.014392041025641024,4.4,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Phenol resorcinol formaldehyde resin, at plant",401862df-2017-386b-807e-5892047e02be,1.0,kg,3.66262,1.57023768,0.10063690504365011,0.0,55.29063320188845,0.00478,0.0138,3e-05,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Ethylene dichloride-vinyl chloride monomer, EDC-VCM; at plant",53bb995e-2b64-4464-87f4-a3b79dcd1c32,1.0,kg,2.0091124498594595,0.003977655123032524,0.0003390183409135274,2.0687175822946174e-06,0.11395634298332329,1.8004067273750402,0.00012000042819865445,0.006138639351752602,0.1513746350913829,0.0002291992253389703,1.3508671058573769e-05,4.778639499218244e-10,0.006578680881990066,0.13951383306758086,2.2454775074077186e-06,0.0004019900341327589,1.1304,MJ,0,0,0,0,0,0,0,0,0,N/A
Aniline; at plant,363e9105-a6ea-356e-a537-06c9facf5b14,1.0,kg,1.9045425343233022,0.004766021983019092,0.0016141619409627867,9.124219972227264e-09,0.12920367742505479,1.722942825724435,0.00032761759949924185,0.0033813957638685077,0.10674765010248863,0.00020928553534793357,1.138530169482463e-05,1.200952581174342e-09,0.004819536956294585,0.10019936292733395,1.3722935269238616e-06,0.00021997670955981779,0.7056000000000001,MJ,0,0,0,0,0,0,0,0,0,N/A
"Ethylene oxide, at plant",136cbdd8-ef76-3834-904d-6fce42b2b660,1.0,kg,1.8276325308601797,0.00434464033761,0.0002280146507891,9.870274579999998e-10,0.11368916526553081,1.7239398,0.00017264033,0.002069263,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"LPG, combusted in industrial boiler, at pulp and paper mill (EXCL.)",d549cd32-3e84-327e-86e8-452772ff7c56,1.0,l,2185.3651037294608,0.6324037193705683,0.946444874091013,4.56988508545459e-06,26.180504558865454,2147.3428531014833,0.11998708713467367,0.2214077604616671,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Enzyme, Alpha-amylase, Novozyme Liquozyme",391ccf45-4b61-37e9-a2f2-3e19afc0d4ef,1.0,kg,1.2,0.0014,0.0,0.0,0.0044975128205128195,1.2,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Ethanol, denatured, corn stover, biochemical",0879167f-989b-3e3b-b9c5-3c07ea0a3f8e,26100.0,kg,809392.7930450856,2973.1974388132076,36765.92556355358,0.0018710309453896046,92610.42607969345,796613.8644854024,32.35494211971228,149.65638487241623,11338.4030790088,24.513269420614954,1.2983972575823493,0.0001689608840606069,520.5570760364736,10729.87415082549,0.13564092740693529,20.32236542809609,70560.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Soy-based polyol, at plant",0d1d9f2b-1295-328a-82a0-1f43b135007b,1.0,kg,1.1084648085461508,0.004856370465734796,0.0012429869348537625,6.034249976174603e-09,0.07394996175683584,0.9452550795952238,0.0003621575513891039,0.0023980168259500395,0.23949484054641035,0.000517780282659928,2.7425329828525124e-05,3.568867653116901e-09,0.010995440279545923,0.22664121930825268,2.8650685686975107e-06,0.0004292581268995807,1.4904,MJ,0,0,0,0,0,0,0,0,0,N/A
"Ethanol, denatured, forest residues, thermochem",d9cadd89-4203-375a-903a-63197cd29c6a,21183.0,kg,1027009.0106801288,7516.772916479027,18455.940331600395,0.1057822951522192,238853.1343245909,1009534.6022863754,14.772105682930707,473.91849655434885,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Unsaturated polyester, UPR, resin, at plant",91c096d9-987d-34c6-90c0-3c672b467086,1.0,kg,1.9846541587136868,0.003357814865329339,0.0008506319251975283,3.384471631189753e-08,0.10068965834692738,1.8237840719901237,7.035060036325446e-05,0.005076730276897621,0.11122047836582814,0.00024045516218405258,1.2736217180754207e-05,1.6573683453822588e-09,0.00510623997136594,0.10525130633865859,1.330526770574356e-06,0.0001993458151635589,0.692136,MJ,0,0,0,0,0,0,0,0,0,N/A
Styrene; at plant,e2884390-2613-3d46-81d2-6051ecadc9c2,1.0,kg,3.034317518246488,0.005075016079469688,0.0015550805375596425,8.300167047695827e-09,0.14927211152749653,2.804001402305702,8.353610416894687e-05,0.007432072838727916,0.0960293321997684,0.00020761238386847358,1.0996629834626019e-05,1.43099524255412e-09,0.00440879972561503,0.0908754647467873,1.1487956096709826e-06,0.0001721179929114261,0.5976,MJ,0,0,0,0,0,0,0,0,0,N/A
"TDF, combusted in industrial boiler, at pulp and paper mill (EXCL.)",a515132e-c816-34ea-9773-d56c11dc1cb0,1.0,kg,3.075,0.0003256,0.0,0.0,6.50781e-08,3.075,0.0,0.0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Petroleum refining, at refinery",0aaf1e13-5d80-37f9-b7bb-81a6b8965c71,0.252345277453289,l,173.44624508885462,0.2553246626451015,0.3821146378297568,1.8450308434806597e-06,10.493814590874589,170.91909462350077,0.0011615859925559267,0.07888321316515336,6.936233374186454,0.014995917527440525,0.0007942905476405199,1.033613035968802e-07,0.3184491977232433,6.563967665213971,8.297792211386389e-05,0.012432144839315047,43.16486400000001,MJ,0,0,0,0,0,0,0,0,0,N/A
"Chlorine; chlor-alkali average, membrane cell; at plant",a3e150d0-770e-4e2a-9b19-f7daa8cda38b,1.0,kg,1.0028564871663932,0.0023261812565855754,0.0001346428703713791,9.259410375572512e-09,0.057859048443284086,0.9318632417343685,1.8627177455555363e-05,0.002354726247224782,0.628133284189114,0.001123395600809612,6.277725658315652e-05,5.1070146384420365e-09,0.02795048153901661,0.585482526721542,8.554005012100244e-06,0.0014384459057651166,4.3596,MJ,0,0,0,0,0,0,0,0,0,N/A
"Propylene oxide, at plant",fa3871c0-d563-3300-9ec7-f26aafdabfa5,1.0,kg,3.870666019956986,0.008216732110455432,0.0007305560671419038,1.7808509891392876e-08,3.0725818158724443,3.5006043656885217,0.00020762327694776928,0.011242406625619423,0.14520097820567393,0.0003139199298252221,1.6627434268018862e-05,2.1637337703679762e-09,0.006666317657405862,0.13740808223761214,1.7370343254663653e-06,0.0002602507001251081,0.9036000000000001,MJ,0,0,0,0,0,0,0,0,0,N/A
"Sodium hydroxide; chlor-alkali average, membrane cell; at plant; 50% solution state",344a7ac0-8c18-4869-bb63-3e44e811a1d9,1.0,kg,0.9538678621979987,0.0020312385091139948,0.00011674001308182853,8.259309218190435e-09,0.050992342811802704,0.8835433860998507,1.6380140910626794e-05,0.00235219806806326,0.630338113677387,0.001131557032546581,6.316216781728928e-05,5.201411796468057e-09,0.028064552313905887,0.5876983663517492,8.565337883135747e-06,0.001437874397268529,4.3668,MJ,0,0,0,0,0,0,0,0,0,N/A
"Hydrochloric acid, HCl; MDI coproduct; at plant, 100% HCl",0d4adbb3-81bb-45c5-bf26-734c76ff3108,1.0,kg,1.3908393579928793,0.003069847269057947,0.00017291443051088018,1.1636044959795813e-08,0.07491968253633988,1.293557377959477,2.4043005920340962e-05,0.0032407769123683713,0.13184827613707684,0.0002605348206638206,1.4141940946129733e-05,1.5202896435951815e-09,0.005960513325391749,0.12383787405817795,1.685943392343102e-06,0.0002689865076181701,0.8675999999999999,MJ,0,0,0,0,0,0,0,0,0,N/A
"Paper, bag and sack, unbleached kraft, average production, at mill",f9cf891e-fd8c-304c-9707-4a7e390b9e75,834.61,kg,2423.9979988118466,5.305107693658471,0.9199725652443412,0.0005125911217437823,62.60060747008363,2376.320883592157,0.05131590345415299,1.1987817326465307,185.26140745166165,0.4005293128546908,0.02121488376228303,2.7607001592045592e-06,8.505530795953097,175.31847942866648,0.0022162758674526034,0.3320529351197844,1152.9,MJ,0,0,0,0,0,0,0,0,0,N/A
"Hog fuel, pur., combusted in industrial boiler, at pulp and paper mill (EXCL.)",b6884185-30b8-391a-9dff-dbded4429a66,1.0,kg,1.8360161400000001,0.0006784800000000001,0.0009068888000000002,2.9565e-07,0.019023313578369228,1.83,0.0,0.000189,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
Carbon fiber; at plant,b2c2eba7-28d2-43cf-b2ef-6bb9ba114bea,1.0,kg,30.392669116174115,0.07501734042674565,0.005260738461778262,2.625888115820612e-07,9.487886131249185,28.296455569478358,0.0010338905084186934,0.06491497249976637,12.333405798187124,0.026664433879975042,0.0014123382414110044,1.83788063682252e-07,0.5662386153621235,11.671475351816298,0.00014754411083244188,0.022105756679949424,76.75200000000001,MJ,0,0,0,0,0,0,0,0,0,N/A
"Hydrogen, liquid, synthesis gas, at plant",4eaec911-05e8-304e-b7a6-98ce06fc9820,1.0,kg,9.49781758668264,0.008777418287773958,0.0004982851182809386,3.5755678621343033e-09,0.2571683902529977,9.294958225342059,1.2516387373647411e-05,0.007123841477017234,0.18280282515136634,0.0003952139355568533,2.0933343540613384e-05,2.7240632328138665e-09,0.008392654899363555,0.17299184855412522,2.186863931662834e-06,0.00032764629975910026,1.1376,MJ,0,0,0,0,0,0,0,0,0,N/A
"Polyethylene terephthalate, PET, virgin resin, at plant, kg",2b2f738d-2044-462f-ba56-5112ee683cb6,1.0,kg,2.2614474551267043,0.0035848688775869876,0.0012789700635390253,4.5315690454026335e-07,0.10582276072190816,2.0304588131021664,6.050958000498659e-05,0.007670864911262392,0.1330526891924502,0.000287655712588849,1.5236294349180629e-05,1.9827042517316115e-09,0.006108577933081069,0.12591178850458484,1.5917047603875062e-06,0.00023847673716643374,0.8280000000000001,MJ,0,0,0,0,0,0,0,0,0,N/A
"Fuels, burned at uncoated mechanical paper, average production, at mill",a336a2a7-c6a8-38a5-81e3-2709095fd85f,8061.0,MJ,1037.5904076188074,3.6457736114505703,0.19876397663432363,8.549423635557918e-05,27.645051402114984,1019.713339153284,0.02714270414298923,0.3776606805096742,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,N/A
"Pulp, kraft market, bleached, average production, at mill",cbf4023b-71f7-36b7-8c45-ea43bc2f108c,816.46623,kg,3168.49174196267,5.78072095239898,0.9434921575229034,0.0004947051354493072,78.11484428243625,3126.6039353377537,0.05519589071627767,0.9540672862341758,85.5482512311214,0.18495261777853983,0.009796407308458826,1.2748098702372788e-06,3.9276031386951944,80.95690046797833,0.001023410797285327,0.15333224715498503,532.3752000000001,MJ,0,0,0,0,0,0,0,0,0,N/A
"Methylene diphenyl diisocyanate, MDI; at plant, mass alloc",d1bf60a0-272b-3ef0-951c-7febc0546d58,1.0,kg,1.913333177408926,0.004662467750546303,0.0009676205404875573,1.0249595622182404e-08,0.10735823663454704,1.7150185188467981,0.0001863031330450915,0.0053144998977176896,0.13184827613707686,0.00026053482066382063,1.4141940946129727e-05,1.520289643595182e-09,0.005960513325391751,0.12383787405817798,1.6859433923431024e-06,0.0002689865076181701,0.8675999999999999,MJ,0,0,0,0,0,0,0,0,0,N/A
"Pultruded product, at plant",ccd72499-f6f6-45d1-856a-e8833f80dec8,1.0,kg,2.341374136710123,0.00540485508748355,0.000525306524820589,2.2815839266433782e-08,0.13649904699042664,2.19163731959436,5.090612028371782e-05,0.00485338465372995,0.46915535189163965,0.0010142990561285065,5.37244987703717e-05,6.991187600671031e-09,0.021539376972733684,0.44397591511834045,5.612489394235946e-06,0.0008408897123564251,2.9196000000000004,MJ,0,0,0,0,0,0,0,0,0,N/A
Vinyl ester resin; at plant,5fea6b91-f71b-4a8f-864f-b64af87e8b75,1.0,kg,4.521662709989913,0.008169333982478386,0.0011223033452433923,1.4212257173530562e-08,0.22416510713701426,4.215700902056045,7.594203970451444e-05,0.01019984418834301,0.10875611116600278,0.00023512727811610262,1.2454014511504167e-05,1.6206452144588825e-09,0.004993098484431482,0.10291920103853021,1.3010456302297876e-06,0.00019492881124908497,0.6768000000000001,MJ,0,0,0,0,0,0,0,0,0,N/A
