Name,Amount,Unit,UUID,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],CH4 [kg],N20 [kg]
Electricity; at grid; generation mix - B.C. Hydro & Power Authority,1,MJ,504a0f41-1400-359c-a12e-dfc052826f6e,0.019890379,5.99E-05,9.09E-06,7.48E-10,0.001705275,0.018381747,5.18E-05,1.32E-07
Electricity; at grid; generation mix - Balancing Authority of Northern California,1,MJ,045415f4-22df-3b19-a249-fcfc829d0a54,0.116394205,0.000192151,1.29E-05,8.59E-11,0.00643042,0.10519436,0.000395904,3.86E-07
Electricity; at grid; generation mix - Bonneville Power Administration,1,MJ,638c79fc-889a-3669-b596-d699ca9d3b9f,0.03561232,7.96E-05,6.08E-06,6.90E-10,0.001953194,0.033973266,5.44E-05,3.84E-07
Electricity; at grid; generation mix - California Independent System Operator,1,MJ,a059f167-f083-3395-b469-d71ef5f784e9,0.099463997,0.000212334,1.60E-05,3.76E-10,0.009078331,0.089750577,0.00033883,7.21E-07
"Electricity; at grid; generation mix - City of Tacoma, Department of Public Utilities, Light Division",1,MJ,06df99f6-39b1-39dd-9655-89856dde8115,0.075692922,0.000166584,1.96E-06,3.03E-36,0.001095809,0.07481451,1.14E-05,2.11E-06
Electricity; at grid; generation mix - Duke Energy Carolinas,1,MJ,2bfbf777-56a7-3136-a07b-8a0bd6a250dc,0.096335828,0.000161092,1.13E-05,1.29E-09,0.003503096,0.091739996,0.000150281,1.19E-06
"Electricity; at grid; generation mix - Duke Energy Florida, Inc.",1,MJ,81bc742a-3e9d-33f3-ab20-b43dd4c5dc79,0.203387479,0.000375072,2.24E-05,1.75E-09,0.009376354,0.194040367,0.000313243,2.06E-06
Electricity; at grid; generation mix - Duke Energy Progress East,1,MJ,585c1bc8-80e7-3f10-a3a6-6361e29e0199,0.11497534,0.000231617,1.38E-05,2.12E-09,0.00485204,0.105409243,0.00032375,1.63E-06
Electricity; at grid; generation mix - El Paso Electric Company,1,MJ,d4a6ced3-335c-3f08-a156-725e806334d8,0.184417729,0.000390203,2.74E-05,2.27E-10,0.012750534,0.17209031,0.000432614,6.97E-07
"Electricity; at grid; generation mix - Electric Energy, Inc.",1,MJ,80baf1bf-3b14-3e37-8bc3-9c41b9b8874f,0.304539204,0.001008009,2.86E-05,8.30E-09,0.010538269,0.296785884,0.000230704,4.55E-06
"Electricity; at grid; generation mix - Electric Reliability Council of Texas, Inc.",1,MJ,d6a2dbb1-9391-3306-b712-d7706e4eadb8,0.172671507,0.000488546,2.55E-05,2.03E-09,0.011200596,0.162591966,0.000343603,1.60E-06
Electricity; at grid; generation mix - Florida Municipal Power Pool,1,MJ,df4f9548-b463-3033-9dc7-98fd2ddb11d7,0.195930424,0.000294936,1.70E-05,2.23E-09,0.007149894,0.186387623,0.000320112,2.07E-06
Electricity; at grid; generation mix - Florida Power & Light Co.,1,MJ,89da5bb7-fc6d-38fc-b122-3e6110193449,0.116760405,0.000233977,1.68E-05,1.18E-10,0.007229947,0.109272267,0.000258398,8.31E-07
Electricity; at grid; generation mix - Gainesville Regional Utilities,1,MJ,d4031d82-ca6e-3548-b07c-2acd79f47a3f,0.237151989,0.000364071,2.41E-05,2.36E-09,0.01050168,0.228689869,0.000278146,2.37E-06
"Electricity; at grid; generation mix - Gila River Power, LLC",1,MJ,fa3c1da6-732d-3554-93ec-6e9dd02a6705,0.156321526,0.00044009,2.96E-05,1.67E-10,0.015388422,0.132050554,0.000861488,4.88E-07
"Electricity; at grid; generation mix - Griffith Energy, LLC",1,MJ,efff7f7a-91cc-3714-ab36-77e9c7f4c761,0.160293761,0.000243409,1.66E-05,1.25E-10,0.008581506,0.13502671,0.000897173,4.95E-07
"Electricity; at grid; generation mix - Homestead, City of",1,MJ,f39a68dd-fd0f-3072-93da-7b3cbe6e6cff,0.405704387,0.005177104,0.000383798,5.15E-09,0.179675295,0.365913776,0.001380025,2.01E-06
Electricity; at grid; generation mix - Hydro-Quebec TransEnergie,1,MJ,ca0ea6b1-b7d8-3972-b5e7-0258f5c70365,0.003405797,5.74E-06,1.32E-05,3.01E-10,5.62E-05,0.003058015,1.16E-05,9.58E-09
Electricity; at grid; generation mix - Idaho Power Company,1,MJ,a82e7fb8-6982-311f-a910-456616f93812,0.030011489,7.40E-05,7.36E-06,4.78E-11,0.002454615,0.027432181,9.02E-05,1.52E-07
Electricity; at grid; generation mix - Imperial Irrigation District,1,MJ,c9a7d4cf-7c57-3fe5-9d83-acbfb3434148,0.084030752,9.41E-05,5.21E-06,5.47E-11,0.002451869,0.072165829,0.000412026,1.20E-06
Electricity; at grid; generation mix - ISO-NE,1,MJ,0221b6ad-ae8c-3e0c-9955-5084e96978de,0.117752936,0.000198302,1.53E-05,1.99E-09,0.005515063,0.112181165,0.000180395,1.76E-06
Electricity; at grid; generation mix - JEA,1,MJ,8b303557-f731-357a-a46a-7a6b1b8ee9b5,0.280444327,0.000575087,2.60E-05,3.80E-09,0.011578596,0.274265865,0.000187246,3.36E-06
Electricity; at grid; generation mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,1,MJ,d48a6fc0-ff40-3124-997a-ba5e7955fef2,0.259072533,0.000381527,1.86E-05,3.22E-09,0.006830146,0.249738503,0.000293034,4.07E-06
Electricity; at grid; generation mix - Los Angeles Department of Water and Power,1,MJ,479217ca-4118-3bcd-ba08-157974a3d14c,0.195380573,0.000299807,1.87E-05,2.62E-09,0.008544954,0.184399203,0.000370895,2.12E-06
Electricity; at grid; generation mix - Manitoba Hydro,1,MJ,06922722-8b41-3f55-8ac3-b6c82704d6cf,0.003061348,5.60E-06,1.28E-05,1.46E-10,1.54E-05,0.002719639,1.14E-05,5.36E-10
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.",1,MJ,065235ce-868d-3876-9b55-e2999b12639c,0.2031418,0.000522344,2.37E-05,4.34E-09,0.009748621,0.194850099,0.00026921,2.58E-06
"Electricity; at grid; generation mix - NaturEner Power Watch, LLC (GWA)",1,MJ,9bd80e28-a7b5-3c5e-a98f-326868cdce14,0.006915525,1.95E-05,1.26E-05,3.60E-12,0.000211164,0.006464436,1.52E-05,2.34E-08
"Electricity; at grid; generation mix - NaturEner Wind Watch, LLC",1,MJ,fdb04d8f-f47f-3ec0-9e65-c4afc66f38ed,0.005357786,1.51E-05,9.94E-06,2.72E-12,0.000163366,0.005009489,1.18E-05,1.85E-08
Electricity; at grid; generation mix - Nevada Power Company,1,MJ,361f5570-a044-3779-9dad-d57a1f97313a,0.14590454,0.000259555,1.66E-05,5.32E-10,0.011579416,0.133209627,0.000445594,7.48E-07
Electricity; at grid; generation mix - New Brunswick System Operator,1,MJ,3c912b7c-c08b-3cd0-b820-02ff748ee81c,0.135074438,0.000294478,1.56E-05,1.88E-09,0.005857014,0.127695604,0.000245982,1.64E-06
"Electricity; at grid; generation mix - New Harquahala Generating Company, LLC - HGBA",1,MJ,a33bcf89-5448-302e-bb89-7f181c41c6a5,0.151557018,0.000232556,1.63E-05,1.57E-10,0.008187585,0.127525387,0.000853106,4.75E-07
Electricity; at grid; generation mix - New York Independent System Operator,1,MJ,f9a4fbd6-1c28-3cae-9e49-d4d48f2ac7ba,0.093024929,0.000201804,1.44E-05,2.65E-10,0.005391041,0.087759708,0.000179319,7.62E-07
Electricity; at grid; generation mix - NorthWestern Corporation,1,MJ,20668ae6-8e21-39a8-aba0-8206d72dd4a8,0.245941431,0.000460715,1.61E-05,5.70E-09,0.007362009,0.241274505,0.000130004,3.72E-06
Electricity; at grid; generation mix - Ohio Valley Electric Corporation,1,MJ,a00ea62a-baec-367d-bcef-35ab852b8f66,0.325010956,0.000633713,2.50E-05,6.74E-09,0.011501942,0.299442165,0.000863639,5.02E-06
Electricity; at grid; generation mix - Ontario IESO,1,MJ,39409116-309b-3e69-b3b8-199eca63ba43,0.028420306,9.71E-05,8.70E-06,7.38E-11,0.002097118,0.02552991,9.83E-05,2.40E-07
Electricity; at grid; generation mix - PacifiCorp East,1,MJ,1af24dbe-ef9a-3454-86c2-4b0edc50b5e8,0.2329081,0.000445868,2.04E-05,5.02E-09,0.009316035,0.225337199,0.00023609,3.48E-06
Electricity; at grid; generation mix - PacifiCorp West,1,MJ,4d876875-2171-34f2-b75a-494fcfc60ad1,0.081491135,0.000123046,1.03E-05,4.74E-10,0.003964758,0.075651635,0.000199862,8.74E-07
"Electricity; at grid; generation mix - PJM Interconnection, LLC",1,MJ,932c7fbc-54d2-3fee-8fe4-f133ed34d236,0.149295315,0.000306637,1.49E-05,1.95E-09,0.005176401,0.137761089,0.000391243,1.96E-06
Electricity; at grid; generation mix - Portland General Electric Company,1,MJ,7a421c74-bfc1-3fd4-a00f-af36f37ad559,0.092528869,0.000208474,1.42E-05,1.01E-10,0.007260319,0.08396631,0.000299287,6.42E-07
Electricity; at grid; generation mix - PowerSouth Energy Cooperative,1,MJ,2a168695-7237-396a-8057-ff3720cd5aee,0.205814415,0.000402186,2.48E-05,1.98E-09,0.0112602,0.195741104,0.000341611,1.79E-06
Electricity; at grid; generation mix - Public Service Company of Colorado,1,MJ,77425202-9a97-385c-9a80-769e4feb2a16,0.1635315,0.000266952,1.83E-05,2.60E-09,0.006201161,0.157173507,0.000207089,1.96E-06
Electricity; at grid; generation mix - Public Service Company of New Mexico,1,MJ,3adcb332-2e7f-3e50-8926-d97d5404b06b,0.248723443,0.000330378,2.01E-05,4.99E-09,0.009282564,0.242485714,0.000188619,3.46E-06
Electricity; at grid; generation mix - Public Utility District No. 1 of Chelan County,1,MJ,348dd610-b9ba-35af-9f78-8793958133b3,0.000538781,1.54E-25,4.02E-27,0,6.12E-09,0.00052686,4.26E-07,9.08E-26
"Electricity; at grid; generation mix - Public Utility District No. 2 of Grant County, Washington",1,MJ,b591cc47-d607-3875-97df-2b696348855b,0.001023123,2.65E-25,6.90E-27,0,6.29E-09,0.001010871,4.38E-07,1.56E-25
Electricity; at grid; generation mix - PUD No. 1 of Douglas County,1,MJ,c714a6f6-3aa6-3607-9613-076dde33909b,0.000193103,1.09E-25,2.85E-27,0,1.17E-09,0.000190825,8.13E-08,6.43E-26
"Electricity; at grid; generation mix - Puget Sound Energy, Inc.",1,MJ,69686446-51d4-3675-ab63-226909efbd5c,0.12815067,0.000256734,2.51E-05,1.83E-10,0.008469912,0.121249458,0.000234489,1.14E-06
Electricity; at grid; generation mix - Salt River Project Agricultural Improvement and Power District,1,MJ,825ea07f-8c79-31f3-9d0d-eae1a8410685,0.120900761,0.000197737,1.32E-05,1.78E-09,0.005169525,0.113074163,0.000263605,1.45E-06
Electricity; at grid; generation mix - Seattle City Light,1,MJ,bfb38097-2bcd-3b0b-8322-30c9c40b6600,0.000841432,9.79E-06,6.18E-07,0,0.000347021,0.000836377,1.74E-07,7.28E-10
Electricity; at grid; generation mix - Seminole Electric Cooperative,1,MJ,9ff31a19-6e51-3acb-bc9e-ac10c39943a3,0.239513129,0.000361318,1.53E-05,3.71E-09,0.005919532,0.230236592,0.000298705,3.31E-06
Electricity; at grid; generation mix - South Carolina Electric & Gas Company,1,MJ,7f04a537-c3e1-3227-bfe2-4e3c63c378fb,0.143811163,0.0002315,1.34E-05,1.65E-09,0.004826639,0.138005542,0.000186288,2.03E-06
Electricity; at grid; generation mix - South Carolina Public Service Authority,1,MJ,90e29df9-6c97-3236-b0ce-f1d83b397239,0.270044728,0.000326159,1.80E-05,5.27E-09,0.006375564,0.255817577,0.000471231,3.70E-06
Electricity; at grid; generation mix - Southeastern Power Administration,1,MJ,453feb02-3ce8-3bd9-9c1f-dc07d473c89f,0.000197009,5.73E-07,4.60E-08,4.07E-12,9.59E-06,0.00018076,4.22E-07,5.70E-10
"Electricity; at grid; generation mix - Southern Company Services, Inc. - Trans",1,MJ,a69192a9-0193-350f-ae7a-b24357e2838f,0.170064137,0.000307672,1.92E-05,1.89E-09,0.007657136,0.162198605,0.000262217,1.80E-06
Electricity; at grid; generation mix - Southwest Power Pool,1,MJ,713cf846-43d9-3d3f-a831-4ae3e164953e,0.186521246,0.000433747,1.98E-05,4.01E-09,0.007166054,0.179886532,0.000212416,2.44E-06
Electricity; at grid; generation mix - Southwestern Power Administration,1,MJ,3e743e40-fcc2-39e0-94ce-e751657bec18,0.079741611,0.000271408,7.27E-06,1.78E-09,0.002195278,0.077181558,8.02E-05,1.14E-06
"Electricity; at grid; generation mix - Tallahassee, City of",1,MJ,6d7e2716-815f-36c9-8b44-ea173a6eef41,0.156027582,0.000247821,1.95E-05,1.37E-10,0.00831291,0.14711036,0.000312317,5.89E-07
Electricity; at grid; generation mix - Tampa Electric Company,1,MJ,e596ff4f-6050-3c0b-9689-e65620b395a3,0.205776615,0.000422419,2.19E-05,1.79E-09,0.009211201,0.195513112,0.000342533,2.42E-06
Electricity; at grid; generation mix - Tennessee Valley Authority,1,MJ,ee71aa8d-c4d2-35b3-b515-f4f7052a3a8b,0.138874867,0.000294567,1.30E-05,2.12E-09,0.004778404,0.132903284,0.000194854,1.74E-06
Electricity; at grid; generation mix - Tucson Electric Power,1,MJ,55ee15a2-f929-3acf-bc1d-bdd78ac08efe,0.271551447,0.000460827,2.11E-05,6.69E-09,0.008316871,0.263825899,0.000231379,4.09E-06
Electricity; at grid; generation mix - Turlock Irrigation District,1,MJ,4e4a17e9-d24a-35f4-94ef-9695d787bdb7,0.141748564,0.000185902,1.37E-05,1.90E-10,0.006062544,0.128133113,0.000481027,4.68E-07
Electricity; at grid; generation mix - Western Area Power Administration - Desert Southwest Region,1,MJ,a09a80f0-84ca-3b65-81d9-984eb4fd5d14,0.057708113,0.000110467,7.02E-06,1.09E-09,0.002970353,0.054117173,0.000121387,6.66E-07
Electricity; at grid; generation mix - Western Area Power Administration - Rocky Mountain Region,1,MJ,31412f1f-a359-397f-b886-6b42547c7a63,0.267263635,0.000353277,1.64E-05,4.26E-09,0.00713144,0.261083959,0.000181447,4.00E-06
Electricity; at grid; generation mix - Western Area Power Administration - Upper Great Plains West,1,MJ,82b264b0-d67b-3d5a-8352-46a4a1ac53ba,0.006214002,1.36E-06,7.17E-07,2.99E-13,1.48E-05,0.006017138,6.95E-06,1.35E-09
Electricity; at user; consumption mix - Arizona Public Service Company - BA,1,MJ,3d4710d5-b80d-38ca-b381-fd2125b0f542,0.228388693,0.000499601,2.85E-05,3.10E-09,0.013834139,0.21644681,0.00039517,3.13E-06
"Electricity; at user; consumption mix - Arlington Valley, LLC - AVBA - BA",1,MJ,c8caa143-b258-3aa7-8c7e-4615424941eb,0.166864779,0.000251868,1.75E-05,1.56E-10,0.008877772,0.140650874,0.000930652,5.17E-07
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",1,MJ,3b623b7e-b22b-3903-9670-7aaac965357d,0.219131874,0.000780632,3.15E-05,4.56E-09,0.013804826,0.211493522,0.000242629,3.04E-06
Electricity; at user; consumption mix - Avista Corporation - BA,1,MJ,46626051-54c2-3142-9577-355822757d80,0.064437496,9.27E-05,6.45E-06,2.65E-09,0.002568669,0.061909288,7.67E-05,1.38E-06
Electricity; at user; consumption mix - Balancing Authority of Northern California - BA,1,MJ,476cb9dd-c521-3a06-8d12-c6cf472c0be1,0.122013622,0.000201428,1.35E-05,9.00E-11,0.006740876,0.110273057,0.000415018,4.05E-07
Electricity; at user; consumption mix - Bonneville Power Administration - BA,1,MJ,c3096d7d-a9c4-3a39-9814-65304089d770,0.033948623,7.70E-05,6.28E-06,6.93E-10,0.001911866,0.032336018,5.36E-05,3.60E-07
Electricity; at user; consumption mix - CAISO - FERC,1,MJ,1744d0a0-5348-316f-ae28-9543f3a03d1d,0.119107184,0.000226103,1.61E-05,8.47E-10,0.008414887,0.109165266,0.000344281,1.01E-06
Electricity; at user; consumption mix - California Independent System Operator - BA,1,MJ,1eba69d4-62c4-3a1b-ba13-d7f2893c1f28,0.10743043,0.000222402,1.64E-05,5.42E-10,0.008969991,0.097529808,0.00034436,8.40E-07
"Electricity; at user; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA",1,MJ,337fc42a-81b5-3d8b-b98f-614d417bc11f,0.064709858,0.000143135,3.37E-06,2.17E-10,0.00138216,0.063576813,2.50E-05,1.62E-06
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,1,MJ,db0fc1d8-d8ca-3875-8058-f9b4b4d01ac5,0.102168104,0.00016926,1.18E-05,1.39E-09,0.003673086,0.097279541,0.000159935,1.27E-06
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",1,MJ,f41111d1-1668-325a-abd2-a40af161e35d,0.210050054,0.000382373,2.26E-05,1.86E-09,0.009461119,0.20043638,0.000321697,2.17E-06
Electricity; at user; consumption mix - Duke Energy Progress East - BA,1,MJ,5ac61f8b-20d0-3a99-a4a0-c888d8d23423,0.118881163,0.000239009,1.43E-05,2.19E-09,0.005008421,0.109034422,0.000333183,1.68E-06
Electricity; at user; consumption mix - El Paso Electric Company - BA,1,MJ,231ed52a-5ec4-3216-9f16-3cbf4a7bb794,0.209240196,0.000399545,2.67E-05,1.57E-09,0.012319502,0.197859996,0.000390874,1.49E-06
"Electricity; at user; consumption mix - Electric Energy, Inc. - BA",1,MJ,71cd0065-a21f-3b67-a280-5157704902b0,0.316726494,0.001048348,2.97E-05,8.63E-09,0.010959998,0.308662896,0.000239936,4.73E-06
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",1,MJ,b42ca74f-a649-32d5-9a9f-6a9846e7af51,0.181106862,0.000512412,2.67E-05,2.13E-09,0.011747768,0.170534916,0.000360389,1.68E-06
Electricity; at user; consumption mix - ERCOT - FERC,1,MJ,b16ca0d0-3f5c-3a24-a398-3bda3ffe06bd,0.181106862,0.000512412,2.67E-05,2.13E-09,0.011747768,0.170534916,0.000360389,1.68E-06
Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,1,MJ,9aa4d22e-c29e-35ac-b81d-1908de7be42b,0.202560909,0.000334966,1.89E-05,2.18E-09,0.008085884,0.193345517,0.000307794,2.13E-06
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,1,MJ,64b4786b-0d0e-3f41-b49f-d51486884c98,0.1307267,0.000261169,1.81E-05,3.33E-10,0.007761127,0.122911082,0.000268348,1.01E-06
Electricity; at user; consumption mix - Gainesville Regional Utilities - BA,1,MJ,688bedec-5571-3280-828d-4245f2b06f47,0.224304614,0.000356894,2.38E-05,2.03E-09,0.010341902,0.215647246,0.000286939,2.18E-06
"Electricity; at user; consumption mix - Gila River Power, LLC - BA",1,MJ,ade9b817-b7d6-3ede-a5f9-34572399bc89,0.162195294,0.000456627,3.07E-05,1.73E-10,0.01596664,0.137012342,0.000893858,5.07E-07
"Electricity; at user; consumption mix - Homestead, City of - BA",1,MJ,158d45f2-00fb-38c0-be2c-fb7e620ab533,0.425628516,0.005431352,0.000402646,5.40E-09,0.188499143,0.38388379,0.001447798,2.11E-06
Electricity; at user; consumption mix - Idaho Power Company - BA,1,MJ,64ddc11d-3d2b-3e2b-8c21-5fc1d11febfd,0.032199033,7.75E-05,7.42E-06,1.98E-10,0.002440604,0.029715137,8.62E-05,2.08E-07
Electricity; at user; consumption mix - Imperial Irrigation District - BA,1,MJ,3862d7de-4942-35b6-bf7b-6dc22ea6305f,0.088087689,9.86E-05,5.46E-06,5.74E-11,0.002570244,0.075649937,0.000431919,1.26E-06
Electricity; at user; consumption mix - ISO-NE - BA,1,MJ,981865c2-4fe9-3474-87be-cb0c8e402770,0.109749125,0.000186117,1.56E-05,1.87E-09,0.005129382,0.10450979,0.0001698,1.63E-06
Electricity; at user; consumption mix - ISO-NE - FERC,1,MJ,13ef9dff-c849-324e-a964-25fe48907c8c,0.109749125,0.000186117,1.56E-05,1.87E-09,0.005129382,0.10450979,0.0001698,1.63E-06
Electricity; at user; consumption mix - JEA - BA,1,MJ,22bf4ba1-b400-3ba2-bc0a-184a44694cc5,0.233742796,0.000476766,2.39E-05,2.64E-09,0.010524828,0.22676757,0.000223039,2.59E-06
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,1,MJ,8bb4009f-c0f8-323f-b3e8-78dd059967a8,0.270727323,0.000399415,1.95E-05,3.37E-09,0.007146397,0.260965599,0.000306521,4.25E-06
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,1,MJ,026104f5-0d33-34d3-acf3-d92e6035156f,0.159219335,0.00025668,1.61E-05,2.19E-09,0.007270198,0.150208809,0.00030416,1.75E-06
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",1,MJ,73cf723e-ab4a-3ae1-9a1e-a34364cea714,0.207066753,0.00053021,2.43E-05,4.37E-09,0.009921552,0.198580125,0.000275726,2.62E-06
Electricity; at user; consumption mix - MISO - FERC,1,MJ,11b43f23-fa67-3d22-9e80-8951c69d7b5e,0.21049675,0.00053301,2.44E-05,4.33E-09,0.009922291,0.201980056,0.00027601,2.71E-06
Electricity; at user; consumption mix - Nevada Power Company - BA,1,MJ,f80d17d0-8756-3933-9b8f-67f55495b5db,0.149720497,0.00026703,1.71E-05,5.49E-10,0.011882766,0.136697076,0.000457081,7.71E-07
Electricity; at user; consumption mix - New York Independent System Operator - BA,1,MJ,11b087d8-8981-373b-aef7-43a4a17cbe8e,0.088608959,0.000193868,1.47E-05,2.71E-10,0.005148208,0.083520404,0.000173278,7.25E-07
Electricity; at user; consumption mix - Northwest - FERC,1,MJ,696cf4c2-3b38-37c2-81dc-187b767b4a1e,0.120598912,0.000216092,1.25E-05,2.02E-09,0.005217761,0.1158104,0.000155351,1.56E-06
Electricity; at user; consumption mix - NorthWestern Corporation - BA,1,MJ,d640a8aa-93b2-3d0e-8012-24b79ead9694,0.209475466,0.000393544,1.58E-05,4.83E-09,0.006271157,0.20544471,0.000112746,3.15E-06
Electricity; at user; consumption mix - NYISO - FERC,1,MJ,8aaa2df9-e6e6-3774-91a1-553bed6a719a,0.088608959,0.000193868,1.47E-05,2.71E-10,0.005148208,0.083520404,0.000173278,7.25E-07
Electricity; at user; consumption mix - Ohio Valley Electric Corporation - BA,1,MJ,43339837-bedc-3558-b59c-b30703897bd4,0.340972195,0.000664835,2.62E-05,7.07E-09,0.012066801,0.314147725,0.000906052,5.26E-06
Electricity; at user; consumption mix - PacifiCorp East - BA,1,MJ,5b2599cc-deb4-3602-a484-1af00f05d770,0.238658791,0.000451664,2.05E-05,5.12E-09,0.009270191,0.231205504,0.000231019,3.57E-06
Electricity; at user; consumption mix - PacifiCorp West - BA,1,MJ,4502179f-467b-3952-b284-863fecbd2acb,0.060893207,9.85E-05,8.22E-06,5.47E-10,0.003029396,0.056789826,0.000139785,6.70E-07
Electricity; at user; consumption mix - PJM - FERC,1,MJ,a2522eb7-a557-3242-8d26-042fc4b41195,0.157238862,0.000322444,1.56E-05,2.09E-09,0.00546088,0.145087855,0.000412102,2.08E-06
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",1,MJ,610df26a-4b74-30c3-be75-7af4e6021ab9,0.15581362,0.000319787,1.56E-05,2.05E-09,0.005409644,0.143776423,0.00040827,2.05E-06
Electricity; at user; consumption mix - Portland General Electric Company - BA,1,MJ,ada5f6f3-eba8-35da-9ec4-df88c836ab68,0.073668575,0.000160656,1.14E-05,3.34E-10,0.005320265,0.067500398,0.000214305,5.82E-07
Electricity; at user; consumption mix - PowerSouth Energy Cooperative - BA,1,MJ,c8ef80e2-6e54-3f08-b030-d007405d48c8,0.212708087,0.000415657,2.56E-05,2.05E-09,0.011637356,0.202297374,0.000353054,1.85E-06
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,1,MJ,4537d7cd-1dbf-37b5-a4c6-1a1f2c19a1de,0.179876295,0.000286959,1.90E-05,2.86E-09,0.006589119,0.173221783,0.000215154,2.22E-06
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,1,MJ,81511323-42bf-3f8e-9c9d-31d6d50e935d,0.253336693,0.000354602,2.15E-05,4.94E-09,0.009915199,0.246386216,0.000213491,3.52E-06
Electricity; at user; consumption mix - Public Utility District No. 1 of Chelan County - BA,1,MJ,4a1816ca-5263-383b-bfbe-beec1acbb9c2,0.010481597,2.05E-05,1.84E-06,3.97E-11,0.000615191,0.009967339,1.73E-05,1.03E-07
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",1,MJ,ec6a9894-9221-34d6-9814-b0179435bac8,0.001064549,2.75E-25,7.17E-27,0,6.55E-09,0.001051801,4.55E-07,1.62E-25
Electricity; at user; consumption mix - PUD No. 1 of Douglas County - BA,1,MJ,91ba7e39-5ec0-3f25-b643-6b36dfd084b6,0.000200921,1.14E-25,2.96E-27,0,1.22E-09,0.000198551,8.46E-08,6.69E-26
"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA",1,MJ,2789aa03-b05c-3374-9aaa-12d1a20a6a55,0.092063031,0.000188933,1.69E-05,3.66E-10,0.005669938,0.087423663,0.000155829,9.46E-07
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,1,MJ,690d5f79-401d-3d30-9eb3-944df1715f75,0.135445446,0.000232475,1.51E-05,1.89E-09,0.006238241,0.12637779,0.000306515,1.60E-06
Electricity; at user; consumption mix - Seattle City Light - BA,1,MJ,6868698b-57f5-3ae2-bbb1-f3b160ef9945,0.009308423,2.72E-05,2.08E-06,1.74E-10,0.000758579,0.008892919,1.38E-05,9.24E-08
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,1,MJ,f03e070d-463f-3d2f-82aa-b5bffa1cabd8,0.249961015,0.000386402,1.67E-05,3.79E-09,0.006534266,0.240435877,0.000306593,3.41E-06
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,1,MJ,d217ffa6-1cbb-3253-be12-143b6349cc53,0.152034455,0.000247485,1.45E-05,1.74E-09,0.005258185,0.145816685,0.000200299,2.10E-06
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,1,MJ,99661c17-082b-33a2-8d0e-8331d19831e2,0.252286825,0.000324801,1.83E-05,4.60E-09,0.006588726,0.239357255,0.00042769,3.40E-06
Electricity; at user; consumption mix - Southeast - FERC,1,MJ,9f6a16c6-3df8-39f0-8b4e-af72c0e663ca,0.160505939,0.000297261,1.73E-05,1.86E-09,0.006769701,0.152725871,0.00025901,1.80E-06
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",1,MJ,afb0a8ed-7e33-37ec-aa70-2286f8f84935,0.174156021,0.000315309,1.96E-05,1.94E-09,0.007824783,0.166104623,0.000268355,1.85E-06
Electricity; at user; consumption mix - Southwest - FERC,1,MJ,820dce70-1ea5-3b8a-b551-e8660e280f9f,0.165739414,0.000283313,1.74E-05,2.55E-09,0.007695488,0.156711599,0.000301674,1.99E-06
Electricity; at user; consumption mix - Southwest Power Pool - BA,1,MJ,5fbe46bd-265a-3a59-98fe-c74a1c223877,0.194423694,0.000451039,2.06E-05,4.16E-09,0.007465891,0.187514637,0.000221173,2.54E-06
Electricity; at user; consumption mix - Southwestern Power Administration - BA,1,MJ,7bd56448-965a-3e54-bf7f-f28608f4fe7a,0.083221382,0.000283252,7.59E-06,1.85E-09,0.002291075,0.080549613,8.37E-05,1.19E-06
Electricity; at user; consumption mix - SPP - FERC,1,MJ,37733d38-be37-32eb-a6ad-4f119294136f,0.193353963,0.000449425,2.05E-05,4.14E-09,0.007416106,0.186485668,0.000219851,2.53E-06
"Electricity; at user; consumption mix - Tallahassee, City of - BA",1,MJ,9b39629e-610e-3135-be11-7b7359caace0,0.167184332,0.000277307,2.02E-05,6.90E-10,0.008465199,0.158207809,0.000310247,9.94E-07
