Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],N2O [kg],CH4 [kg],electricity_GWP (AR5),electricity_AP,electricity_EP,electricity_ODP,electricity_POCP,electricity_CO2,electricity_N2O,electricity_CH4,electricity_qty,electricity_unit,nonrenewable fuel combustion_GWP (AR5),nonrenewable fuel combustion_AP,nonrenewable fuel combustion_EP,nonrenewable fuel combustion_ODP,nonrenewable fuel combustion_POCP,nonrenewable fuel combustion_CO2,nonrenewable fuel combustion_N2O,nonrenewable fuel combustion_CH4,nonrenewable fuel combustion_qty,nonrenewable fuel combustion_unit,renewable fuel combustion_GWP (AR5),renewable fuel combustion_AP,renewable fuel combustion_EP,renewable fuel combustion_ODP,renewable fuel combustion_POCP,renewable fuel combustion_CO2,renewable fuel combustion_N2O,renewable fuel combustion_CH4,renewable fuel combustion_qty,renewable fuel combustion_unit
"Transport, single unit truck, long-haul, diesel powered, Southwest",2036751b-b50e-3bbd-8106-6744c4149453,1.0,t*km,0.4241784957494759,0.002688366988702852,0.0003537607252837103,9.85764494389013e-10,0.09384059601571504,0.4221478156145694,1.6844225596472737e-06,5.6351790125884353e-05,0.007620104903994932,1.647442618006719e-05,8.726028913325379e-07,1.135521159586525e-10,0.00034984640255544374,0.007211136000917462,9.115905378505605e-08,1.3657880689222224e-05,0.04742066393999513,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, gasoline powered, East North Central",2901993d-1852-3184-897e-5a30203714e8,1.0,t*km,0.7023505416918233,0.0028995926784295815,0.00047333375826193836,1.5618007072401956e-09,0.10374490217239489,0.6871002333987007,4.183396320345942e-05,0.00014835865643945644,0.01218942665826057,2.6353155525926925e-05,1.395850723801422e-06,1.8164253731502374e-10,0.0005596283934844793,0.011535223532138438,1.4582169331642977e-07,2.18476959393653e-05,0.07585600362004899,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, short-haul, diesel powered, Northeast",2962a2fb-4a99-3f77-b999-629bef8eb124,1.0,t*km,0.34553970497831765,0.002257923515688072,0.0002924490762843131,8.028675618817832e-10,0.07884613581368066,0.3438510584302923,1.4311412856631926e-06,4.657622449415987e-05,0.00620628464544747,1.3417791425719829e-05,7.107017546715129e-07,9.248386506631804e-11,0.0002849365440240309,0.005873195080984319,7.424557049117623e-08,1.1123822608588299e-05,0.03862232110917828,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, diesel powered, West North Central",2afa4806-2633-3beb-8842-13326d66ed0a,1.0,t*km,0.38465215169151945,0.0024575896680138895,0.00032204016619269475,8.93889807734031e-10,0.08576265798297264,0.3827911402000494,1.5038736259768842e-06,5.2022458771422494e-05,0.006909900028167512,1.4938985664883648e-05,7.912750309036647e-07,1.0296889336127379e-10,0.0003172402082817536,0.006539047622525025,8.26628971980228e-08,1.2384946316118057e-05,0.04300098899201617,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, combination truck, long-haul, diesel powered, Northeast",2b3fcaef-9b14-3a05-9208-ef23cf7ebdea,1.0,t*km,0.10143825191045579,0.0008507508778108581,9.774097928191329e-05,2.3569669982621505e-10,0.029756622688975214,0.10094416437699755,2.646177337201943e-07,1.508641841547237e-05,0.0018219702458591356,3.939042138638931e-06,2.0863971355893477e-07,2.7150358064302683e-11,8.364842008181623e-05,0.001724185611359136,2.1796167602623227e-08,3.2656049425528364e-06,0.011338300433667342,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, gasoline powered, Northeast region",2f115eab-83cd-3f13-89bc-acd5c80f8642,1.0,t*km,0.4156398374846187,0.0019259356416690282,0.0002947409928786286,9.314623417585648e-10,0.06843497313780535,0.40980056355359923,1.556442295733196e-05,6.102069201624254e-05,0.00726980839947302,1.571709619871007e-05,8.324893041154841e-07,1.0833212098449811e-10,0.0003337639504791621,0.0068796398120094596,8.696846870798068e-08,1.3030027408343684e-05,0.04524073426322916,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, combination truck, diesel powered",34156f3c-28ef-33db-9ad0-6293a2aa0d52,1.0,t*km,0.09915233279305592,0.0004177314277805395,6.479870966315558e-05,1.990491765482526e-10,0.014430855408566463,0.09831542347164182,2.1185164607655303e-06,9.798530969571659e-06,0.0009031179616997822,1.9525125151644113e-06,1.0341896266814212e-07,1.3457945369953111e-11,4.146302104295598e-05,0.0008546478727969006,1.080396922116906e-08,1.6187017796464442e-06,0.005620192097025659,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, gasoline powered, East North Central",428e0fa8-88bc-3c04-b793-179db3a02f66,1.0,t*km,0.39995800112140484,0.0018988319438755189,0.0002865414891714429,8.965251476903699e-10,0.0674648075384939,0.3944216896674815,1.4586796146241964e-05,5.9461344475274584e-05,0.006997133170959258,1.5127580965011925e-05,8.012643806014876e-07,1.0426881089135043e-10,0.00032124516642521666,0.0066215989868938984,8.37064642952977e-08,1.2541298475491995e-05,0.04354384943827962,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, gasoline powered, Southeast",43ec3512-f8e1-3fba-84ea-5db46f154cd4,1.0,t*km,0.4135713932490508,0.0017701560719605327,0.0002841369545515329,9.274339089545185e-10,0.06293537032271644,0.4080164912615768,1.4746520690374607e-05,5.860635758598369e-05,0.007238367585043218,1.564912215072899e-05,8.288889146296499e-07,1.0786360105584258e-10,0.00033232047221209613,0.006849886417313536,8.65923433226005e-08,1.2973674523749002e-05,0.045045074975875544,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, short-haul, diesel powered, Southeast",44757f0f-dde7-3b14-a8ac-a017ee01808e,1.0,t*km,0.3464596497741149,0.002075885671209277,0.00028135255005899094,8.05104294424334e-10,0.07247327194534739,0.34481621662096634,1.4054389241895622e-06,4.520419154491047e-05,0.006223574917833447,1.3455172448638122e-05,7.126817197593978e-07,9.274151860779354e-11,0.0002857303571892889,0.005889557389277847,7.445241342710027e-08,1.1154812795771684e-05,0.038729920178558086,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, diesel powered",45b70b50-20a0-341b-8e2f-c196974d1541,1.0,t*km,0.21296307280254528,0.0009498797839355389,0.00014231915378091277,4.26540216774609e-10,0.03296086793371609,0.21062363085838376,6.4560392186357426e-06,2.236217716363765e-05,0.0019352812095813218,4.184016864151537e-06,2.2161531898817493e-07,2.8838878085230848e-11,8.885063626226736e-05,0.0018314152072886273,2.315170277786367e-08,3.4686976352121025e-06,0.012043445730101484,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, combination truck, gasoline powered",463d05c9-8c19-3030-8b9f-380c098f5116,1.0,t*km,0.07849974118806635,0.00027501128961240434,5.01168131332175e-05,1.6965193650887659e-10,0.009618558372688083,0.077542135853056,1.9032086822261087e-06,1.6152869188270177e-05,0.0007697379801075222,1.6641492067421854e-06,8.814518900627699e-08,1.1470363922303092e-11,3.533941679854458e-05,0.0007284263575842413,9.208349073020673e-09,1.3796384205629355e-06,0.0047901553241600555,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, gasoline powered, Hawaii",489c875b-7e8d-3cd7-a9ef-82f71a8bdb69,1.0,t*km,0.7118705129199073,0.0028896769560794277,0.00047698684539900947,1.584862370326261e-09,0.10289150015051265,0.697248860148582,4.2218875508449614e-05,0.00012225833979082266,0.012369416620809606,2.6742288141360153e-05,1.4164619573355935e-06,1.843246842613271e-10,0.0005678919071351715,0.0117055534836409,1.4797490706919262e-07,2.217030061013085e-05,0.0769760988988076,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, gasoline powered, Southwest",49ecf1ea-a971-3332-9c6a-9f8d1153d62e,1.0,t*km,0.4100634126438995,0.0019527418829213001,0.0002942341438994895,9.194231901359633e-10,0.06934482651765961,0.4044718440418692,1.4797892105152528e-05,5.943156629409279e-05,0.007175846119233904,1.551395271590859e-05,8.217293790953093e-07,1.0693192822129113e-10,0.0003294500511127206,0.0067907204611216045,8.584440117006611e-08,1.2861614292125255e-05,0.04465599773133196,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, combination truck, short-haul, diesel powered, Southwest",5c8a1525-9788-373b-9c4a-e26ba39f2442,1.0,t*km,0.11795536102562651,0.0009082435822594239,0.00010858094161947176,2.743520065624167e-10,0.0317333592032971,0.1174913619423739,3.0563186445784916e-07,1.3614617089309299e-05,0.002120781467101722,4.585062563312601e-06,2.428575542453786e-07,3.1603137503926424e-11,9.73671328964013e-05,0.002006959717769517,2.5370836000501933e-08,3.8011786728032492e-06,0.01319783211762297,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, gasoline powered, West",5faf03a2-ab55-3768-a625-4c2a246a9a4d,1.0,t*km,0.43503582151519915,0.001836603320122482,0.00029731264802065503,9.7476850547256e-10,0.0654161492580543,0.42882903126113736,1.6802023400381763e-05,6.24231047185976e-05,0.00760780114335851,1.6447825838090838e-05,8.711939478546108e-07,1.1336876965671619e-10,0.0003492815249781944,0.0071994925796798545,9.101186431827772e-08,1.3635828066992196e-05,0.047344096424758966,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, combination truck, short-haul, diesel powered, Central",60157c4b-2824-34d2-9c23-291728d3b01e,1.0,t*km,0.11761895965260698,0.0008791616523829107,0.0001065847667480125,2.7351431395711137e-10,0.030719543524220586,0.11715408803916509,3.092149694283886e-07,1.3612063351550774e-05,0.002114305979735224,4.571062764104666e-06,2.421160252152689e-07,3.150664207484856e-11,9.706983699450699e-05,0.0020008317680023746,2.529336996708584e-08,3.789572345204029e-06,0.013157534521445077,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, combination truck, short-haul, gasoline powered",60785dad-585a-3fe9-ae8e-507f0cbc7f6f,1.0,t*km,0.11027824354950498,0.0011149347308553317,0.0001167989769115131,2.4917620690293956e-10,0.040917664363509354,0.10839704257597921,3.137330255019545e-06,3.7434665323476936e-05,0.0019447520320272453,4.204492483216583e-06,2.2269985353904144e-07,2.898000894132175e-11,8.928545090113282e-05,0.0018403777333376179,2.32650019021689e-08,3.4856726460059055e-06,0.012102383591732241,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, diesel powered, Northeast",61f86f6a-63bd-3e94-ba1b-317849b03e46,1.0,t*km,0.9438467752017077,0.007008156649156249,0.0008519337616119452,2.1927696657533706e-09,0.24595247856335636,0.9391167635093148,4.750927482601515e-06,0.0001234518010935812,0.01695043286550414,3.664630060624667e-05,1.9410489637777333e-06,2.5258937278986844e-10,0.0007782108034556437,0.01604070786525392,2.0277744738873497e-07,3.0381076458193685e-05,0.10548421454553972,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, combination truck, long-haul, diesel powered, Alaska",67759511-8607-395d-8d34-8636b1e47754,1.0,t*km,0.0950517652046436,0.0007749177705973436,9.01701161646671e-05,2.2081672635243002e-10,0.027082317757973914,0.09465483085869142,2.391351010342806e-07,1.1861318173950742e-05,0.0017069458566827172,3.69036304139963e-06,1.9546789823176244e-07,2.5436305181515423e-11,7.836753887788289e-05,0.0016153345490412464,2.0420134777401995e-08,3.0594411950040885e-06,0.010622492321737212,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, diesel powered, Central",6a01cdd9-09e7-32e8-b32f-2e85b8cd1590,1.0,t*km,0.4192028839714754,0.0025920926183784095,0.000345475027856949,9.739889267785274e-10,0.09049025983807332,0.41718287105021257,1.6775715411373913e-06,5.6038413392575184e-05,0.007529078029922343,1.6277628952705537e-05,8.62179109179216e-07,1.1219566558293324e-10,0.0003456672705314914,0.007124994513766586,9.007010241049973e-08,1.349472884272409e-05,0.04685419473001858,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, combination truck, short-haul, diesel powered, Northwest",6a7f6ad7-02b8-3d41-a800-1cad098783c5,1.0,t*km,0.12257079715880614,0.0009405057884685573,0.00011186502553805081,3.1108271307536984e-10,0.03250040156241052,0.1219689502591769,4.1724866560722493e-07,1.7458957542719904e-05,0.003938570697019853,8.51506547751229e-06,4.510184861281038e-07,5.86911915431613e-11,0.00018082359848357266,0.0037271887071460897,4.711698625272853e-08,7.059289779299835e-06,0.02451011367696193,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, gasoline powered, South",6c1fba5b-f109-3535-8e27-a8634f64b441,1.0,t*km,0.7077181358700879,0.002847897089215099,0.0004725613307962603,1.5752614963022351e-09,0.10137049925446998,0.6930221806824269,4.1833437026933045e-05,0.00012856215122518974,0.012294484429251084,2.6580287109367232e-05,1.4078812294018387e-06,1.8320807116845113e-10,0.0005644516975865338,0.011634642881886323,1.4707849582990193e-07,2.203599603755841e-05,0.0765097884845873,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, gasoline powered",6d0fc48d-a8d0-3d87-b337-d7fabf9767bc,1.0,t*km,0.6974956692867371,0.0028346434080769476,0.0004706358684689414,1.5691879193361337e-09,0.1009173197828408,0.6826309437746145,4.2038433099677114e-05,0.0001326509471753051,0.012247081824912118,2.647780417563283e-05,1.4024530036590158e-06,1.8250169427568436e-10,0.0005622753980724613,0.011589784362089989,1.4651142009893366e-07,2.195103406884842e-05,0.07621479740525709,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, gasoline powered, Northwest",6d60445d-fe08-3328-9757-6c63f96bf05b,1.0,t*km,0.40093844270125545,0.0019519599134414222,0.0002903131702901806,8.987352676613848e-10,0.06934371353725753,0.39541229693623986,1.4677334038793442e-05,5.8240888851036175e-05,0.007014382551861548,1.5164873581833729e-05,8.032396630731428e-07,1.045258550823569e-10,0.0003220371022228211,0.006637922598338253,8.391281804780397e-08,1.2572215370901522e-05,0.04365119403592573,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, diesel powered, Alaska",6ef61870-e92e-34e0-97ba-d62962f70b3e,1.0,t*km,0.4000265052542904,0.0026727096787622535,0.00034211174756638535,9.285798004145512e-10,0.09330501776137384,0.3980435681971945,1.5939488142485577e-06,5.55163293568153e-05,0.007178058787028195,1.5518736433809767e-05,8.219827588504679e-07,1.0696490061643807e-10,0.00032955163683596675,0.006792814375653034,8.587087123904936e-08,1.2865580163083735e-05,0.04466976738112103,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, gasoline powered",707525a6-c6e4-31e0-a728-5685f0133b9c,1.0,t*km,0.4059983914202515,0.0018498194865625233,0.00028787002758527875,9.202623293864277e-10,0.06573339351360676,0.4003355738273009,1.5098873490325476e-05,5.912740230179348e-05,0.007182395371198031,1.5528111991847315e-05,8.224793551483906e-07,1.0702952286438894e-10,0.00032975073361879453,0.006796918216561013,8.592274964683534e-08,1.2873352831562265e-05,0.044696754371871955,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, short-haul, diesel powered",711ab26a-94a2-33f9-89da-560c55808297,1.0,t*km,0.3371966794768757,0.0021557663454342003,0.00028387490453189967,7.913972635272407e-10,0.07526740288731597,0.33555701196005117,1.39454679388283e-06,4.517602133872337e-05,0.006115128400791839,1.3220714503242813e-05,7.002631578737418e-07,9.112548685579433e-11,0.0002807514724712078,0.0057869311665334775,7.315507146076918e-08,1.0960438884969029e-05,0.03805504681331124,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, diesel powered, East North Central",75b40b26-f169-34f0-9991-c617151c7665,1.0,t*km,0.9302941062858304,0.006849210343198895,0.0008360029849974461,2.1612457097308345e-09,0.2403668662428323,0.925586105318759,4.613188022252666e-06,0.0001239766851784665,0.016706748036878022,3.611946170166694e-05,1.9131438248443386e-06,2.4895806741203695e-10,0.000767022996761868,0.01581010153335658,1.9986225413625305e-07,2.9944308414041938e-05,0.10396773983670778,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, diesel powered, West",7666dfe2-42e7-32b1-865c-ad7abef41db3,1.0,t*km,0.9575540774419031,0.0071957682044395226,0.000870217523451268,2.2250641375208078e-09,0.25266703796234835,0.9528941420344145,4.880378629746031e-06,0.00011971635789790674,0.0172000738944593,3.718601662785704e-05,1.969636166500796e-06,2.5630943536447846e-10,0.0007896720650800624,0.01627695072987129,2.057638944616026e-07,3.08285200868e-05,0.10703775527612872,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, short-haul, diesel powered, East North Central",7e5c3461-8dcf-3ef1-b35c-514d31639f0e,1.0,t*km,0.3298122167250248,0.0021717384458761458,0.00028018727204637755,7.663250506370043e-10,0.07582925919167965,0.32819307652292484,1.3504449620946903e-06,4.4866138085489603e-05,0.005923805644909621,1.2807080746482303e-05,6.783541694721508e-07,8.82744626198843e-11,0.0002719676592933477,0.005605876649552524,7.086628388979643e-08,1.0617521903392753e-05,0.03686442644455386,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, diesel powered, Northwest",829dbcc5-70eb-324d-a6c1-c20870342237,1.0,t*km,0.9247462614050651,0.0067352119191379884,0.0008263957781112956,2.1483964962192584e-09,0.23629822005631937,0.9201274376012002,4.596151562568968e-06,0.00012095603080652499,0.016607421721668517,3.590472134464125e-05,1.9017696468075266e-06,2.4747794169139196e-10,0.0007624628293504041,0.015716106033757848,1.9867401683184162e-07,2.976628107983551e-05,0.10334962238645082,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, combination truck, long-haul, diesel powered, Northwest",829eb677-aa4c-3a1a-9611-c03515c40326,1.0,t*km,0.10164711024172549,0.0009187456921476329,0.0001021110891153605,2.360625786727292e-10,0.032141994861829185,0.10110461109473817,2.58488160862546e-07,1.6873331035342326e-05,0.0018247985432957323,3.945156828386844e-06,2.089635910582365e-07,2.7192504355270092e-11,8.377826995869015e-05,0.001726862114861818,2.183000242791647e-08,3.270674236142537e-06,0.01135590120740379,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, diesel powered, Southwest",83494409-4f95-3c7d-b7d7-09653dd86919,1.0,t*km,0.9457473071256881,0.007302144049775642,0.0008714373060645601,2.197602359886944e-09,0.2561188992900193,0.9411017307420536,4.6627934694005775e-06,0.00012126924910570933,0.01698779030379319,3.672706620818041e-05,1.9453268850235046e-06,2.531460601607067e-10,0.0007799259196592616,0.016076060340258165,2.032243531425492e-07,3.0448033992431747e-05,0.10571669356637778,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, diesel powered, South",84aeb815-88d9-3205-862b-ffb3b6b54baa,1.0,t*km,0.42781230575261625,0.0024754628112408725,0.00034186685988243633,9.942192452947118e-10,0.08641151283993515,0.42579174845401685,1.6933894567967895e-06,5.590341678262638e-05,0.007685461375246712,1.661572480713237e-05,8.800870725216573e-07,1.1452603504450916e-10,0.00035284698150274494,0.0072729848086011415,9.194091101052796e-08,1.3775022237517369e-05,0.0478273837028569,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, diesel powered, Hawaii",85a03eac-6e0a-3c47-8a18-e71b16e913f9,1.0,t*km,0.9605886778967142,0.006978407535895173,0.0008574343717162103,2.232390770679007e-09,0.2447548396676806,0.9560597124422284,4.813693206028486e-06,0.00011566827523200493,0.017256709849169032,3.7308461773528726e-05,1.976121733098073e-06,2.571534043882195e-10,0.0007922722766598409,0.016330547048701443,2.0644142844658045e-07,3.0930031433676636e-05,0.10739020640495807,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, gasoline powered, Central",88a9889c-1b38-3735-8598-409e9fe1f36e,1.0,t*km,0.40673237886063446,0.002573735187182353,0.000318001602061299,8.413341866802487e-10,0.08973577150412035,0.40489406397946437,1.5940553828633998e-06,5.036683766932019e-05,0.006927202249449894,1.4976392520938657e-05,7.932563642983752e-07,1.0322672496098961e-10,0.00031803457003242797,0.006555421238421024,8.2869883078185e-08,1.2415957919883434e-05,0.04310866242055614,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, long-haul, gasoline powered, South",8a219bfb-4213-3254-9f85-dd32da77d5c3,1.0,t*km,0.41357139324904424,0.0017701560719604636,0.0002841369545515237,9.274339089545271e-10,0.062935370322714,0.40801649126157025,1.4746520690374353e-05,5.8606357585984505e-05,0.007238367585043218,1.564912215072899e-05,8.288889146296499e-07,1.0786360105584258e-10,0.00033232047221209613,0.006849886417313536,8.65923433226005e-08,1.2973674523749002e-05,0.045045074975875544,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, short-haul, gasoline powered, Hawaii",8b8d5f56-82c0-3254-a22a-a0e0df0090ba,1.0,t*km,0.34543688801180084,0.0015455977387211514,0.00024080405792664122,7.705147569124663e-10,0.0557456429562074,0.33898207439533495,1.6876274249540865e-05,7.062629902025972e-05,0.006013656592004242,1.3001335656850192e-05,6.886432924188217e-07,8.961338974648254e-11,0.0002760928033698778,0.005690905321398086,7.194116769022058e-08,1.077856607938416e-05,0.037423577745034055,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, combination truck, long-haul, diesel powered, West",8ba63664-bb54-3899-8e07-1b55737d5636,1.0,t*km,0.10468036049318104,0.000881938342587881,0.00010115202037057157,2.431883703592846e-10,0.030878975294108747,0.10414705956636966,2.772568016545136e-07,1.636552413739756e-05,0.0018798819638131486,4.064245444159578e-06,2.1527137193705152e-07,2.8013338061996848e-11,8.630720318877785e-05,0.001778989223576368,2.2488963499565168e-08,3.369402901280299e-06,0.011698690762919281,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, combination truck, long-haul, diesel powered, South",8bc30eb0-0fa6-3cef-8855-d8e975cd915d,1.0,t*km,0.1075104946621521,0.0009292982679945501,0.00010529287540117174,2.495533860789378e-10,0.03253878632234231,0.10687572339172316,2.696832219923066e-07,2.005965424947836e-05,0.001929084473921201,4.170619717330562e-06,2.209057107187389e-07,2.8746536515776304e-11,8.85661381214158e-05,0.0018255510487015926,2.3077571441556656e-08,3.4575909277093994e-06,0.01200488283326925,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, short-haul, diesel powered, West North Central",8c3b113e-9ed2-3a86-af12-130b79da4b9b,1.0,t*km,0.3100520724252803,0.002048682187583954,0.00026386672917186603,7.205173738023743e-10,0.07150505052509644,0.30854661282534335,1.2296179050334734e-06,4.1960376211182715e-05,0.005569705548106638,1.2041527518720694e-05,6.378050205845254e-07,8.299778785493946e-11,0.0002557105806084975,0.005270781006099417,6.663019656863187e-08,9.982851261044809e-06,0.03466082663809833,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, combination truck, short-haul, diesel powered",8d1daa68-bede-347a-86a4-aeca5383906c,1.0,t*km,0.11713851075013672,0.0008781568209277837,0.00010683623896057526,2.7519181857084387e-10,0.030688833285103325,0.11666976840080391,3.139662350173297e-07,1.3704928666317277e-05,0.0021292338000084305,4.603336240155016e-06,2.438254582605887e-07,3.172909118808641e-11,9.775518769326672e-05,0.0020149584163285553,2.5471950969358582e-08,3.8163281957874926e-06,0.013250431818457515,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, single unit truck, short-haul, diesel powered, Alaska",8e075e04-06b4-3bdd-ac09-4c53b6c7e50a,1.0,t*km,0.32160441216877084,0.0022323378124394252,0.00028032676845378315,7.465052255842234e-10,0.0778566502885099,0.3199958648464548,1.3003130159656192e-06,4.4966921351289726e-05,0.005770595474589422,1.2475845196214172e-05,6.608095766762082e-07,8.599137869316258e-11,0.00026493363186239625,0.0054608892263054406,6.90334358735815e-08,1.0342915942848608e-05,0.03591098445254996,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, gasoline powered, Northwest",8e21a279-3c3e-3e94-901c-69322d474a1e,1.0,t*km,0.6953974612314018,0.0028904674243540943,0.0004699946938588942,1.5469220397013626e-09,0.1029827360760476,0.6805840278118891,4.16266774867972e-05,0.00013472128637838078,0.012073302734192392,2.610209926897198e-05,1.3825529971727964e-06,1.799120995510435e-10,0.0005542970315678506,0.011425331946659496,1.4443250679298525e-07,2.1639561442521815e-05,0.075133352994105,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, gasoline powered, Alaska",8fbb300d-2908-3dd0-97ce-0ce9eb324c44,1.0,t*km,0.7042959381977064,0.002855081415270724,0.0004708872054099581,1.5637952593067837e-09,0.10342418897230092,0.6886131248922442,4.09371622141184e-05,0.00017229237659627006,0.01220499359072455,2.638681074235229e-05,1.3976333436535616e-06,1.81874510252738e-10,0.0005603430864434295,0.01154995499168252,1.4600791999593498e-07,2.1875597301481553e-05,0.07595287817522263,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Transport, light commercial truck, gasoline powered, Southwest",907b7232-6adc-3e3f-b417-98a5bf5fb49a,1.0,t*km,0.7094301492216035,0.002975481090523239,0.0004813166951926126,1.5786452566850308e-09,0.10594654380485834,0.6944678061467372,4.2065645649744665e-05,0.0001358775212543254,0.012320893752043658,2.6637383231309557e-05,1.4109054464851038e-06,1.836016135831441e-10,0.0005656641751953478,0.011659634823696668,1.4739442965328183e-07,2.2083330737582685e-05,0.07667413630352256,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
