Process Name,UUID,Qty,Unit
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",b7d0eac5-643e-49f6-80d3-96b809a2f449,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",b7b9e344-bb32-46db-aea9-73d654b1716f,1,MJ
"electricity, medium voltage, residual mix | electricity, medium voltage | EN15804, U",4c1ba7fd-2676-4cc8-86a8-948f5b81dce9,1,MJ
"treatment of refinery sludge, hazardous waste incineration, with energy recovery | electricity, medium voltage | EN15804, U",908c63d3-8b73-4f1a-bf59-8d511e1de6ff,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",001ed93d-0e30-4540-8d9e-a6ce9354bc43,1,MJ
"market group for electricity, medium voltage | electricity, medium voltage | EN15804, U",0d856e20-10e8-447c-9835-15eb194fc916,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",64eb001e-a277-43cb-b4cc-1651d2f6e951,1,MJ
"electricity, medium voltage, municipal waste incineration, import from Germany | electricity, medium voltage | EN15804, U",9815de5e-c539-4e2e-a250-1d2f2c6c6e17,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",5d876e71-28bc-497c-a12e-7e395c9470fb,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",5c63793d-858c-4420-be42-e0bd0d64bdb4,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",b2b3bd2b-4b06-42bd-9287-4e26eac305c9,1,MJ
"treatment of sewage sludge, 75% water, WWT[R], WW from anaerobic digestion of whey, sanitary landfill | electricity, medium voltage | EN15804, U",a75bd5ad-a886-4323-bdb8-19a45fd79697,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",e8ddb146-26e1-40e4-91c8-b33f7e466e52,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",f444dea3-848d-4195-849c-3c97e5da861a,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",8ad07dcf-289a-4984-869e-028456e4a0e9,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",d51ad976-7f57-4fac-8bea-230ed860bf8f,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",3c49e47a-61cc-40a5-afd4-29e09551976b,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",155817ca-d7d4-4941-b038-dcd7d257a4e4,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",68776851-aa68-444a-b029-8e139b8fe751,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",043c8621-7f39-45d5-a4c9-451c0bddba41,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",2f82cd11-f24a-4af0-a4c6-a6d6e783d9c5,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",e18a5dc5-fd65-4d5e-bdd9-c3c17e2a6fbd,1,MJ
"electricity voltage transformation, residual mix, from high to medium voltage | electricity, medium voltage | EN15804, U",127da32d-e501-4c75-8845-4c9c17472d4f,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",8cfd8eaf-38be-4a88-a50e-920889f1a162,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",276bd3a4-fa4f-42f6-bc57-0b8dba5c33f6,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",842ea93f-ee59-4fbf-b8c3-514b94f41e0b,1,MJ
"electricity voltage transformation, residual mix, from high to medium voltage | electricity, medium voltage | EN15804, U",0d70b603-fe1e-472b-bcf4-ffb9d58b9008,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",bf22720a-35af-4e70-9bd8-11226c7f46e8,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",9c16a80a-2ecb-47f5-b30f-f0eddf65b589,1,MJ
"electricity, medium voltage, residual mix | electricity, medium voltage | EN15804, U",67d199c7-a633-4bd2-9857-6c64b36ecae6,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",556a751e-370c-4223-b235-d417dd9a58db,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",c8cda131-3b02-4c4f-bb72-d312165f1c86,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",994abd05-06dd-433a-bc87-d9f6b9d04f90,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",0ba57014-36dd-4a51-bf80-c46d1e4bea2b,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from LCD production, sanitary landfill | electricity, medium voltage | EN15804, U",544e9c99-e472-469a-aa91-080b5bb5e7de,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",9e640913-aa55-49ef-911c-703915ceaa29,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",0bfbfe98-7795-48b3-b147-46465ee109a1,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",f5b3bf8a-b074-4db7-97da-e01a4e327728,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",f7cd0a7b-0525-4e73-942a-dae1b04b32e9,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",a89d17bf-16f2-4db4-99b9-500f82357eff,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",61a6f35f-88b4-4c81-833c-039206236fbd,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",bc6e4ad3-beb8-4c62-805d-60c85e61306a,1,MJ
"market group for electricity, medium voltage | electricity, medium voltage | EN15804, U",6f69a2d3-bf82-41ee-a57a-4883796d0a4d,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",720572e4-2de0-49c3-a6ba-82b5a8af6e80,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",e5a1f3c9-d1d0-4cd5-8aa1-b64ab127e902,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",9e072304-8965-4e40-a633-cac56313c701,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",e6f04df2-530c-428f-933b-2d97a6fc905c,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from plywood production, sanitary landfill | electricity, medium voltage | EN15804, U",16c250d6-3026-48c5-94e5-d1147f93515a,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",4dd56e6e-317b-49dc-8ae7-419342a73f9b,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from particle board production, sanitary landfill | electricity, medium voltage | EN15804, U",fc441a13-2259-403a-a111-264871ed018d,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",099719ca-8f36-4ce9-ae64-ea107da4eb2f,1,MJ
"treatment of hazardous waste, hazardous waste incineration, with energy recovery | electricity, medium voltage | EN15804, U",9a29bad1-9224-4339-9908-40163a9ea993,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",21511a3b-0625-4ddb-8939-9160e1598209,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",a6933a70-54bc-4e55-b491-36ee69c378e4,1,MJ
"electricity, medium voltage, residual mix | electricity, medium voltage | EN15804, U",aa06eb63-568a-4447-9790-eac8f31e95b1,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",5dab7422-74ac-4823-8f1d-4ac7cd53a53f,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",ea5cac23-5841-4f0a-b2f6-ebad1a35a4a7,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",67a3ed90-fde9-484c-8024-ab46cd9b2237,1,MJ
"electricity, medium voltage, residual mix | electricity, medium voltage | EN15804, U",96e06298-bde5-4210-b2cb-b7b4e5c2048d,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",eec81da9-2645-4d88-96ab-e3fc717da2ff,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",6785eb6e-84df-4fe7-b9d0-7926926d0766,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",70361fd4-dfee-4b71-98b7-03d26898f916,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",3f1eacdc-9c3f-4b40-a05c-1311ab82ed09,1,MJ
"electricity, medium voltage, residual mix | electricity, medium voltage | EN15804, U",c2ad6497-1652-4395-bb4f-43947daee81c,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",94af36f6-ae8d-400e-bbe9-e2079204eaf3,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",28f92a83-f467-4d09-b419-de605f9c23ba,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",95fce8ca-eaf0-4e97-aa26-efbe5c725428,1,MJ
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery | electricity, medium voltage | EN15804, U",81c4e870-c4e6-49c9-8b56-67866484af9b,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",2a7597eb-7ca1-4cbd-9d40-52e38ec1894c,1,MJ
"electricity voltage transformation, residual mix, from high to medium voltage | electricity, medium voltage | EN15804, U",3bebf692-c959-494a-b3d5-9e9e81cdc962,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",4c32b134-4583-439f-b932-fc72a03af425,1,MJ
"market group for electricity, medium voltage | electricity, medium voltage | EN15804, U",7878a8dc-7df3-4b6a-8f98-9da87458a8c4,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",28dde242-bd62-4d30-9dcd-0456669d2385,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",dd3668f0-acce-4144-866b-211ba975e5fb,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from maize starch production, sanitary landfill | electricity, medium voltage | EN15804, U",45e480c4-0660-4a8d-bfaa-35460790291f,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",62834038-d3aa-43cf-b98c-334af2cc64e6,1,MJ
"electricity, medium voltage, residual mix | electricity, medium voltage | EN15804, U",42a8a177-5142-448b-8e19-41f1288b4bf9,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",8808e2f4-8d76-415e-8953-1f81f35d8efb,1,MJ
"electricity voltage transformation, residual mix, from high to medium voltage | electricity, medium voltage | EN15804, U",c4ecb2c6-d586-4433-b9ff-d07f042771ab,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",54ea7564-8232-4b27-8985-354591bad9b6,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",3dbb951e-1204-4d66-8ee5-4979ff4a3dc1,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",927e6b3d-f88f-4c5d-92c5-c62f8d815ace,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",1e718bb3-9bf1-4d11-a697-7417f88e12a9,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",18beda4e-a8e2-4649-b0e0-81559ea42ead,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",15ae233a-b1dd-4b35-8c2f-196cb5f2d3d8,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from LCD backlight production, sanitary landfill | electricity, medium voltage | EN15804, U",da92f03c-89bf-4d61-80f9-d16ed1b40c28,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",ba18e402-5f0c-457a-bf93-14c451328813,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",ab147234-fd01-474f-a720-b0ece9426e24,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",dfe4bbdf-3c38-4067-9f6f-6f0b1c6313eb,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",2b9172f6-084a-47d2-9e84-a3b33e2a02da,1,MJ
"treatment of spent antifreezer liquid, hazardous waste incineration, with energy recovery | electricity, medium voltage | EN15804, U",bd5b9642-d46e-4042-a3d5-e3c0be4b7c73,1,MJ
"treatment of waste paint, hazardous waste incineration, with energy recovery | electricity, medium voltage | EN15804, U",f81f102a-9efb-4cc2-80b0-10939655023f,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",cfbfe0d0-ac4d-4d04-80a8-89d7b83d9bd5,1,MJ
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery | electricity, medium voltage | EN15804, U",7ba16193-f5ee-4410-8725-0a0835a98032,1,MJ
"treatment of bilge oil, hazardous waste incineration, with energy recovery | electricity, medium voltage | EN15804, U",5b9fea5c-c7b1-4f38-8d43-23ba4a68b565,1,MJ
"treatment of sewage sludge, 75% water, WWT, rainwater mineral oil storage, sanitary landfill | electricity, medium voltage | EN15804, U",47624a0b-df2a-494e-b9cc-46b02446d1d5,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",d6a7b6ed-9edc-41fd-9fda-15db934ac0a5,1,MJ
"electricity voltage transformation, residual mix, from high to medium voltage | electricity, medium voltage | EN15804, U",b48edcb3-0a6b-43a3-9177-004b27a092c3,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",8f312544-8002-4dd6-bb47-8fe751f8abef,1,MJ
"electricity production, medium voltage, petroleum refinery operation | electricity, medium voltage | EN15804, U",954fa8fd-fbeb-4822-9f1c-d169d2fb8b29,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",7f4b9ac5-1223-422d-8c5c-ec6e97498e0c,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",80c48270-5db4-4b10-8b2d-3c514b94a5b5,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",313bed86-fe79-42ca-b9c4-794f78de05bc,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",672e175c-406c-4322-b48c-3dd8353d20e1,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",2d1a2ed9-a71c-4cd1-b166-b5b33ff57898,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",29c4fa32-7842-4cdb-addf-70751e70b7c9,1,MJ
"market group for electricity, medium voltage | electricity, medium voltage | EN15804, U",1df785d1-caf7-4c9b-afc2-f8844dd24b91,1,MJ
"market group for electricity, medium voltage | electricity, medium voltage | EN15804, U",1461fea6-9870-41aa-8705-68b1ab86e5c0,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",64827abf-e9b5-4d58-b0d7-46c9a7fb2e79,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",e86776d0-b89a-42ac-bf72-b1e2d011aa34,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",f8a44ee8-169c-4952-9c2f-8380dcd153d1,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",ac11263d-4215-4116-818a-b0be144c5a3d,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",8587b996-249e-48ac-bdf7-505218bb4646,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",23564a93-68e1-4929-ad1b-9f30e22ea0d6,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",e65e9f4b-1715-4395-a4e7-f1bbacc76c2b,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",0e629ad9-3753-4936-bbc9-3f9ea3e26bd6,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from concrete production, sanitary landfill | electricity, medium voltage | EN15804, U",844062f7-8f2a-4c04-89e9-c626f48409c7,1,MJ
"treatment of waste paint, hazardous waste incineration, with energy recovery | electricity, medium voltage | EN15804, U",ed604ed7-2dd1-4a20-9dfa-a29a0b71ebd2,1,MJ
"treatment of sewage sludge, 75% water, WWT, heat carrier liquid, 40% C3H8O2, sanitary landfill | electricity, medium voltage | EN15804, U",f79b0cb6-1c8e-46b4-883c-4d57f0037bc5,1,MJ
"electricity, medium voltage, residual mix | electricity, medium voltage | EN15804, U",4f08b8f8-a6de-4929-b559-5fc22ceb83c4,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",c9ddfd71-5881-4921-892f-4d985cb826a4,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",90a8dbf5-bbbd-4ca0-befa-9ed2333c390f,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from medium density board production, sanitary landfill | electricity, medium voltage | EN15804, U",9fa529b6-5f00-4cbd-a5ad-6e8423eaaf83,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",401cbd34-132d-431c-8e43-1fe1d022130a,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",61b807a0-f78c-445b-94a4-a214e0a5fff5,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",9d8896c8-692f-447e-8989-cbfab9045dba,1,MJ
"treatment of waste emulsion paint, hazardous waste incineration, with energy recovery | electricity, medium voltage | EN15804, U",89afa789-ee72-494e-addb-581a054b18df,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",2f365d6a-6ec6-4e86-8413-1c944a37622c,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",91077563-021a-42b9-ad0f-48a0c3ec41fa,1,MJ
"market group for electricity, medium voltage | electricity, medium voltage | EN15804, U",c1ccb5ea-4ada-4635-a3ce-3a688791abc3,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",daefb2b5-02ef-4f21-a490-9bffaadbfef2,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",0d732cfe-e32a-44af-bb4b-c243fed76963,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",82178b9d-a75a-4515-bfb9-b14da9fb4344,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",26249fbe-b7b2-44b2-a248-d46281e5f1f9,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",fd76988c-f564-4850-9edd-9432baba5971,1,MJ
"electricity voltage transformation, residual mix, from high to medium voltage | electricity, medium voltage | EN15804, U",71bfef05-c548-4642-b6a1-2d23c228d87d,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",3f6bbe44-7b9c-4a9f-848a-9a7afd979d1d,1,MJ
"electricity, medium voltage, residual mix | electricity, medium voltage | EN15804, U",806c825c-edb4-460d-867b-b5b1757242f7,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",7dba7e9b-fba9-4ec3-a9a9-dfccdcbd3372,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",d05fe4f4-deea-4717-87b4-7ad933c34768,1,MJ
"electricity, medium voltage, residual mix | electricity, medium voltage | EN15804, U",0be88c4d-bb9f-400a-b887-a07be3372aef,1,MJ
"electricity voltage transformation, residual mix, from high to medium voltage | electricity, medium voltage | EN15804, U",6f9360b5-3733-4139-bb34-5cf197628070,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",a0a39832-bae1-499f-b07d-8d09561fc372,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",c27db4d3-cd7e-4aab-a0d0-9433e50d6151,1,MJ
"treatment of used capacitor, to hazardous waste incineration, with energy recovery | electricity, medium voltage | EN15804, U",5ed7b80c-09e8-4f35-9653-34431f72b553,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",250843ce-0f3f-4cae-b330-5bd391b970ec,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",766a32ba-1971-463f-9c80-36a5abe1ca96,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",2e9c85b1-f219-4cbb-bb8c-7dac1d75c3b8,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",2ce7ed79-6083-4ae4-aba2-33fd7dccbaef,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",06d0d73e-1c22-4fff-b1fa-e49794b20b94,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",a6efb902-e926-4a33-9a8b-cffbffa1be3d,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from CRT production, sanitary landfill | electricity, medium voltage | EN15804, U",e57dc193-a8cd-4949-a47c-a0cedbf660c7,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",9847a674-c963-4e79-85d1-ac05eba3385f,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",304ba4d7-6e3f-44b8-bc72-ba4e40e1f501,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",3824afe3-4a5d-4311-8c12-752b0c249654,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",2c676551-42a7-459c-8c9c-a64d333e7a29,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",70a8aa5d-6ed2-476d-b73e-65e8b805cd35,1,MJ
"electricity, medium voltage, residual mix | electricity, medium voltage | EN15804, U",57a11c77-d216-40ef-bdf2-b1a5606e63bb,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",4fac8a7c-8dcb-4064-a118-303a3fc3e936,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",3b4f40e5-2b05-490e-a68a-b75a1853c601,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",bbbe1574-ef67-43e1-b125-8e7df756d380,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",b7b3ea2e-8a48-4b2d-911b-7d218b5f60d0,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",707c61b3-83e6-4d9d-98fd-853b9b28ab51,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",a269978f-f75d-497c-8a68-cc8db699c42d,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",b6a04a49-d611-48b6-abbc-2924e8ac1fe5,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",7e9aacfd-be54-41e2-9fc8-4e9cc0e1f8b8,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",80f883a8-64c4-4669-86e0-241e4be9f2cd,1,MJ
"treatment of hazardous waste, hazardous waste incineration, with energy recovery | electricity, medium voltage | EN15804, U",a7b93920-a20a-4b91-b136-0f6fd6681325,1,MJ
"electricity voltage transformation, residual mix, from high to medium voltage | electricity, medium voltage | EN15804, U",5525a524-8a94-4b69-aa6f-dd45b11c94e3,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",b9ae7880-2c71-470e-a176-02bcce87e81b,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",63708c3b-c508-4d33-b8df-3f520d82be95,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",0797a974-ad0e-439b-8d8c-3c1261f36c27,1,MJ
"market group for electricity, medium voltage | electricity, medium voltage | EN15804, U",0b6e54fe-c911-4ed6-b1fc-13e352c13b99,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",18b482d3-ff2e-49b7-98ad-da65ea8550ae,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",18f7f7cf-034e-4940-b7e6-b2c8a60de904,1,MJ
"treatment of fly ash and scrubber sludge, hazardous waste incineration, with energy recovery | electricity, medium voltage | EN15804, U",fac213b7-8eb5-4389-a4d6-94597e73cb80,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",02fd94eb-69eb-499f-9ba2-984c5b8e7a22,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",e10f6aa8-a169-45f7-8c3e-fabf03cd3035,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",029bc16b-164f-46ef-8135-ae93e9c758ac,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from hard fibreboard production, sanitary landfill | electricity, medium voltage | EN15804, U",207bcd30-c88b-40fb-9c4e-cd4b87c56def,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",4e0e0e97-922c-468c-9d09-0929f958fbfe,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",1bf4919f-3c3b-4ba6-9737-6f8d692e9a38,1,MJ
"market group for electricity, medium voltage | electricity, medium voltage | EN15804, U",687e1726-0c66-4ce1-ad31-2eeee326fcd0,1,MJ
"electricity voltage transformation, residual mix, from high to medium voltage | electricity, medium voltage | EN15804, U",54611f61-591b-4852-94f3-e8af1d69564a,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",e97d7a82-25ef-41b7-88b4-8f98cc857f5f,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",f21585e8-ac0e-4695-b8a2-a4eb805b63ed,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",91593746-d72a-4d09-a494-040801d65993,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",87c2cce6-616c-4943-b869-0fc9ffa67815,1,MJ
"electricity, from municipal waste incineration to generic market for electricity, medium voltage | electricity, medium voltage | EN15804, U",390d92c0-13c0-413d-833e-61690519d096,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",f04074e0-080c-4fd3-b29e-be3b05654189,1,MJ
"electricity, medium voltage, residual mix | electricity, medium voltage | EN15804, U",e8a8e30d-c23a-4f44-92d0-b5e7227dc633,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",95114cce-9455-4063-84c3-04120ec9f735,1,MJ
"electricity voltage transformation, residual mix, from high to medium voltage | electricity, medium voltage | EN15804, U",9bbabd70-54b0-4e83-9f9a-4e442fd99178,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW, average, sanitary landfill | electricity, medium voltage | EN15804, U",a53edb22-cd03-40fe-a371-37f596502a90,1,MJ
"market for electricity, medium voltage | electricity, medium voltage | EN15804, U",67d72a34-04d9-42e2-94ec-fc050f4f70d6,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from GGBFS production, sanitary landfill | electricity, medium voltage | EN15804, U",9405ace8-f7d7-45cf-b8cf-55d08d386d62,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",99fc294e-5151-426a-8c6a-15e5e7136b20,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",cfb0d4c4-2391-4a65-bdc3-4bca9995f8e9,1,MJ
"electricity voltage transformation from high to medium voltage | electricity, medium voltage | EN15804, U",854727ee-562e-4b50-97e1-3ea30810acb3,1,MJ
