Status ,CLF Baselines Report Category 1,CLF Baselines Report Category 2,product,Method,Data Source,Scale Factor,Value,CLF report GWP value (kg CO2e / declared unit),Declared qty,Declared unit,Baseline method A (data source),Baseline method B (calculation),CLF data source representativeness assessment approach,Data source (short) and notes,Data Source - full,Data source(s) include additional life cycle stage info beyond A1-A3,Geography,Density,Density unit,,sctg code,FYI Transport Descriptin,waste_rate_category,eol material,DRF Category,,compressive strength (psi),weight classification,Intented Application for insulation ,Service Life [yr] for insulation material,Thickness  (m) when RSI=1 for insulation material,RSI /inch (or 25.4mm) for insulation material (m2C/W),GWP-total (AR5) [kg CO2 eq],GWP-fossil (AR5) [kg CO2 eq],GWP-biogenic (AR5) [kg CO2 eq],GWP-luluc (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP/SFP [kg O3 eq],ADP fossil (MJ),CO2 [kg],CH4 [kg],N2O [kg],Stored Biogenic Carbon?,Biomaterial Type/Species/Category,carbon fration of biomass (may use 0.5 as a default value),mositure content (%),ratio between the molecular mass of CO2 and C molecules,biamass weight percentage of product (%) (base on dry mass).,C (dry mass basis) (based on calculation),%C (dry mass basis) (based on reference),Density Needed?,Density based on mositure content [kg/unit],Density based on oven dry  [kg/unit],Biogenic Carbon Content [kg C/unit],Biogenic CO2 Content [kg CO2/unit],GWP-total - Biogenic CO2 stored [kgCO2eq],GWP-biogenic - Biogenic CO2 stored [kgCO2eq],Growth Model Type,Rotation period [yrs],Mineral Carbonation Potential,Mineral C
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, South Central, 3000 psi",,,#DIV/0!,,245,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, South Central, 4000 psi",,,#DIV/0!,,286,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, South Central, 5000 psi",,,#DIV/0!,,336,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, South Central, 6000 psi",,,#DIV/0!,,356,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, South Central, 8000 psi",,,#DIV/0!,,409,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, South Central, LW 3000 psi",,,#DIV/0!,,468,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, South Central, LW 4000 psi",,,#DIV/0!,,510,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, South Central, LW 5000 psi",,,#DIV/0!,,555,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, North Central, 2500 psi",,,#DIV/0!,,241,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, North Central, 3000 psi",,,#DIV/0!,,264,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, North Central, 4000 psi",,,#DIV/0!,,312,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, North Central, 5000 psi",,,#DIV/0!,,372,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, North Central, 6000 psi",,,#DIV/0!,,394,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, North Central, 8000 psi",,,#DIV/0!,,460,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, North Central, LW 3000 psi",,,#DIV/0!,,487,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, North Central, LW 4000 psi",,,#DIV/0!,,537,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, North Central, LW 5000 psi",,,#DIV/0!,,591,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 2500 psi",,,#DIV/0!,,247,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 3000 psi",,,#DIV/0!,,268,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 4000 psi",,,#DIV/0!,,309,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 5000 psi",,,#DIV/0!,,360,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 6000 psi",,,#DIV/0!,,382,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 8000 psi",,,#DIV/0!,,435,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 9000 psi",,,#DIV/0!,,534,1,m3,Product,unweighted,qualitative,"Collection of product EPDs , unweighted average. ",--,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 10,000 psi",,,#DIV/0!,,609,1,m3,Product,unweighted,qualitative,"Collection of product EPDs , unweighted average. ",--,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 12,000 psi",,,#DIV/0!,,593,1,m3,Product,unweighted,qualitative,"Collection of product EPDs , unweighted average. ",--,FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, LW 3000 psi",,,#DIV/0!,,478,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, LW 4000 psi",,,#DIV/0!,,521,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, LW 5000 psi",,,#DIV/0!,,562,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Great Lakes, 2500 psi",,,#DIV/0!,,232,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Great Lakes, 3000 psi",,,#DIV/0!,,255,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Great Lakes, 4000 psi",,,#DIV/0!,,303,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Great Lakes, 5000 psi",,,#DIV/0!,,363,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Great Lakes, 6000 psi",,,#DIV/0!,,383,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Great Lakes, 8000 psi",,,#DIV/0!,,452,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Great Lakes, LW 3000 psi",,,#DIV/0!,,499,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Great Lakes, LW 4000 psi",,,#DIV/0!,,551,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,,2400,kg/m3,,999,Placeholder,d_truck,Concrete,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
