scenario,r,state,gea,interconnect,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,h2-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,h2-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,rps_shadow_price,rps_f,ces_shadow_price,ces_f,co2_shadow_price
MidCase,p101,FL,FRCC,eastern,2035,211519790,13621861,0,941114.8,226082770,203918583.2,110810520,28901830,19995690,0.0359,0.0539,0.15,107719.9,48560.3,0.59,0.57,210.4,13.1,1.81,16.9,1074,0.1,211.3,48.9,260.2,232.4,14.5,2.01,19.1,1185.7,0.12,233.4,54.5,287.9,226.8,4.6,0.48,26.5,1690.5,0.1,227,76.9,303.9,325,16.8,2.27,30.4,1844.3,0.16,326.1,85.4,411.6,45690735.6,2852.4,393.9,3672936.2,233256.5,21.6,45883268.6,10629879.9,56513148.4,0,19.93,21.09,0,41.02,22.33,24.2,0,46.53,545613.8,31180880,31726492,217176620,115272240,11593805,1850642.8,0,0,20869780,0,0,3687300,65367880,0,1841723.6,0,215545,0,165016.4,0,0,102129790,9455145,0,7716.8,343.4,0,3754,0,0,7470.4,25113.9,0,6902.7,0,54.5,0,3426,0,0,47603.4,0,3918,30867.3,0,0,0,0,0,0,0
MidCase,p101,FL,FRCC,eastern,2040,238772780,18037324,0,1010124.9,257820240,230192224.7,123331900,32554228,20154188,0.0359,0.0539,0.15,107921.19,55051.1,0.62,0.59,194.6,12.1,1.67,15.7,998.5,0.09,195.5,45.5,240.9,218.8,13.6,1.88,18,1120.8,0.11,219.7,51.4,271.1,213.3,5.3,0.6,24.1,1535.6,0.09,213.6,69.8,283.5,293.3,11.7,1.5,30.3,1869,0.14,294,86,380,47770785.8,2965.7,409.1,3849762.8,245059,22.5,47970840.9,11158655.5,59129496.4,0,20.58,21.2,0,41.78,23.31,24.6,0,47.91,486485.6,33093690,33580176,245420210,134488340,15358558,1850642.8,0,0,21646538,0,0,4202795.5,70151416,0,1604136,0,216056.6,0,104517.6,0,0,120771260,9514273,0,10370.7,343.4,0,3754,0,0,7691.8,28491.7,0,6902.7,0,54.5,0,3422,0,0,55307.2,0,3918,41482.9,0,0,0,0,0,0,0
MidCase,p101,FL,FRCC,eastern,2045,265720290,21751120,0,883827.6,288355230,256171386.2,142506990,27265718,19259924,0.0359,0.0539,0.15,105930.42,60971.8,0.59,0.56,191.4,10.3,1.4,16.8,1069,0.09,192,48.7,240.7,217,11.7,1.58,19.3,1213.7,0.11,217.7,55.5,273.2,145.2,3.6,0.41,16.8,1046.9,0.07,145.5,48,193.5,305.6,13.9,1.83,30.1,1847.8,0.15,306.5,85.2,391.7,53644930.9,2892,391.7,4710679.5,299691.6,24.9,53838036.5,13648284.3,67486320.8,0,19.87,20.89,0,40.76,22.64,24.37,0,47.01,501149.3,41626856,42128004,280349440,145848240,18514648,1850642.8,0,0,19727764,0,0,4204170,92539130,0,1555933.4,0,216084.9,0,97003.8,0,0,132144460,9499609,0,12536.8,343.4,0,3461,0,0,7995.4,33210.3,0,6902.7,0,54.5,0,2950,0,0,62483.9,0,3918,50147.3,0,0,0,0,0,0,0
MidCase,p101,FL,FRCC,eastern,2050,292895200,23288480,0,764057,316947740,282369849,158398820,12843119,27401306,0.0359,0.0539,0.15,104924.41,67788.3,0.54,0.5,197.2,8.8,1.16,18.9,1203,0.09,197.8,54.8,252.6,223.1,9.9,1.3,21.5,1365.5,0.1,223.7,62.2,286,235.3,5,0.53,27.4,1746.1,0.1,235.6,79.5,315.1,319.7,15.5,2.07,30.8,1868.8,0.16,320.8,86.5,407.3,65380672.6,2927.8,385,6263387.9,398801.3,29.8,65573035.9,18155793.9,83728829.8,0,19.75,20.91,0,40.66,22.49,24.35,0,46.84,453970.9,45750500,46204470,331505950,158548940,19821746,1850642.8,0,0,17843214,0,0,4399549,132177750,0,1008385.8,0,216166.7,0,39091.2,0,0,144602610,9546788,0,13452.5,343.4,0,3168,0,0,8580.2,39522.9,0,6136.4,0,54.5,0,2264.5,0,0,68116.1,0,3918,53809.8,0,0,0,0,0,0,0
MidCase,p102,FL,FRCC,eastern,2025,98208490,0,0,186136.3,98394620,94679231,92667816,441557,11508608,0.0359,0.0539,0.15,116959.13,22701,0.34,0.34,247,4.7,0.47,32.6,2314.1,0.16,247.2,101.6,348.8,255.7,4.9,0.49,33.7,2392,0.17,256,105,361,363.5,9.2,1.05,41,3199.1,0.17,364,136.4,500.4,522.9,32.5,4.52,44.5,3126.7,0.28,525.1,137.7,662.9,27032146.8,509.5,50.9,3567218.8,253309.8,18.1,27061238.1,11120781.6,38182019.7,0,32.39,24.08,0,56.47,34.33,25.94,0,60.27,0,814891.3,814891.3,109463760,5726808,0,1771915.8,0,0,0,0,0,831093,72352584,0,330274.5,0,0,29281690,479.2,0,0,4895715,0,0,0,326.2,0,0,0,0,650.3,13945.3,0,2591.7,0,0,3666,410.6,0,0,2171.3,0,0,0,0,0,0,0,0,0,0
MidCase,p102,FL,FRCC,eastern,2030,106675320,0,0,168262,106843580,102841825.9,98766770,4475668,8668787,0.0359,0.0539,0.15,116959.13,24653.6,0.35,0.38,238.8,4.5,0.45,31.6,1809,0.16,239.1,85.6,324.7,240.5,4.7,0.48,31.7,1811.7,0.16,240.8,85.7,326.5,249.7,5,0.51,29.3,1864,0.11,250,84.9,334.9,356.3,17.6,2.36,35.9,2061,0.19,357.5,97.3,454.8,26517301.2,499.8,50,3512916.5,200863.8,17.9,26545838.7,9503535,36049373.8,0,21.83,24.1,0,45.94,23.12,25.95,0,49.07,0,1500285.1,1500285.1,111036930,8076814.5,0,1889709.8,0,0,0,0,0,3154296.5,71232170,0,555903,0,0,29281690,634,0,0,4922518,0,0,0,344,0,0,0,0,2440.2,15928.7,0,2572.5,0,0,3666,410.7,0,0,2245.8,0,0,0,0,0,0,0,0,0,0
MidCase,p102,FL,FRCC,eastern,2035,119322820,0,0,240049.5,119562860,115034813.2,107280970,14479102,5037116.5,0.0359,0.0539,0.15,110436.64,27394.2,0.39,0.46,223,4.2,0.42,29.8,1689.3,0.15,223.2,80.1,303.3,210.8,4.5,0.49,27.6,1565.2,0.15,211.1,74.3,285.3,226.8,4.6,0.48,26.5,1690.5,0.1,227,76.9,303.9,310.3,13.9,1.83,31.3,1882.3,0.15,311.2,87.5,398.7,24552315.9,462.8,46.3,3276256.6,186024.8,17,24578741.1,8824434.6,33403175.7,0,21.35,23.04,0,44.4,22.6,24.81,0,47.41,0,290538,290538,110120880,12281900,0,1831189.4,0,0,0,0,0,5225252,65967010,0,757303.6,0,0,29281690,1791,0,0,7056649,0,0,0,334.2,0,0,0,0,3434.5,16805,0,2572.5,0,0,3666,410.6,0,0,2778.6,0,0,0,0,0,0,0,0,0,0
MidCase,p102,FL,FRCC,eastern,2040,134214870,0,0,262233.5,134477100,129391707.8,113840216,14939150,6380645.5,0.0359,0.0539,0.15,110643.01,30944.7,0.41,0.48,213.3,4,0.4,28.2,1615.5,0.14,213.5,76.4,289.9,200,4.2,0.45,26,1488.2,0.13,200.3,70.4,270.7,213.3,5.3,0.6,24.1,1535.6,0.09,213.6,69.8,283.5,288.3,10.4,1.31,31.5,1901.2,0.14,289,88.2,377.1,26857575.2,506.2,50.6,3548579.3,203420.1,18,26886481.4,9615410.2,36501891.6,0,22.45,23.4,0,45.85,23.76,25.22,0,48.98,0,425325.4,425325.4,125918610,20636890,0,1831189.4,0,0,0,0,0,5280178.5,73550690,0,616224.6,0,0,29281690,1917.6,0,0,15356710,0,0,0,334.2,0,0,0,0,3487.5,21389.5,0,2558.9,0,0,3666,319.6,0,0,5966.2,0,0,0,0,0,0,0,0,0,0
MidCase,p102,FL,FRCC,eastern,2045,148939920,0,0,239193,149179120,143587631.6,122828110,11626038,7820550.5,0.0359,0.0539,0.15,108602.03,34174.4,0.39,0.44,218.5,4.1,0.41,28.1,1653.8,0.14,218.8,77.4,296.1,209.9,4.2,0.44,26.7,1573.4,0.13,210.2,73.6,283.8,145.2,3.6,0.41,16.8,1046.9,0.07,145.5,48,193.5,289.3,10.9,1.39,31.2,1874.7,0.14,290,87.1,377.1,31769650,598.8,59.9,4078174.7,240424.2,19.9,31803842.9,11248248.4,43052091.2,0,21.63,23.18,0,44.81,22.88,24.99,0,47.87,0,1264041.4,1264041.4,145373630,26351010,0,1315586.4,0,0,0,0,0,4947539.5,87823950,0,599174.9,0,0,29281690,2213.3,0,0,21403470,0,0,0,264.2,0,0,0,0,3574.2,25167.8,0,2475.2,0,0,3666,319.6,0,0,8348.4,0,0,0,0,0,0,0,0,0,0
MidCase,p102,FL,FRCC,eastern,2050,163789360,0,0,206839.7,163996200,157903485.9,133685976,12623475,4192760.8,0.0359,0.0539,0.15,105845.77,37908.8,0.39,0.43,221.4,4.2,0.42,28.2,1675.2,0.14,221.6,78.2,299.8,215.9,4.3,0.44,27.3,1621.2,0.13,216.2,75.7,291.8,235.3,5,0.53,27.4,1746.1,0.1,235.6,79.5,315.1,297.2,11.4,1.47,31.8,1906.1,0.15,298,88.6,386.6,34442600,649.1,64.9,4393905.8,260605,21.1,34479665.1,12165681.1,46645346.2,0,21.61,22.78,0,44.39,22.87,24.57,0,47.44,0,1565472.9,1565472.9,155565470,30310220,0,1315586.4,0,0,0,0,0,5367631,91763200,0,2894787.8,0,0,29281690,0,0,0,24942588,0,0,0,264.2,0,0,0,0,3907.3,24193.8,0,9450.5,0,0,3666,0,0,0,9704.4,0,0,0,0,0,0,0,0,0,0
MidCase,p103,MI,MISO_Central,eastern,2025,97750170,0,1300020.4,243380.4,99293570,94236242.7,74523176,25833050,6951139,0.0359,0.054,0.183,118672.88,22717.3,0.46,0.49,425,41.4,6,22.3,1393.4,0.26,427.9,63.9,491.8,384.6,34.7,5.01,23.5,1471.6,0.25,387,67.4,454.4,636.9,55.5,7.98,36.6,2576.3,0.35,640.8,113.5,754.2,735.4,63.8,9.17,44,3001.9,0.4,739.8,133.6,873.4,34178625.8,3326,482.3,1793675.8,112049.5,21,34409420.7,5138488.6,39547909.2,0,30.34,24.76,0,55.09,32.23,27.07,0,59.31,2381.2,1509.2,3890.4,80411656,24770388,0,1788157.8,0,0,27672524,0,0,404792.1,12241154,0,1023570.3,0,589604.6,9113587,2156906.8,1055764.9,0,2862032.8,21503562,0,0,287.1,0,4336,0,0,293.8,4630.6,0,4298.8,0,152.1,1141,2625.2,2143.8,0,1372.1,0,6027.2,0,17150.4,0,0,0.13,0,0,0
MidCase,p103,MI,MISO_Central,eastern,2030,106630460,559229.1,3482614.8,319993.9,110992300,102796718.9,47776984,23951110,16730306,0.0359,0.054,0.183,118672.88,24056,0.79,0.76,106.6,5.5,0.77,11.3,558.9,0.09,107,28,134.9,120.3,5.7,0.8,13.4,664.9,0.11,120.7,33.3,154,123.2,3.4,0.41,13.6,862.1,0.06,123.4,39.3,162.7,426.5,28.3,3.98,36.2,2022.5,0.24,428.4,96.6,525,11063248.4,565.8,79.8,1170993,57994.4,9.5,11101904,2901821.9,14003725.9,0,17.8,22.89,0,40.68,19.31,25.57,0,44.87,96718.2,28745.1,125463.3,103771496,63215320,476608.1,1842625.6,0,3533047.2,3470477.5,0,0,1950618.4,15901978,0,821280.2,0,588396.9,9113587,2004269.4,2803910.2,0,2843570.2,58421132,0,344.3,299,0,1531,0,0,1419.5,6168.8,0,4139,0,152.1,1141,3604.2,2143.8,0,1372.1,0,15200.7,1377.4,17150.4,0,0,0.13,0,0,0
MidCase,p103,MI,MISO_Central,eastern,2035,118389060,512518.2,3528589.5,343564.9,122773736,114131974.9,45572964,19635688,23417342,0.0359,0.054,0.183,120119.75,26156.8,0.75,0.75,91.3,1.8,0.2,11.9,666,0.06,91.4,31.7,123.1,98,2.1,0.23,13,710,0.08,98.1,34.2,132.3,141.1,6,0.79,13.8,868.5,0.07,141.5,39.7,181.2,369.9,24.2,3.41,31.5,1765.3,0.21,371.6,84.1,455.7,11555997.3,229.9,25.3,1501558.3,84287.1,8.1,11569752.3,4015516.8,15585269.2,0,15.54,22.56,0,38.1,16.88,24.99,0,41.87,1032660.3,109237.4,1141897.8,126555380,77200760,436836,1396299.2,0,3793354.5,0,0,0,4162824,29530636,0,749733.3,0,587067.6,9113587,899849.6,2847254,0,2826244,70211700,0,344.3,233.9,0,0,0,0,3067.1,10975,0,4112.4,0,152.1,1141,3582.6,2143.8,0,1372.1,0,18419.6,1377.4,17150.4,0,0,0.13,0,0,0
MidCase,p103,MI,MISO_Central,eastern,2040,130508820,490278.6,3427971.5,347412.8,134774460,125815562.4,49098476,21648350,21826474,0.036,0.054,0.183,117933.04,28835.3,0.76,0.76,87.5,1.7,0.18,11.2,647.2,0.06,87.6,30.5,118.1,93.7,2,0.22,12.1,683.8,0.07,93.8,32.5,126.4,172,10.4,1.44,14.1,887.9,0.09,172.7,40.6,213.3,374,23.5,3.28,31.6,1849.9,0.2,375.6,86.7,462.3,11809406.4,230.2,24.5,1507398.3,87334.8,7.7,11822950.3,4112078.3,15935028.5,0,17.2,22.21,0,39.41,18.62,24.49,0,43.11,1379211.6,171165,1550376.6,134952590,85675990,419100.1,858599.1,0,3394261.2,0,0,0,4694560.5,30393702,0,1142671.6,0,587472.7,9113587,594299.7,2772908.2,0,2824110.2,78157320,0,344.3,160.9,0,0,0,0,3495.4,11979.9,0,7538.9,0,152.1,1141,3539.9,2143.8,0,1372.1,0,20370.4,1377.4,17150.4,0,0,0.12,0,0,0
MidCase,p103,MI,MISO_Central,eastern,2045,141606380,0,3773677.2,384915.6,145765000,136513974.5,56623510,27888324,21468468,0.036,0.054,0.183,113703.27,30958.5,0.76,0.77,88.3,1.8,0.19,11.3,643.7,0.06,88.4,30.5,118.8,91.2,1.9,0.21,12,662,0.07,91.3,31.7,123,97.1,5.7,0.78,8.1,514.9,0.05,97.5,23.5,121,371.1,21.7,3,32.1,1933.2,0.2,372.6,89.7,462.3,12298844.3,244.6,26.9,1568573,89694.5,8.3,12313470.6,4243747.4,16557218,0,17.75,21.48,0,39.23,19.15,23.6,0,42.75,1217951.8,162915.4,1380867.1,139345140,89141464,0,858599.1,0,3442166,0,0,0,5336684,31132432,0,1097850.4,0,587064.6,9113587,920650.2,3051314,0,2829436,80975350,0,0,160.9,0,0,0,0,3958.3,10103.9,0,14782.3,0,152.1,1141,3538.9,2143.8,0,1372.1,0,20671.8,0,17150.4,0,0,0.12,0,0,0
MidCase,p103,MI,MISO_Central,eastern,2050,150870980,0,4401575,398241,155670800,145445486.7,60297064,25116000,26116602,0.036,0.054,0.183,108023.84,33441.5,0.66,0.68,126.9,2.6,0.3,15.3,905.5,0.07,127,42.3,169.3,126.9,2.6,0.3,15.3,906.2,0.07,127.1,42.3,169.4,137.9,5.5,0.72,15.6,871.1,0.11,138.3,41.6,179.8,353.8,16.1,2.19,35.2,2048.6,0.2,354.9,96.3,451.2,19879942.8,406,46.5,2396165.5,141863.4,11.4,19904747.7,6626806.6,26531554.3,0,17.95,20.26,0,38.21,19.39,22.32,0,41.72,674417.9,104234.6,778652.5,156671400,95373736,0,858599.1,0,3496172.8,0,0,0,6140484.5,48688304,0,1972834.2,0,587292.2,0,2147751.5,3546713.2,0,2635523.5,86597730,0,0,160.9,0,0,0,0,4511.2,13413.9,0,14682.5,0,152.1,0,2928.6,2143.8,0,1262.3,0,21729.8,0,17150.4,0,0,0.12,0,0,0
MidCase,p104,MI,PJM_West,eastern,2025,9651868,0,0,148951.5,9800820,9304903.2,8786170,1381977.5,22586124,0.0359,0.054,0.146,116052.58,2212.4,0.59,0.6,151.8,2.9,0.29,22.9,1430.3,0.18,152,65.5,217.5,157.8,3.4,0.36,23.3,1458,0.18,158,66.8,224.8,486,34.1,4.8,35.2,2615.2,0.25,488.3,113.2,601.5,736.7,64.3,9.23,43.6,3010.1,0.4,741.2,133.4,874.6,4707485.2,88.7,8.9,709061.4,44345.2,5.5,4712551.1,2032050.3,6744601.4,0,29.79,24.26,0,54.06,31.55,26.37,0,57.91,0,2728,2728,31004966,1014650.1,0,0,0,0,0,0,0,31521.4,12559875,0,0,0,41940.6,17388500,0,0,0,983128.6,0,0,0,0,0,0,0,0,22.3,2168.8,0,0,0,9.8,2177,0,0,0,447.1,0,0,0,0,0,0,0.13,0,0,0
MidCase,p104,MI,PJM_West,eastern,2030,10278796,0,0,181849.3,10460645,9909236.2,-4799571,914571.4,30818458,0.0359,0.054,0.146,116052.58,2273.9,0.81,0.81,70.8,1.3,0.13,12.2,543.3,0.12,70.9,28.4,99.3,74.4,1.4,0.14,13,569.9,0.13,74.5,30,104.4,80.9,2.5,0.32,8.7,544.6,0.04,81.1,25,106.1,418,30.1,4.24,32.8,1881.7,0.23,420.1,88.9,509,2857812.1,53.9,5.4,491639.9,21930.6,4.7,2860887.5,1146455.8,4007343.3,0,16.79,22.1,0,38.9,17.8,23.93,0,41.73,766866,686740,1453606.1,40364530,15260216,0,39363.1,0,0,0,0,0,111664.4,7634509,0,0,0,41940.6,17388500,0,0,0,8875054,6273498,0,0,8.6,0,0,0,0,86.9,2168.8,0,0,0,9.8,2177,0,0,0,4259.9,0,1816,0,0,0,0,0.13,0,0,0
MidCase,p104,MI,PJM_West,eastern,2035,11109087,478268.8,0,176152.6,11763509,10709622.4,-2537012.8,2847029.2,28168012,0.0359,0.054,0.146,119043.66,2393.3,0.87,0.87,49.9,0.9,0.09,10,386.1,0.11,49.9,21.6,71.5,52,1,0.1,10.6,401.2,0.12,52,22.6,74.7,109.2,4.5,0.6,11,675,0.06,109.5,31.1,140.6,350.2,26.2,3.72,26.1,1502.8,0.19,352,70.9,422.9,1849239.5,34.9,3.5,371415.6,14318.5,4.3,1851229.5,799267.7,2650497.2,0,13.4,21.67,0,35.08,14.55,24.41,0,38.96,1305178.1,1232456.9,2537635,37084492,14300522,407147.7,0,0,0,0,0,0,213035.1,4946384,0,0,0,41940.6,17388500,0,0,0,8352301,5735186,0,306.4,0,0,0,0,0,174.8,2168.8,0,0,0,9.8,2177,0,0,0,4259.9,0,1816,1225.7,0,0,0,0.13,0,0,0
MidCase,p104,MI,PJM_West,eastern,2040,11964631,931400.4,0,170792.7,13066824,11534368.9,-1256406.6,3267773.2,26607052,0.036,0.054,0.146,116592.1,2574.3,0.89,0.89,39.5,0.7,0.07,8.9,308,0.11,39.5,18.1,57.6,41.8,0.8,0.09,9.5,324.1,0.12,41.9,19.2,61.1,137.7,7.2,0.98,12.2,770.2,0.07,138.2,35.2,173.4,336.2,25,3.55,24.4,1452.3,0.18,337.9,67.7,405.6,1437610.2,27.1,2.7,322789.7,11212.2,4.1,1439157.3,658027.5,2097184.8,0,13.47,20.53,0,34,14.88,23.84,0,38.72,1330780.8,1222150.9,2552931.8,36406100,14323230,793962.6,0,0,0,0,0,0,246221,3858468,0,0,0,41940.6,17388500,0,0,0,8367425.5,5709583,0,666.4,0,0,0,0,0,201.7,2168.8,0,0,0,9.8,2177,0,0,0,4259.9,0,1816,2665.4,0,0,0,0.12,0,0,0
MidCase,p104,MI,PJM_West,eastern,2045,12748097,943986.9,0,206719.4,13898803,12289652.7,-1119926,5785696.5,29408166,0.036,0.054,0.146,113582.51,2764.9,0.89,0.89,42.5,0.8,0.08,9.1,330.2,0.11,42.5,19,61.5,44.1,0.9,0.09,9.4,338.7,0.12,44.1,19.5,63.7,62.4,3.3,0.44,5.6,351.5,0.03,62.6,16.1,78.7,326.2,21,2.94,26.1,1595.4,0.17,327.6,73.7,401.3,1593647.9,30,3,341222.5,12389.7,4.1,1595362.9,711567.9,2306930.9,0,14.5,19.86,0,34.36,15.94,23.04,0,38.98,1341023.4,1048365.6,2389389,37521270,15018730,803768.8,0,0,0,0,0,0,294191,4268335,0,0,0,41940.6,17388500,0,0,0,8560526,6164011.5,0,666.4,0,0,0,0,0,235.9,2168.8,0,0,0,9.8,2177,0,0,0,4268.1,0,1934.5,2665.4,0,0,0,0.12,0,0,0
MidCase,p104,MI,PJM_West,eastern,2050,13402209,596337.3,0,230571,14229118,12920250.5,-12815385,9957569,29005108,0.036,0.054,0.146,108429.79,2942.2,0.83,0.8,64.1,1.2,0.12,7.6,483.4,0.03,64.1,22,86.1,80.4,1.6,0.17,9.7,598.4,0.04,80.5,27.5,108,79.2,2.8,0.35,13.7,534.8,0.16,79.4,29.7,109.1,332.6,16.1,2.19,32.1,1880.7,0.19,333.7,88.2,422,2131675.8,40.2,4,251815.8,16086,0.9,2133969.7,731430.7,2865400.5,0,16.54,19.49,0,36.03,17.96,22.05,0,40.01,1020922.9,1335800.9,2356723.8,33276660,27044502,507035.8,0,0,0,0,0,0,351463.8,5668734,0,14444.7,0,41940.6,0,0,0,0,15059443,11633595,0,359.9,0,0,0,0,0,272.9,2168.8,0,185.3,0,9.8,0,0,0,0,7178.5,0,3241.6,1439.7,0,0,0,0.12,0,0,0
MidCase,p105,IN,MISO_Central,eastern,2025,64782984,0,0,807825.3,65590804,62453852,36280324,61426730,43431890,0.0359,0.054,0.183,117212.99,13598.3,0.62,0.65,279,26,3.72,14.3,1066.5,0.13,280.7,46.1,326.9,244.1,21,2.99,16.1,1063.5,0.16,245.5,47.8,293.4,642.1,55.9,8.05,36.9,2597.2,0.35,645.9,114.4,760.3,750.4,66.7,9.59,43.3,2980.7,0.4,755,132.2,887.2,13277181.6,1235.4,177.1,681514.9,50759.6,6.4,13362342,2195893.5,15558235.6,0,29.75,22.72,0,52.47,31.51,24.57,0,56.07,3.9,1488.4,1492.3,47595964,29310480,0,223362.5,0,0,10039012,0,0,253086.6,7895869,0,79994.1,0,47246.4,0,0,0,0,6729496,22327898,0,0,48.8,0,2310,0,0,172.1,1777,0,286.2,0,15.4,0,0,0,0,2914.2,0,6682.1,0,0,0,0,0,0,0,0
MidCase,p105,IN,MISO_Central,eastern,2030,68719816,373812,0,1047340.1,70140970,66248994.4,-4141666.8,57229030,69317420,0.0359,0.054,0.183,117212.99,14283.2,0.91,0.85,49.9,3.4,0.47,3.8,241,0.02,50.1,11,61.1,78.5,4.4,0.6,8.2,433.5,0.07,78.8,21.1,100,124.8,3.5,0.41,13.8,871.8,0.06,125,39.8,164.8,420.4,30.6,4.31,32.7,1876.8,0.23,422.5,88.7,511.2,4104917.4,277.7,38.7,310089.6,19815.4,1.9,4123749.4,901115.8,5024865.2,0,16.78,22.04,0,38.81,17.88,24,0,41.88,613471.6,265404.5,878876.1,82229360,74282640,318452.9,249909.6,0,0,2081616,0,0,806252.4,5175480,0,74005,0,47246.4,0,15.9,0,0,6512042,66964344,0,230,54.6,0,1855,0,0,579.2,1777,0,286.2,0,15.4,0,1.8,0,0,2914.2,0,18244.6,920,0,0,0,0,0,0,0
MidCase,p105,IN,MISO_Central,eastern,2035,74910056,330749.4,0,996667.9,76237470,72216522.4,1849756.2,58587316,62642456,0.0359,0.054,0.183,120233.98,15482.4,0.93,0.88,40.7,3.1,0.44,2.7,175.2,0.02,40.9,8,48.9,65.3,4.2,0.58,6.4,332.6,0.06,65.6,16.4,82,143.8,6.1,0.8,14.1,887.6,0.07,144.2,40.6,184.8,352.8,26.8,3.81,25.9,1495.6,0.19,354.6,70.5,425.1,3265750.6,251.4,35.5,219973.8,14070.7,1.6,3282920.1,639706.6,3922626.7,0,13.72,22.31,0,36.03,14.6,24.11,0,38.71,1126432.9,508673.6,1635106.5,80292616,74387720,282122.1,223362.5,0,0,1977629.8,0,0,1568504.6,3301988,0,72551,0,47246.4,0,0,0,0,6367831.5,66451380,0,230,48.8,0,1855,0,0,1164,1777,0,286.2,0,15.4,0,0,0,0,2914.2,0,18244.6,920,0,0,0,0,0,0,0
MidCase,p105,IN,MISO_Central,eastern,2040,80855416,310722.1,0,1089425,82255570,77948032,1369707.2,61702988,65669750,0.0359,0.054,0.183,117757.9,16920.6,0.94,0.9,37.7,3.3,0.47,2.2,141.3,0.02,37.9,6.4,44.3,63.1,4.7,0.66,5.3,280.9,0.05,63.4,13.6,77,174.1,10.5,1.45,14.4,900.8,0.09,174.8,41.2,216.1,337.6,25.5,3.62,24.1,1438.7,0.18,339.4,67.1,406.4,3246604.8,282.4,40.3,189294.5,12179.1,1.6,3266008.5,552659.1,3818667.6,0,14,21.99,0,35.98,14.88,23.73,0,38.61,1225649.9,543290.8,1768940.4,86222330,80885860,265616.2,223362.5,0,0,2302618.5,0,0,1884367.6,2457543.5,0,40085.4,0,47246.4,0,0,0,0,6360462,72641030,0,230,48.8,0,1855,0,0,1397,1777,0,286.2,0,15.4,0,0,0,0,2914.2,0,19294,920,0,0,0,0,0,0,0
MidCase,p105,IN,MISO_Central,eastern,2045,86582340,0,0,1151845.4,87734184,83469012.5,4644124.5,66934260,68076344,0.0359,0.054,0.183,114426.63,18322.8,0.94,0.9,38.1,2.6,0.37,2.8,181,0.02,38.3,8.2,46.5,57.1,3.9,0.54,5.1,275.9,0.05,57.4,13.3,70.7,99.3,5.7,0.79,8.3,529.3,0.05,99.7,24.1,123.8,322.9,22,3.09,24.8,1515.9,0.17,324.4,70,394.4,3385156.2,233.6,32.6,252197,16085.7,1.6,3401016.6,731987,4133003.7,0,14.46,21.5,0,35.96,15.32,23.16,0,38.48,1182533.6,386103.1,1568636.8,88876264,83090056,0,223362.5,0,0,1693028.6,0,0,2186859,2834537.8,0,988034.5,0,47246.4,0,0,0,0,6519041.5,74384160,0,0,48.8,0,1355,0,0,1601.8,1777,0,9457,0,15.4,0,0,0,0,2914.2,0,19606.5,0,0,0,0,0,0,0,0
