name,UUID,product_amount,unit,GWP (AR5),AP,EP ,ODP,POCP,CO2,CH4,N20
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,81511323-42bf-3f8e-9c9d-31d6d50e935d,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; generation mix - Puget Sound Energy, Inc.",69686446-51d4-3675-ab63-226909efbd5c,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - BIOMASS - South Carolina Public Service Authority,09d4d655-6ab3-3246-97ff-4cb57690db40,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - BIOMASS - Tampa Electric Company,dd49e869-b112-369a-8a31-59a67cc90a3b,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,690d5f79-401d-3d30-9eb3-944df1715f75,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Northwest - FERC,696cf4c2-3b38-37c2-81dc-187b767b4a1e,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; consumption mix - Gila River Power, LLC - BA",69f0f6f3-db9f-3c24-ac45-56dc084fbd0d,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - BIOMASS - ISO-NE,8aa3a128-ab03-393b-bd53-6dd687f96150,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - PacifiCorp East - BA,5b2599cc-deb4-3602-a484-1af00f05d770,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Seattle City Light - BA,6c24ac2c-dd77-3dff-a8cc-90054528ec3f,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - California Independent System Operator - BA,6f718d2f-46c4-362a-a196-c261265ee736,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - ISO-NE - BA,981865c2-4fe9-3474-87be-cb0c8e402770,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - ERCOT - FERC,996438f6-ff4b-3c11-a44a-cc64ce7a7b30,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,7faaf99b-7a36-3c72-a485-dde4df9fd525,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; generation mix - Associated Electric Cooperative, Inc.",642182ac-2da3-32f8-9b57-d6473c62db7b,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - BIOMASS - Duke Energy Carolinas,13a338e9-1f22-33ab-9a74-d30db41b366e,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Tampa Electric Company - BA,5c230c62-5c0e-36d5-bc0a-1e4d28ef30ab,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; generation mix - Duke Energy Florida, Inc.",81bc742a-3e9d-33f3-ab20-b43dd4c5dc79,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; generation mix - PJM Interconnection, LLC",932c7fbc-54d2-3fee-8fe4-f133ed34d236,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Portland General Electric Company,7a421c74-bfc1-3fd4-a00f-af36f37ad559,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity - BIOMASS - Southern Company Services, Inc. - Trans",6cb2b48a-a2b5-367c-b568-a237b2a96e2c,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Gainesville Regional Utilities - BA,688bedec-5571-3280-828d-4245f2b06f47,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - BIOMASS - PacifiCorp East,c789969a-861c-38fe-a1f7-e695255e0a1c,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - JEA,8b303557-f731-357a-a46a-7a6b1b8ee9b5,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - PUD No. 1 of Douglas County - BA,91ba7e39-5ec0-3f25-b643-6b36dfd084b6,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - BIOMASS - Idaho Power Company,aa38435c-f75f-379f-9fc3-9912ba28ebca,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - BIOMASS - Portland General Electric Company,b5340914-2feb-3495-8915-8b9a362cc3dc,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; consumption mix - Electric Energy, Inc. - BA",82ffe43f-62eb-3062-aadf-0bce3b15d88f,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Duke Energy Progress East,585c1bc8-80e7-3f10-a3a6-6361e29e0199,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Portland General Electric Company - BA,9f160965-7cd6-3f2a-be2f-30e99e8d9696,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - BIOMASS - Nevada Power Company,cfc64fb0-d601-316c-b063-3753e5d0d721,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Seattle City Light - BA,6868698b-57f5-3ae2-bbb1-f3b160ef9945,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; generation mix - Tallahassee, City of",6d7e2716-815f-36c9-8b44-ea173a6eef41,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Western Area Power Administration - Upper Great Plains West - BA,72c31c1e-ae3f-32a3-89a9-8066379d5b3b,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - BIOMASS - Public Service Company of New Mexico,28749f38-b940-392e-9b69-ac3954998365,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Western Area Power Administration - Upper Great Plains West,82b264b0-d67b-3d5a-8352-46a4a1ac53ba,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - BIOMASS - Public Service Company of Colorado,7b501226-d1c0-3eda-b7d1-fc28d5d95cb5,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Public Service Company of Colorado,77425202-9a97-385c-9a80-769e4feb2a16,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - BIOMASS - Florida Power & Light Co.,04a3ff7d-361e-3d23-9592-4c777eec5799,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Idaho Power Company - BA,64ddc11d-3d2b-3e2b-8c21-5fc1d11febfd,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,73d35f2d-1256-3d90-b387-e6cd92f1b9b0,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - BIOMASS - Avista Corporation,d567ef9d-7d7c-303c-b43c-0cbb8bc9b5dd,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity - ALL - B.C. Hydro & Power Authority,25afca4e-ecc1-3b02-8054-b7a2311e3484,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at user; consumption mix - Tallahassee, City of - BA",9b39629e-610e-3135-be11-7b7359caace0,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; generation mix - NaturEner Power Watch, LLC (GWA)",9bd80e28-a7b5-3c5e-a98f-326868cdce14,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; generation mix - Electric Energy, Inc.",80baf1bf-3b14-3e37-8bc3-9c41b9b8874f,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; generation mix - Alcoa Power Generating, Inc. - Yadkin Division",616b8b21-12e7-3e2a-af37-a7181900af89,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - PacifiCorp East,1af24dbe-ef9a-3454-86c2-4b0edc50b5e8,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - B.C. Hydro & Power Authority,504a0f41-1400-359c-a12e-dfc052826f6e,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - ISO-NE,0221b6ad-ae8c-3e0c-9955-5084e96978de,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - NYISO - FERC,483aa8c9-12d2-3a42-91f1-09085f3c9c6b,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Central Interior, LIG, Surface",577f0a72-76cf-3a8b-807c-0c6fef31e38c,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA",2789aa03-b05c-3374-9aaa-12d1a20a6a55,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Gulf Lignite, LIG, Surface",7ec3e381-1af5-3d9b-8483-a4bf89364c78,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Ohio Valley Electric Corporation - BA,43339837-bedc-3558-b59c-b30703897bd4,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - West/Northwest, WC, Surface",add8ca4f-e58d-3655-a803-f6a14be89011,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Rocky Mountain, BIT, Underground",94dfa918-fcf9-36f9-9514-47db08783423,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; consumption mix - Homestead, City of - BA",508df429-7abf-33f4-9821-e08322019614,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Northern Appalachia, WC, Processing",810e53f2-ef95-3b7d-95c2-e3b276749659,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Duke Energy Progress West - BA,3b36f413-39cb-3dc2-b513-fd2b1b4149c1,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Turlock Irrigation District,4e4a17e9-d24a-35f4-94ef-9695d787bdb7,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - New Brunswick System Operator,3c912b7c-c08b-3cd0-b820-02ff748ee81c,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - JEA - BA,22bf4ba1-b400-3ba2-bc0a-184a44694cc5,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Southeastern Power Administration,453feb02-3ce8-3bd9-9c1f-dc07d473c89f,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - MISO - FERC,39a94f2a-03f7-38ca-9cf1-71a839287487,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - MISO - FERC,11b43f23-fa67-3d22-9e80-8951c69d7b5e,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; generation mix - City of Tacoma, Department of Public Utilities, Light Division",06df99f6-39b1-39dd-9655-89856dde8115,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at user; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA",337fc42a-81b5-3d8b-b98f-614d417bc11f,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.",065235ce-868d-3876-9b55-e2999b12639c,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",1ea0668d-d780-3a6a-a4bc-3447358060df,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,4537d7cd-1dbf-37b5-a4c6-1a1f2c19a1de,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Duke Energy Carolinas,2bfbf777-56a7-3136-a07b-8a0bd6a250dc,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,163650de-0ebd-3f9b-b7f0-338701161e8b,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Southern Appalachia, BIT, Surface",59c387af-ccb6-3d2a-be87-2c96fa4c9542,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - PacifiCorp West - BA,4502179f-467b-3952-b284-863fecbd2acb,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Imperial Irrigation District - BA,3862d7de-4942-35b6-bf7b-6dc22ea6305f,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Import, BIT, Surface",730249bf-d0fe-310b-a11c-fe79540aca49,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - JEA - BA,018019c9-b57c-3bc7-ae20-4fcb66243960,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Rocky Mountain, SUB, Surface",cb25401d-5b32-347e-a964-d7ceb49c35cc,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal transport - Railroad,65a50872-255f-3db5-bf8a-ce8ba3b9656e,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Northwest - FERC,081c824a-a8a4-3958-8e6e-1bf18e1841f2,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",3b623b7e-b22b-3903-9670-7aaac965357d,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - West/Northwest, SUB, Underground",af328fe6-baf1-3743-b82f-44d68be937b1,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Public Utility District No. 1 of Chelan County,348dd610-b9ba-35af-9f78-8793958133b3,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Ontario IESO,39409116-309b-3e69-b3b8-199eca63ba43,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - CAISO - FERC,0082cc36-0aa6-3ff2-acf5-a2765411b57a,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Illinois Basin, BIT, Underground",bac6bf3f-43f4-376d-9f16-bfe9740afa66,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Central Appalachia, BIT, Processing",de122d83-123a-331e-85bc-bc14026410c6,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Nevada Power Company - BA,4a9358dd-5c89-3164-a6c0-40e40f587350,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Balancing Authority of Northern California,045415f4-22df-3b19-a249-fcfc829d0a54,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Manitoba Hydro,06922722-8b41-3f55-8ac3-b6c82704d6cf,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,00f828c8-2aa5-3e86-a2cd-fabe0489d245,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - West/Northwest, SUB, Surface",7c3d2fbe-e2bb-3f9d-b15f-ed66446c8661,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal transport - Truck,98979fa1-6144-34de-a30a-182deb581a8e,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - ISO-NE - FERC,13ef9dff-c849-324e-a964-25fe48907c8c,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Tucson Electric Power,55ee15a2-f929-3acf-bc1d-bdd78ac08efe,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,33c05d14-fa45-3b60-bef8-768168b22db9,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - SPP - FERC,37733d38-be37-32eb-a6ad-4f119294136f,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - PowerSouth Energy Cooperative,2a168695-7237-396a-8057-ff3720cd5aee,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Central Appalachia, BIT, Underground",9d6b2b16-a64e-3eb4-9033-926458e9de08,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Tucson Electric Power - BA,34b70fb7-6d4a-3eae-99dc-9a3b4b4624df,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Lignite, LIG, Surface",4f1ed7d4-549e-339b-a42c-db85107213c5,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Northern Appalachia, WC, Underground",f29030e5-f681-31ae-9be8-d47f905cb0cb,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - NorthWestern Corporation,20668ae6-8e21-39a8-aba0-8206d72dd4a8,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Illinois Basin, BIT, Processing",7535e35d-fea4-3134-8c77-afaf2e17d658,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Southern Appalachia, BIT, Underground",d0af00d8-c73b-3285-b913-4547f1acfd39,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Central Interior, BIT, Processing",9d1486eb-9244-3129-9358-36df75b2955e,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - West/Northwest, BIT, Underground",4985f54b-22a8-32af-8bbb-76d4fcbec124,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Los Angeles Department of Water and Power,479217ca-4118-3bcd-ba08-157974a3d14c,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,0033b245-c828-3fe4-ba32-1e35bc4d30ca,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Nevada Power Company,361f5570-a044-3779-9dad-d57a1f97313a,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Public Utility District No. 1 of Chelan County - BA,4a1816ca-5263-383b-bfbe-beec1acbb9c2,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal transport - Ocean Vessel,eafa4d82-f7df-3347-8be8-91314cc72b9a,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,07802327-0d38-3d14-a4b0-c71554da61d4,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Northern Appalachia, BIT, Surface",98d125b4-76af-3fb9-ba6c-e1f3c06d8b7a,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal transport - Lake Vessel,932eb6ce-8bf7-3150-8c54-c74077325e7e,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Southwestern Power Administration,3e743e40-fcc2-39e0-94ce-e751657bec18,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Powder River Basin, SUB, Surface",803c1666-7b66-305d-93f8-5ce0090467ea,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - PacifiCorp West,4d876875-2171-34f2-b75a-494fcfc60ad1,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,28382a88-b2b2-3cfe-985e-659290858e70,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; generation mix - Arlington Valley, LLC - AVBA",3eaaa50a-2ea4-3ba0-a356-834ffe3fdd5a,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - New York Independent System Operator - BA,3aed3164-bbec-3d54-a483-508a7765a9fd,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; consumption mix - Tallahassee, City of - BA",58035f2e-4b9b-3557-8fcc-daa7ffcb0225,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Imperial Irrigation District - BA,37b87ceb-2e31-3d38-baaa-84f148287d2f,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Northern Appalachia, BIT, Processing",fd8a8a8b-8544-37ad-87ef-39ec6a0db6e9,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Rocky Mountain, WC, Surface",a97a6abc-c800-3526-aa08-67506250d0b2,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Rocky Mountain, BIT, Processing",f9ff751e-6f6d-3e5c-a874-0dd7b2faee15,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Central Appalachia, BIT, Surface",81febeaf-fe1e-33c9-ab59-06e2af105db9,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coal transport - Barge,4921deff-38c1-3912-b780-4b95870312f4,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at user; consumption mix - Homestead, City of - BA",158d45f2-00fb-38c0-be2c-fb7e620ab533,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Public Service Company of New Mexico,3adcb332-2e7f-3e50-8926-d97d5404b06b,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - California Independent System Operator - BA,1eba69d4-62c4-3a1b-ba13-d7f2893c1f28,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,46535c58-2c1d-3561-a5bb-a008b9c959d8,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Western Area Power Administration - Upper Great Plains West - BA,2ef4fd99-1137-3f5d-b3d6-fbe1930b2d7d,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Arizona Public Service Company - BA,3d4710d5-b80d-38ca-b381-fd2125b0f542,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Central Interior, BIT, Surface",9801f5f8-2eca-3a95-bdb5-bfb05da4e0a1,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - CAISO - FERC,1744d0a0-5348-316f-ae28-9543f3a03d1d,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; generation mix - Western Area Power Administration - Rocky Mountain Region,31412f1f-a359-397f-b886-6b42547c7a63,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,026104f5-0d33-34d3-acf3-d92e6035156f,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at grid; consumption mix - Gainesville Regional Utilities - BA,112d97d5-63cb-324a-9413-6e64d2a6694b,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - West/Northwest, BIT, Surface",758f6f8c-20b8-3dfd-bf59-abfc2d6dd1a5,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",02e2f5b0-74ac-3c4b-a691-d7b1ad5e3646,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Import, BIT, Underground",bfd40c83-d4c1-3b0c-88b9-3c6f1abcaf92,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Avista Corporation - BA,46626051-54c2-3142-9577-355822757d80,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - Balancing Authority of Northern California - BA,476cb9dd-c521-3a06-8d12-c6cf472c0be1,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - New York Independent System Operator - BA,11b087d8-8981-373b-aef7-43a4a17cbe8e,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity; at user; consumption mix - El Paso Electric Company - BA,231ed52a-5ec4-3216-9f16-3cbf4a7bb794,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Illinois Basin, BIT, Surface",159062b6-9dd4-3760-869c-668b8b13c1f9,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"coal extraction and processing - Northern Appalachia, WC, Surface",1640342b-302d-3302-bb9b-0c930fe6fd10,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
