zip_code,reeds_ba,cambium_gea
77221,p67,ERCOT
77222,p67,ERCOT
77223,p67,ERCOT
77224,p67,ERCOT
77225,p67,ERCOT
77226,p67,ERCOT
77227,p67,ERCOT
77228,p67,ERCOT
77229,p67,ERCOT
77230,p67,ERCOT
77231,p67,ERCOT
77233,p67,ERCOT
77234,p67,ERCOT
77235,p67,ERCOT
77236,p67,ERCOT
77237,p67,ERCOT
77238,p67,ERCOT
77240,p67,ERCOT
77241,p67,ERCOT
77242,p67,ERCOT
77243,p67,ERCOT
77244,p67,ERCOT
77245,p67,ERCOT
77248,p67,ERCOT
77249,p67,ERCOT
77251,p67,ERCOT
77252,p67,ERCOT
77253,p67,ERCOT
77254,p67,ERCOT
77255,p67,ERCOT
77256,p67,ERCOT
77257,p67,ERCOT
77258,p67,ERCOT
77259,p67,ERCOT
77261,p67,ERCOT
77262,p67,ERCOT
77263,p67,ERCOT
77265,p67,ERCOT
77266,p67,ERCOT
77267,p67,ERCOT
77268,p67,ERCOT
77269,p67,ERCOT
77270,p67,ERCOT
77271,p67,ERCOT
77272,p67,ERCOT
77273,p67,ERCOT
77274,p67,ERCOT
77275,p67,ERCOT
77277,p67,ERCOT
77279,p67,ERCOT
77280,p67,ERCOT
77282,p67,ERCOT
77284,p67,ERCOT
77287,p67,ERCOT
77288,p67,ERCOT
77289,p67,ERCOT
77290,p67,ERCOT
77291,p67,ERCOT
77292,p67,ERCOT
77293,p67,ERCOT
77297,p67,ERCOT
77299,p67,ERCOT
77301,p66,MISO_South
77302,p66,MISO_South
77303,p66,MISO_South
77304,p66,MISO_South
77305,p66,MISO_South
77306,p66,MISO_South
77315,p67,ERCOT
77316,p66,MISO_South
77318,p66,MISO_South
77320,p64,ERCOT
77325,p67,ERCOT
77326,p66,MISO_South
77327,p66,MISO_South
77328,p66,MISO_South
77331,p66,MISO_South
77332,p66,MISO_South
77333,p66,MISO_South
77334,p64,ERCOT
77335,p66,MISO_South
77336,p67,ERCOT
77337,p67,ERCOT
77338,p67,ERCOT
77339,p67,ERCOT
77340,p64,ERCOT
77341,p64,ERCOT
77342,p64,ERCOT
77343,p64,ERCOT
77344,p64,ERCOT
77345,p67,ERCOT
77346,p67,ERCOT
77347,p67,ERCOT
77348,p64,ERCOT
77349,p64,ERCOT
77350,p66,MISO_South
77351,p66,MISO_South
77353,p66,MISO_South
77354,p66,MISO_South
77355,p66,MISO_South
77356,p66,MISO_South
77357,p66,MISO_South
77358,p64,ERCOT
77359,p66,MISO_South
77360,p66,MISO_South
77362,p66,MISO_South
77363,p64,ERCOT
77364,p66,MISO_South
77365,p66,MISO_South
77367,p64,ERCOT
77368,p66,MISO_South
77369,p66,MISO_South
77371,p66,MISO_South
77372,p66,MISO_South
77373,p67,ERCOT
77374,p66,MISO_South
77375,p67,ERCOT
77376,p66,MISO_South
77377,p67,ERCOT
77378,p66,MISO_South
77379,p67,ERCOT
77380,p66,MISO_South
77381,p66,MISO_South
77382,p66,MISO_South
77383,p67,ERCOT
77384,p66,MISO_South
77385,p66,MISO_South
77386,p66,MISO_South
77387,p66,MISO_South
77388,p67,ERCOT
77389,p67,ERCOT
77391,p67,ERCOT
77393,p66,MISO_South
77396,p67,ERCOT
77399,p66,MISO_South
77401,p67,ERCOT
77402,p67,ERCOT
77404,p65,ERCOT
77406,p67,ERCOT
77407,p67,ERCOT
77410,p67,ERCOT
77411,p67,ERCOT
77412,p64,ERCOT
77413,p67,ERCOT
77414,p65,ERCOT
77415,p65,ERCOT
77417,p67,ERCOT
77418,p64,ERCOT
77419,p65,ERCOT
77420,p65,ERCOT
77422,p67,ERCOT
77423,p64,ERCOT
77426,p64,ERCOT
77428,p65,ERCOT
77429,p67,ERCOT
77430,p67,ERCOT
77431,p67,ERCOT
77432,p65,ERCOT
77433,p67,ERCOT
77434,p64,ERCOT
77435,p65,ERCOT
77436,p65,ERCOT
77437,p65,ERCOT
77440,p65,ERCOT
77441,p67,ERCOT
77442,p64,ERCOT
77443,p65,ERCOT
77444,p67,ERCOT
77445,p64,ERCOT
77446,p64,ERCOT
77447,p64,ERCOT
77448,p65,ERCOT
77449,p67,ERCOT
77450,p67,ERCOT
77451,p67,ERCOT
77452,p64,ERCOT
77453,p65,ERCOT
77454,p65,ERCOT
77455,p65,ERCOT
77456,p65,ERCOT
77457,p65,ERCOT
77458,p65,ERCOT
77459,p67,ERCOT
77460,p64,ERCOT
77461,p67,ERCOT
77463,p67,ERCOT
77464,p67,ERCOT
77465,p65,ERCOT
77466,p64,ERCOT
77467,p65,ERCOT
77468,p65,ERCOT
77469,p67,ERCOT
77470,p64,ERCOT
77471,p67,ERCOT
77473,p64,ERCOT
77474,p64,ERCOT
77475,p64,ERCOT
77476,p67,ERCOT
77477,p67,ERCOT
77478,p67,ERCOT
77479,p67,ERCOT
77480,p67,ERCOT
77481,p67,ERCOT
77482,p65,ERCOT
77483,p65,ERCOT
77484,p67,ERCOT
77485,p64,ERCOT
77486,p67,ERCOT
77487,p67,ERCOT
77488,p65,ERCOT
77489,p67,ERCOT
77491,p67,ERCOT
77492,p67,ERCOT
77493,p67,ERCOT
77494,p67,ERCOT
77496,p67,ERCOT
77497,p67,ERCOT
77498,p67,ERCOT
77501,p67,ERCOT
77502,p67,ERCOT
77503,p67,ERCOT
77504,p67,ERCOT
77505,p67,ERCOT
77506,p67,ERCOT
77507,p67,ERCOT
77508,p67,ERCOT
77510,p67,ERCOT
77511,p67,ERCOT
77512,p67,ERCOT
77514,p66,MISO_South
77515,p67,ERCOT
77516,p67,ERCOT
77517,p67,ERCOT
77518,p67,ERCOT
77519,p66,MISO_South
77520,p67,ERCOT
77521,p67,ERCOT
77522,p67,ERCOT
77523,p66,MISO_South
77530,p67,ERCOT
77531,p67,ERCOT
77532,p67,ERCOT
77533,p66,MISO_South
77534,p67,ERCOT
77535,p66,MISO_South
77536,p67,ERCOT
77538,p66,MISO_South
77539,p67,ERCOT
77541,p67,ERCOT
77542,p67,ERCOT
77545,p67,ERCOT
77546,p67,ERCOT
77547,p67,ERCOT
77549,p67,ERCOT
77550,p67,ERCOT
77551,p67,ERCOT
77552,p67,ERCOT
77553,p67,ERCOT
77554,p67,ERCOT
77555,p67,ERCOT
77560,p66,MISO_South
77561,p66,MISO_South
77562,p67,ERCOT
77563,p67,ERCOT
77564,p66,MISO_South
77565,p67,ERCOT
77566,p67,ERCOT
77568,p67,ERCOT
77571,p67,ERCOT
77572,p67,ERCOT
77573,p67,ERCOT
77574,p67,ERCOT
77575,p66,MISO_South
77577,p67,ERCOT
77578,p67,ERCOT
77580,p66,MISO_South
77581,p67,ERCOT
77582,p66,MISO_South
77583,p67,ERCOT
77584,p67,ERCOT
77585,p66,MISO_South
77586,p67,ERCOT
77587,p67,ERCOT
77588,p67,ERCOT
77590,p67,ERCOT
77591,p67,ERCOT
77592,p67,ERCOT
77597,p66,MISO_South
77598,p67,ERCOT
77611,p66,MISO_South
77612,p66,MISO_South
77613,p66,MISO_South
77614,p66,MISO_South
77615,p66,MISO_South
77616,p66,MISO_South
77617,p67,ERCOT
77619,p66,MISO_South
77622,p66,MISO_South
77623,p67,ERCOT
77624,p66,MISO_South
77625,p66,MISO_South
77626,p66,MISO_South
77627,p66,MISO_South
77629,p66,MISO_South
77630,p66,MISO_South
77631,p66,MISO_South
77632,p66,MISO_South
77639,p66,MISO_South
77640,p66,MISO_South
77641,p66,MISO_South
77642,p66,MISO_South
77643,p66,MISO_South
77650,p67,ERCOT
77651,p66,MISO_South
77655,p66,MISO_South
77656,p66,MISO_South
77657,p66,MISO_South
77659,p66,MISO_South
77660,p66,MISO_South
77661,p66,MISO_South
77662,p66,MISO_South
77663,p66,MISO_South
77664,p66,MISO_South
77665,p66,MISO_South
77670,p66,MISO_South
77701,p66,MISO_South
77702,p66,MISO_South
77703,p66,MISO_South
77704,p66,MISO_South
77705,p66,MISO_South
77706,p66,MISO_South
77707,p66,MISO_South
77708,p66,MISO_South
77710,p66,MISO_South
77713,p66,MISO_South
77720,p66,MISO_South
77725,p66,MISO_South
77726,p66,MISO_South
77801,p64,ERCOT
77802,p64,ERCOT
77803,p64,ERCOT
77805,p64,ERCOT
77806,p64,ERCOT
77807,p64,ERCOT
77808,p64,ERCOT
77830,p64,ERCOT
77831,p64,ERCOT
77833,p64,ERCOT
77834,p64,ERCOT
77835,p64,ERCOT
77836,p64,ERCOT
77837,p63,ERCOT
77838,p64,ERCOT
77840,p64,ERCOT
77841,p64,ERCOT
77842,p64,ERCOT
77843,p64,ERCOT
77844,p64,ERCOT
77845,p64,ERCOT
77850,p63,ERCOT
77852,p64,ERCOT
77853,p64,ERCOT
77855,p63,ERCOT
77856,p63,ERCOT
77857,p63,ERCOT
77859,p63,ERCOT
77861,p64,ERCOT
77862,p64,ERCOT
77863,p64,ERCOT
77864,p63,ERCOT
77865,p63,ERCOT
77866,p64,ERCOT
77867,p63,ERCOT
77868,p64,ERCOT
77870,p63,ERCOT
77871,p63,ERCOT
77872,p63,ERCOT
77873,p66,MISO_South
77875,p64,ERCOT
77876,p64,ERCOT
77878,p64,ERCOT
77879,p64,ERCOT
77880,p64,ERCOT
77881,p64,ERCOT
77882,p63,ERCOT
77901,p65,ERCOT
77902,p65,ERCOT
77903,p65,ERCOT
77904,p65,ERCOT
77905,p65,ERCOT
77950,p65,ERCOT
77951,p65,ERCOT
77954,p64,ERCOT
77957,p65,ERCOT
77960,p65,ERCOT
77961,p65,ERCOT
77962,p65,ERCOT
77963,p65,ERCOT
77964,p64,ERCOT
77967,p64,ERCOT
77968,p65,ERCOT
77969,p65,ERCOT
77970,p65,ERCOT
77971,p65,ERCOT
77973,p65,ERCOT
77974,p64,ERCOT
77975,p64,ERCOT
77976,p65,ERCOT
77977,p65,ERCOT
77978,p65,ERCOT
77979,p65,ERCOT
77982,p65,ERCOT
77983,p65,ERCOT
77984,p64,ERCOT
77986,p64,ERCOT
77987,p64,ERCOT
77988,p65,ERCOT
77989,p64,ERCOT
77990,p65,ERCOT
77991,p65,ERCOT
77993,p65,ERCOT
77994,p64,ERCOT
77995,p64,ERCOT
78001,p65,ERCOT
78002,p65,ERCOT
78003,p64,ERCOT
78004,p64,ERCOT
78005,p65,ERCOT
78006,p64,ERCOT
78007,p65,ERCOT
78008,p65,ERCOT
78009,p65,ERCOT
78010,p64,ERCOT
78011,p65,ERCOT
78012,p65,ERCOT
78013,p64,ERCOT
78014,p65,ERCOT
78015,p65,ERCOT
78016,p65,ERCOT
78017,p65,ERCOT
78019,p65,ERCOT
78021,p65,ERCOT
78022,p65,ERCOT
78023,p65,ERCOT
78024,p64,ERCOT
78025,p64,ERCOT
78026,p65,ERCOT
78027,p64,ERCOT
78028,p64,ERCOT
78029,p64,ERCOT
78039,p65,ERCOT
78040,p65,ERCOT
78041,p65,ERCOT
78042,p65,ERCOT
78043,p65,ERCOT
78044,p65,ERCOT
78045,p65,ERCOT
78046,p65,ERCOT
78050,p65,ERCOT
78052,p65,ERCOT
78054,p65,ERCOT
78055,p64,ERCOT
78056,p65,ERCOT
78057,p65,ERCOT
78058,p64,ERCOT
78059,p65,ERCOT
78060,p65,ERCOT
78061,p65,ERCOT
78062,p65,ERCOT
78063,p64,ERCOT
78064,p65,ERCOT
78065,p65,ERCOT
78066,p65,ERCOT
78067,p65,ERCOT
78069,p65,ERCOT
78070,p64,ERCOT
78071,p65,ERCOT
78072,p65,ERCOT
78073,p65,ERCOT
78074,p64,ERCOT
78075,p65,ERCOT
78076,p65,ERCOT
78101,p65,ERCOT
78102,p65,ERCOT
78104,p65,ERCOT
78107,p65,ERCOT
78108,p64,ERCOT
78109,p65,ERCOT
78111,p65,ERCOT
78112,p65,ERCOT
78113,p65,ERCOT
78114,p65,ERCOT
78115,p64,ERCOT
78116,p65,ERCOT
78117,p65,ERCOT
78118,p65,ERCOT
78119,p65,ERCOT
78121,p65,ERCOT
78122,p64,ERCOT
78123,p64,ERCOT
78124,p64,ERCOT
78125,p65,ERCOT
78130,p64,ERCOT
78131,p64,ERCOT
78132,p64,ERCOT
78133,p64,ERCOT
78135,p64,ERCOT
78140,p64,ERCOT
78141,p64,ERCOT
78142,p65,ERCOT
78143,p65,ERCOT
78144,p65,ERCOT
78145,p65,ERCOT
78146,p65,ERCOT
78147,p65,ERCOT
78148,p65,ERCOT
78150,p65,ERCOT
78151,p65,ERCOT
78152,p65,ERCOT
78154,p64,ERCOT
78155,p64,ERCOT
78156,p64,ERCOT
78159,p64,ERCOT
78160,p65,ERCOT
78161,p65,ERCOT
78162,p65,ERCOT
78163,p64,ERCOT
78164,p64,ERCOT
78201,p65,ERCOT
78202,p65,ERCOT
78203,p65,ERCOT
78204,p65,ERCOT
78205,p65,ERCOT
78206,p65,ERCOT
78207,p65,ERCOT
78208,p65,ERCOT
78209,p65,ERCOT
78210,p65,ERCOT
78211,p65,ERCOT
78212,p65,ERCOT
78213,p65,ERCOT
78214,p65,ERCOT
78215,p65,ERCOT
78216,p65,ERCOT
78217,p65,ERCOT
78218,p65,ERCOT
78219,p65,ERCOT
78220,p65,ERCOT
78221,p65,ERCOT
78222,p65,ERCOT
78223,p65,ERCOT
78224,p65,ERCOT
78225,p65,ERCOT
78226,p65,ERCOT
78227,p65,ERCOT
78228,p65,ERCOT
78229,p65,ERCOT
78230,p65,ERCOT
78231,p65,ERCOT
78232,p65,ERCOT
78233,p65,ERCOT
78234,p65,ERCOT
78235,p65,ERCOT
78236,p65,ERCOT
78237,p65,ERCOT
78238,p65,ERCOT
78239,p65,ERCOT
78240,p65,ERCOT
78241,p65,ERCOT
78242,p65,ERCOT
78243,p65,ERCOT
78244,p65,ERCOT
78245,p65,ERCOT
78246,p65,ERCOT
78247,p65,ERCOT
78248,p65,ERCOT
78249,p65,ERCOT
78250,p65,ERCOT
78251,p65,ERCOT
78252,p65,ERCOT
78253,p65,ERCOT
78254,p65,ERCOT
78255,p65,ERCOT
78256,p65,ERCOT
78257,p65,ERCOT
78258,p65,ERCOT
78259,p65,ERCOT
78260,p65,ERCOT
78261,p65,ERCOT
78263,p65,ERCOT
78264,p65,ERCOT
78265,p65,ERCOT
78266,p64,ERCOT
78268,p65,ERCOT
78269,p65,ERCOT
78270,p65,ERCOT
78278,p65,ERCOT
78279,p65,ERCOT
78280,p65,ERCOT
78283,p65,ERCOT
78284,p65,ERCOT
78285,p65,ERCOT
78288,p65,ERCOT
78289,p65,ERCOT
78291,p65,ERCOT
78292,p65,ERCOT
78293,p65,ERCOT
78294,p65,ERCOT
78295,p65,ERCOT
78296,p65,ERCOT
78297,p65,ERCOT
78298,p65,ERCOT
78299,p65,ERCOT
78330,p65,ERCOT
78332,p65,ERCOT
78333,p65,ERCOT
78335,p65,ERCOT
78336,p65,ERCOT
78338,p65,ERCOT
78339,p65,ERCOT
78340,p65,ERCOT
78341,p65,ERCOT
78342,p65,ERCOT
78343,p65,ERCOT
78344,p65,ERCOT
78347,p65,ERCOT
78349,p65,ERCOT
78350,p65,ERCOT
78351,p65,ERCOT
78352,p65,ERCOT
78353,p65,ERCOT
78355,p65,ERCOT
78357,p65,ERCOT
78358,p65,ERCOT
78359,p65,ERCOT
78360,p65,ERCOT
78361,p65,ERCOT
78362,p65,ERCOT
78363,p65,ERCOT
78364,p65,ERCOT
78368,p65,ERCOT
78369,p65,ERCOT
78370,p65,ERCOT
78371,p65,ERCOT
78372,p65,ERCOT
78373,p65,ERCOT
78374,p65,ERCOT
78375,p65,ERCOT
78376,p65,ERCOT
78377,p65,ERCOT
78379,p65,ERCOT
78380,p65,ERCOT
78381,p65,ERCOT
78382,p65,ERCOT
78383,p65,ERCOT
78384,p65,ERCOT
78385,p65,ERCOT
78387,p65,ERCOT
78389,p65,ERCOT
78390,p65,ERCOT
78391,p65,ERCOT
78393,p65,ERCOT
78401,p65,ERCOT
78402,p65,ERCOT
78403,p65,ERCOT
78404,p65,ERCOT
78405,p65,ERCOT
78406,p65,ERCOT
78407,p65,ERCOT
78408,p65,ERCOT
78409,p65,ERCOT
78410,p65,ERCOT
78411,p65,ERCOT
78412,p65,ERCOT
78413,p65,ERCOT
78414,p65,ERCOT
78415,p65,ERCOT
78416,p65,ERCOT
78417,p65,ERCOT
78418,p65,ERCOT
78419,p65,ERCOT
78426,p65,ERCOT
78427,p65,ERCOT
78460,p65,ERCOT
78463,p65,ERCOT
78465,p65,ERCOT
78466,p65,ERCOT
78467,p65,ERCOT
78468,p65,ERCOT
78469,p65,ERCOT
78472,p65,ERCOT
78480,p65,ERCOT
78501,p65,ERCOT
78502,p65,ERCOT
78503,p65,ERCOT
78504,p65,ERCOT
78505,p65,ERCOT
78516,p65,ERCOT
78520,p65,ERCOT
78521,p65,ERCOT
78522,p65,ERCOT
78523,p65,ERCOT
78526,p65,ERCOT
78535,p65,ERCOT
78536,p65,ERCOT
78537,p65,ERCOT
78538,p65,ERCOT
78539,p65,ERCOT
78540,p65,ERCOT
78541,p65,ERCOT
78542,p65,ERCOT
78543,p65,ERCOT
78545,p65,ERCOT
78547,p65,ERCOT
78548,p65,ERCOT
78549,p65,ERCOT
78550,p65,ERCOT
78551,p65,ERCOT
78552,p65,ERCOT
78553,p65,ERCOT
78557,p65,ERCOT
78558,p65,ERCOT
78559,p65,ERCOT
78560,p65,ERCOT
78561,p65,ERCOT
78562,p65,ERCOT
78563,p65,ERCOT
78564,p65,ERCOT
78565,p65,ERCOT
78566,p65,ERCOT
78567,p65,ERCOT
78568,p65,ERCOT
78569,p65,ERCOT
78570,p65,ERCOT
78572,p65,ERCOT
78573,p65,ERCOT
78574,p65,ERCOT
78575,p65,ERCOT
78576,p65,ERCOT
78577,p65,ERCOT
78578,p65,ERCOT
78579,p65,ERCOT
78580,p65,ERCOT
78582,p65,ERCOT
78583,p65,ERCOT
78584,p65,ERCOT
78585,p65,ERCOT
78586,p65,ERCOT
78588,p65,ERCOT
78589,p65,ERCOT
78590,p65,ERCOT
78591,p65,ERCOT
78592,p65,ERCOT
78593,p65,ERCOT
78594,p65,ERCOT
78595,p65,ERCOT
78596,p65,ERCOT
78597,p65,ERCOT
78598,p65,ERCOT
78599,p65,ERCOT
78602,p64,ERCOT
78604,p64,ERCOT
78605,p64,ERCOT
78606,p64,ERCOT
78607,p64,ERCOT
78608,p64,ERCOT
78609,p64,ERCOT
78610,p64,ERCOT
78611,p64,ERCOT
78612,p64,ERCOT
78613,p64,ERCOT
78614,p64,ERCOT
78615,p64,ERCOT
78616,p64,ERCOT
78617,p64,ERCOT
78618,p64,ERCOT
78619,p64,ERCOT
78620,p64,ERCOT
78621,p64,ERCOT
78622,p64,ERCOT
78623,p64,ERCOT
78624,p64,ERCOT
78626,p64,ERCOT
78627,p64,ERCOT
78628,p64,ERCOT
78629,p64,ERCOT
78630,p64,ERCOT
78631,p64,ERCOT
78632,p64,ERCOT
78633,p64,ERCOT
78634,p64,ERCOT
78635,p64,ERCOT
78636,p64,ERCOT
78638,p64,ERCOT
78639,p64,ERCOT
78640,p64,ERCOT
78641,p64,ERCOT
78642,p64,ERCOT
78643,p64,ERCOT
78644,p64,ERCOT
78645,p64,ERCOT
78646,p64,ERCOT
78648,p64,ERCOT
78650,p64,ERCOT
78651,p64,ERCOT
78652,p64,ERCOT
78653,p64,ERCOT
78654,p64,ERCOT
78655,p64,ERCOT
78656,p64,ERCOT
78657,p64,ERCOT
78658,p64,ERCOT
78659,p64,ERCOT
78660,p64,ERCOT
78661,p64,ERCOT
78662,p64,ERCOT
78663,p64,ERCOT
78664,p64,ERCOT
78665,p64,ERCOT
78666,p64,ERCOT
78667,p64,ERCOT
78669,p64,ERCOT
78670,p64,ERCOT
78671,p64,ERCOT
78672,p64,ERCOT
78673,p64,ERCOT
78674,p64,ERCOT
78675,p64,ERCOT
78676,p64,ERCOT
78677,p64,ERCOT
78680,p64,ERCOT
78681,p64,ERCOT
78682,p64,ERCOT
78683,p64,ERCOT
78691,p64,ERCOT
78701,p64,ERCOT
78702,p64,ERCOT
78703,p64,ERCOT
78704,p64,ERCOT
78705,p64,ERCOT
78708,p64,ERCOT
78709,p64,ERCOT
78710,p64,ERCOT
78711,p64,ERCOT
78712,p64,ERCOT
78713,p64,ERCOT
78714,p64,ERCOT
78715,p64,ERCOT
78716,p64,ERCOT
78717,p64,ERCOT
78718,p64,ERCOT
78719,p64,ERCOT
78720,p64,ERCOT
78721,p64,ERCOT
78722,p64,ERCOT
78723,p64,ERCOT
78724,p64,ERCOT
78725,p64,ERCOT
78726,p64,ERCOT
78727,p64,ERCOT
78728,p64,ERCOT
78729,p64,ERCOT
78730,p64,ERCOT
78731,p64,ERCOT
78732,p64,ERCOT
78733,p64,ERCOT
78734,p64,ERCOT
78735,p64,ERCOT
78736,p64,ERCOT
78737,p64,ERCOT
78738,p64,ERCOT
78739,p64,ERCOT
78741,p64,ERCOT
78742,p64,ERCOT
78744,p64,ERCOT
78745,p64,ERCOT
78746,p64,ERCOT
78747,p64,ERCOT
78748,p64,ERCOT
78749,p64,ERCOT
78750,p64,ERCOT
78751,p64,ERCOT
78752,p64,ERCOT
78753,p64,ERCOT
78754,p64,ERCOT
78755,p64,ERCOT
78756,p64,ERCOT
78757,p64,ERCOT
78758,p64,ERCOT
78759,p64,ERCOT
78760,p64,ERCOT
78761,p64,ERCOT
78762,p64,ERCOT
78763,p64,ERCOT
78764,p64,ERCOT
78765,p64,ERCOT
78766,p64,ERCOT
78767,p64,ERCOT
78768,p64,ERCOT
78772,p64,ERCOT
78773,p64,ERCOT
78774,p64,ERCOT
78778,p64,ERCOT
78779,p64,ERCOT
78783,p64,ERCOT
78799,p64,ERCOT
78801,p65,ERCOT
78802,p65,ERCOT
78827,p65,ERCOT
78828,p64,ERCOT
78829,p65,ERCOT
78830,p65,ERCOT
78832,p61,ERCOT
78833,p64,ERCOT
78834,p65,ERCOT
78836,p65,ERCOT
78837,p61,ERCOT
78838,p65,ERCOT
78839,p65,ERCOT
78840,p61,ERCOT
78841,p61,ERCOT
78842,p61,ERCOT
78843,p61,ERCOT
78847,p61,ERCOT
78850,p65,ERCOT
78851,p61,ERCOT
78852,p65,ERCOT
78853,p65,ERCOT
78860,p65,ERCOT
78861,p65,ERCOT
78870,p65,ERCOT
78871,p61,ERCOT
78872,p65,ERCOT
78873,p64,ERCOT
78877,p65,ERCOT
78879,p64,ERCOT
78880,p64,ERCOT
78881,p65,ERCOT
78883,p64,ERCOT
78884,p64,ERCOT
78885,p64,ERCOT
78886,p65,ERCOT
78931,p64,ERCOT
78932,p64,ERCOT
78933,p64,ERCOT
78934,p64,ERCOT
78935,p64,ERCOT
78938,p64,ERCOT
78940,p64,ERCOT
78941,p64,ERCOT
78942,p64,ERCOT
78943,p64,ERCOT
78944,p64,ERCOT
78945,p64,ERCOT
78946,p64,ERCOT
78947,p64,ERCOT
78948,p64,ERCOT
78949,p64,ERCOT
78950,p64,ERCOT
78951,p64,ERCOT
78952,p64,ERCOT
78953,p64,ERCOT
78954,p64,ERCOT
78956,p64,ERCOT
78957,p64,ERCOT
78959,p64,ERCOT
78960,p64,ERCOT
78961,p64,ERCOT
78962,p64,ERCOT
78963,p64,ERCOT
79001,p48,SPP_South
79002,p48,SPP_South
79003,p48,SPP_South
79005,p48,SPP_South
79007,p48,SPP_South
79008,p48,SPP_South
79009,p48,SPP_South
79010,p48,SPP_South
79011,p48,SPP_South
79012,p48,SPP_South
79013,p48,SPP_South
79014,p48,SPP_South
79015,p48,SPP_South
79016,p48,SPP_South
79018,p48,SPP_South
79019,p48,SPP_South
79021,p48,SPP_South
79022,p48,SPP_South
79024,p48,SPP_South
79025,p48,SPP_South
79027,p48,SPP_South
79029,p48,SPP_South
79031,p48,SPP_South
79032,p48,SPP_South
79033,p48,SPP_South
79034,p48,SPP_South
79035,p48,SPP_South
79036,p48,SPP_South
79039,p48,SPP_South
79040,p48,SPP_South
79041,p48,SPP_South
79042,p48,SPP_South
79043,p48,SPP_South
79044,p48,SPP_South
79045,p48,SPP_South
79046,p48,SPP_South
79051,p48,SPP_South
79052,p48,SPP_South
79053,p48,SPP_South
79054,p48,SPP_South
79056,p48,SPP_South
79057,p48,SPP_South
79058,p48,SPP_South
79059,p48,SPP_South
79061,p48,SPP_South
79062,p48,SPP_South
79063,p48,SPP_South
79064,p48,SPP_South
79065,p48,SPP_South
79066,p48,SPP_South
79068,p48,SPP_South
79070,p48,SPP_South
79072,p48,SPP_South
79073,p48,SPP_South
79077,p48,SPP_South
79078,p48,SPP_South
79079,p48,SPP_South
79080,p48,SPP_South
79081,p48,SPP_South
79082,p48,SPP_South
79083,p48,SPP_South
79084,p48,SPP_South
79085,p48,SPP_South
79086,p48,SPP_South
79087,p48,SPP_South
79088,p48,SPP_South
79091,p48,SPP_South
79092,p48,SPP_South
79093,p48,SPP_South
79094,p48,SPP_South
79095,p48,SPP_South
79096,p48,SPP_South
79097,p48,SPP_South
79098,p48,SPP_South
79101,p48,SPP_South
79102,p48,SPP_South
79103,p48,SPP_South
79104,p48,SPP_South
79105,p48,SPP_South
79106,p48,SPP_South
79107,p48,SPP_South
79108,p48,SPP_South
79109,p48,SPP_South
79110,p48,SPP_South
79111,p48,SPP_South
79114,p48,SPP_South
79116,p48,SPP_South
79117,p48,SPP_South
79118,p48,SPP_South
79119,p48,SPP_South
79120,p48,SPP_South
79121,p48,SPP_South
79124,p48,SPP_South
79159,p48,SPP_South
79166,p48,SPP_South
79168,p48,SPP_South
79172,p48,SPP_South
79174,p48,SPP_South
79178,p48,SPP_South
79185,p48,SPP_South
79189,p48,SPP_South
79201,p60,ERCOT
79220,p60,ERCOT
79221,p48,SPP_South
79223,p60,ERCOT
79225,p60,ERCOT
79226,p48,SPP_South
79227,p60,ERCOT
79229,p60,ERCOT
79230,p48,SPP_South
79231,p48,SPP_South
79233,p60,ERCOT
79234,p60,ERCOT
79235,p48,SPP_South
79236,p60,ERCOT
79237,p48,SPP_South
79239,p60,ERCOT
79240,p48,SPP_South
79241,p48,SPP_South
79243,p60,ERCOT
79244,p60,ERCOT
79245,p60,ERCOT
79247,p60,ERCOT
79248,p60,ERCOT
79250,p48,SPP_South
79251,p48,SPP_South
79252,p60,ERCOT
79255,p60,ERCOT
79256,p60,ERCOT
79257,p60,ERCOT
79258,p48,SPP_South
79259,p60,ERCOT
79261,p60,ERCOT
79311,p48,SPP_South
79312,p48,SPP_South
79313,p48,SPP_South
79314,p48,SPP_South
79316,p48,SPP_South
79322,p60,ERCOT
79323,p48,SPP_South
79324,p48,SPP_South
79325,p48,SPP_South
79326,p48,SPP_South
79329,p48,SPP_South
79330,p48,SPP_South
79331,p60,ERCOT
79336,p48,SPP_South
79338,p48,SPP_South
79339,p48,SPP_South
79342,p48,SPP_South
79343,p60,ERCOT
79344,p48,SPP_South
79345,p48,SPP_South
79346,p48,SPP_South
79347,p48,SPP_South
79350,p48,SPP_South
79351,p48,SPP_South
79353,p48,SPP_South
79355,p48,SPP_South
79356,p48,SPP_South
79357,p60,ERCOT
79358,p48,SPP_South
79359,p48,SPP_South
79360,p48,SPP_South
79363,p48,SPP_South
79364,p48,SPP_South
79366,p48,SPP_South
79367,p48,SPP_South
79369,p48,SPP_South
79370,p60,ERCOT
79371,p48,SPP_South
79372,p48,SPP_South
79373,p48,SPP_South
79376,p48,SPP_South
79377,p60,ERCOT
79378,p48,SPP_South
79379,p48,SPP_South
79380,p48,SPP_South
79381,p48,SPP_South
79382,p48,SPP_South
79383,p48,SPP_South
79401,p48,SPP_South
79402,p48,SPP_South
79403,p48,SPP_South
79404,p48,SPP_South
79406,p48,SPP_South
79407,p48,SPP_South
79408,p48,SPP_South
79409,p48,SPP_South
79410,p48,SPP_South
79411,p48,SPP_South
79412,p48,SPP_South
79413,p48,SPP_South
79414,p48,SPP_South
79415,p48,SPP_South
