CLF Baselines Report Category 1,CLF Baselines Report Category 2,Product,Method,Data Source Links,Scale Factor,Value,CLF report GWP value (kg CO2e / declared unit),Declared qty,Declared unit,Baseline method A (data source),Baseline method B (calculation),CLF data source representativeness assessment approach,Data source- product and notes,Data Source - manufacturer and year,Data source(s) include additional life cycle stage info beyond A1-A3,Geography,Density,Density unit,sctg code,FYI Transport Description,waste_rate_category,eol material,DRF Category,Wall material? ,Wall material with thermal mass?,Glazing materials (transparent part only)?,Glazing gas?,Roughness,Thermal conductivity,Thermal Absorptance,Solar Absorptance,Visible Absorptance,Specific Heat J/kg-K,Solar Transmittance at Normal Incidence,Front Side Solar Reflectance at Normal Incidence,Back Side Solar Reflectance at Normal Incidence,Visible Transmittance at Normal Incidence,Front Side Visible Reflectance at Normal Incidence,Back Side Visible Reflectance at Normal Incidence,Infrared Transmittance at Normal Incidence,Front Side Infrared Hemispherical Emissivity,Back Side Infrared Hemispherical Emissivity,Compressive strength (Mpa),Compressive strength (psi),Weight classification,Intended application for insulation ,Service Life [yr] for insulation material,Thickness,Thickness unit,RSI /inch (m2C/W),GWP,GWP-fossil (AR5) [kg CO2 eq/declared unit],GWP-biogenic (AR5) [kg CO2 eq/declared unit],GWP-luluc (AR5) [kg CO2 eq/declared unit],AP,EP,ODP,POCP,ADP fossil (MJ/declared unit),Stored Biogenic Carbon?,Carbon fraction of biomass ,Mositure content (%),Ratio between the molecular mass of CO2 and C molecules,Biamass weight percentage of product (%) ,Carbon fraction considering biomass weight percentage of product ,Density based on oven dry mass  [kg/m3],Biogenic Carbon Content [kg C/m3],Biogenic CO2 Content [kg CO2/m3],GWP-total - Biogenic CO2 stored [kgCO2eq],GWP-biogenic - Biogenic CO2 stored [kgCO2eq],Growth Model Type,Rotation period [yrs],Mineral Carbonation Potential,Mineral C,CO2 [kg/declared unit],CH4 [kg/declared unit],N2O [kg/declared unit]
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 3000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3sw745,0.991643454,High-80th%,356,1,m3,N/A,N/A,N/A,Mix 30DAX758,Argos,FALSE,US Southeastern,2289.79,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3000,regular,N/A,N/A,N/A,N/A,N/A,356,N/A,N/A,N/A,0.922228412,0.43632312,9.56E-06,18.54373259,611.8440111,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 3000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3kqb5a,0.988593156,Low-20th%,260,1,m3,N/A,N/A,N/A,Mix 300N4410,Concrete Supply Co.,FALSE,US Southeastern,2289.79,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3000,regular,N/A,N/A,N/A,N/A,N/A,260,N/A,N/A,N/A,0.790874525,0.266920152,5.36E-06,20.46387833,1209.04943,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 4000 psi",CLF 2025 Material Baselines,https://www.nrmca.org/wp-content/uploads/2022/02/NRMCA_LCAReportV3-2_20220224.pdf,0.998804021,Baseline,309,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,US Southeastern,2293.92,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4000,regular,N/A,N/A,N/A,N/A,N/A,309,N/A,N/A,N/A,1.088696383,0.379545528,8.60E-06,24.4407344,613.4654297,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 4000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3cprmg,0.982051282,High-80th%,383,1,m3,N/A,N/A,N/A,1618198,CEMEX,FALSE,US Southeastern,2293.92,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4000,regular,N/A,N/A,N/A,N/A,N/A,383,N/A,N/A,N/A,1.698948718,0.412461538,7.56E-06,41.14794872,1255.061538,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 4000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec32gn8u,0.982698962,Low-20th%,284,1,m3,N/A,N/A,N/A,Mix 5001840,CEMEX,FALSE,US Southeastern,2293.92,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4000,regular,N/A,N/A,N/A,N/A,N/A,284,N/A,N/A,N/A,0.864775087,0.275155709,8.79E-06,21.91418685,435.3356401,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 5000 psi",CLF 2025 Material Baselines,https://www.nrmca.org/wp-content/uploads/2022/02/NRMCA_LCAReportV3-2_20220224.pdf,0.998973277,Baseline,360,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,US Southeastern,2282.12,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5000,regular,N/A,N/A,N/A,N/A,N/A,360,N/A,N/A,N/A,1.208757666,0.429558509,9.71E-06,26.8524017,652.3495297,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 5000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3s3fej,0.971302428,High-80th%,440,1,m3,N/A,N/A,N/A,Mix 1504403,CEMEX,FALSE,US Southeastern,2282.12,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5000,regular,N/A,N/A,N/A,N/A,N/A,440,N/A,N/A,N/A,1.408388521,0.505077263,1.00E-05,31.95584989,804.2384106,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 5000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec37t61p,0.944444444,Low-20th%,323,1,m3,N/A,N/A,N/A,Mix 510L4310,Concrete Supply Co.,FALSE,US Southeastern,2282.12,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5000,regular,N/A,N/A,N/A,N/A,N/A,323,N/A,N/A,N/A,0.916111111,0.396666667,8.59E-06,18.98333333,610.1111111,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 6000 psi",CLF 2025 Material Baselines,https://www.nrmca.org/wp-content/uploads/2022/02/NRMCA_LCAReportV3-2_20220224.pdf,0.999947647,Baseline,382,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,US Southeastern,2380.65,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6000,regular,N/A,N/A,N/A,N/A,N/A,382,N/A,N/A,N/A,1.269933511,0.459975917,1.03E-05,28.18852416,682.3142767,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 6000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3qb74e,0.986055777,High-80th%,495,1,m3,N/A,N/A,N/A,Mix 1589702,CEMEX,FALSE,US Southeastern,2380.65,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6000,regular,N/A,N/A,N/A,N/A,N/A,495,N/A,N/A,N/A,3.530079681,0.552191235,1.06E-05,89.53386454,2115.089641,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 6000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3hbq9g,0.985795455,Low-20th%,347,1,m3,N/A,N/A,N/A,Mix 60CNC103,Argos,FALSE,US Southeastern,2380.65,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6000,regular,N/A,N/A,N/A,N/A,N/A,347,N/A,N/A,N/A,1.084375,0.443607955,9.27E-06,22.57471591,409.1051136,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 8000 psi",CLF 2025 Material Baselines,https://www.nrmca.org/wp-content/uploads/2022/02/NRMCA_LCAReportV3-2_20220224.pdf,1.001035554,Baseline,435,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,US Southeastern,2381.83,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8000,regular,N/A,N/A,N/A,N/A,N/A,435,N/A,N/A,N/A,1.401449776,0.510528133,1.14E-05,30.79185364,720.7956507,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 8000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3jj01n,1.125886525,High-80th%,635,1,m3,N/A,N/A,N/A,809-1,Thomas Concrete,FALSE,US Southeastern,2381.83,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8000,regular,N/A,N/A,N/A,N/A,N/A,635,N/A,N/A,N/A,1.711347518,0.821897163,1.69E-05,32.76329787,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 8000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec38hdpp,1.320588235,Low-20th%,449,1,m3,N/A,N/A,N/A,Mix 807H8400,Concrete Supply Co.,FALSE,US Southeastern,2381.83,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8000,regular,N/A,N/A,N/A,N/A,N/A,449,N/A,N/A,N/A,1.294176471,0.541441176,1.18E-05,27.33617647,899.3205882,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 9000 psi",CLF 2025 Material Baselines,"Collection of product EPDs , unweighted average.  (https://buildingtransparency.org/ec3/epds/ec3qs6cy)",1.416445623,Baseline,534,1,m3,Product,unweighted,qualitative,"Collection of product EPDs , unweighted average. ",907-1FS,FALSE,US Southeastern,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9000,regular,N/A,N/A,N/A,N/A,N/A,534,N/A,N/A,N/A,2.06801061,0.722387268,1.84E-05,36.82758621,563.7453581,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 9000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec34p8xb,1.600529101,High-80th%,605,1,m3,N/A,N/A,N/A,907-1FS,Thomas Concrete,FALSE,US Southeastern,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9000,regular,N/A,N/A,N/A,N/A,N/A,605,N/A,N/A,N/A,2.336772487,0.816269841,2.08E-05,41.4537037,675.4232804,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 9000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3prfwf,1.370262391,Low-20th%,470,1,m3,N/A,N/A,N/A,907-1FS,Thomas Concrete,FALSE,US Southeastern,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9000,regular,N/A,N/A,N/A,N/A,N/A,470,N/A,N/A,N/A,1.671720117,0.616618076,1.51E-05,28.91253644,727.6093294,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 10,000 psi",CLF 2025 Material Baselines,"Collection of product EPDs , unweighted average. (https://buildingtransparency.org/ec3/epds/ec3f528t)",1.015,Baseline,609,1,m3,Product,unweighted,qualitative,"Collection of product EPDs , unweighted average. ",1620970,FALSE,US Southeastern,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10000,regular,N/A,N/A,N/A,N/A,N/A,609,N/A,N/A,N/A,1.63415,0.68005,0.000013601,34.0025,1017.03,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 10,000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec39sbzs,1.1078125,High-80th%,709,1,m3,N/A,N/A,N/A,Mix 1529084,CEMEX,FALSE,US Southeastern,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10000,regular,N/A,N/A,N/A,N/A,N/A,709,N/A,N/A,N/A,2.182390625,0.808703125,1.56E-05,49.74078125,1328.267188,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 10,000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3yt41y,1.028625954,Low-20th%,539,1,m3,N/A,N/A,N/A,Mix K01H8310,Concrete Supply Co.,FALSE,US Southeastern,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10000,regular,N/A,N/A,N/A,N/A,N/A,539,N/A,N/A,N/A,1.532652672,0.66860687,1.44E-05,30.34446565,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 12,000 psi",CLF 2025 Material Baselines,"Collection of product EPDs , unweighted average. (https://buildingtransparency.org/ec3/epds/ec37qzjf)",1.297592998,Baseline,593,1,m3,Product,unweighted,qualitative,"Collection of product EPDs , unweighted average. ",Mix K21HR800,FALSE,US Southeastern,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12000,regular,N/A,N/A,N/A,N/A,N/A,593,N/A,N/A,N/A,1.531159737,0.700700219,1.39E-05,32.18030635,912.2078775,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 12,000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3x7xz9,1.381322957,High-80th%,710,1,m3,N/A,N/A,N/A,Mix K21HR800,Concrete Supply Co.,FALSE,US Southeastern,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12000,regular,N/A,N/A,N/A,N/A,N/A,710,N/A,N/A,N/A,2.030544747,0.884046693,1.80E-05,40.33463035,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, 12,000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec32wa38,1,Low-20th%,422,1,m3,N/A,N/A,N/A,Mix K21HR800,Concrete Supply Co.,FALSE,US Southeastern,2400,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12000,regular,N/A,N/A,N/A,N/A,N/A,422,N/A,N/A,N/A,1.13,0.5,0.000011,23.5,700,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, LW 3000 psi",CLF 2025 Material Baselines,https://www.nrmca.org/wp-content/uploads/2022/02/NRMCA_LCAReportV3-2_20220224.pdf,0.999749017,Baseline,478,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,US Southeastern,1322.19,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3000,light weight,N/A,N/A,N/A,N/A,N/A,478,N/A,N/A,N/A,2.409395131,0.829791684,1.77E-05,33.21166234,2478.347821,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, LW 3000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3kdd9d,0.94379845,High-80th%,487,1,m3,N/A,N/A,N/A,309LWP-1,Thomas Concrete,FALSE,US Southeastern,1322.19,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3000,light weight,N/A,N/A,N/A,N/A,N/A,487,N/A,N/A,N/A,1.915910853,0.604031008,2.64E-05,27.46453488,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, LW 3000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3anfkk,0.954347826,Low-20th%,439,1,m3,N/A,N/A,N/A,Mix 307LWP-1,Thomas Concrete,FALSE,US Southeastern,1322.19,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3000,light weight,N/A,N/A,N/A,N/A,N/A,439,N/A,N/A,N/A,1.603304348,0.486717391,0.00002634,22.04543478,2246.534783,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, LW 4000 psi",CLF 2025 Material Baselines,https://www.nrmca.org/wp-content/uploads/2022/02/NRMCA_LCAReportV3-2_20220224.pdf,0.999079543,Baseline,521,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,US Southeastern,1313.93,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4000,light weight,N/A,N/A,N/A,N/A,N/A,521,N/A,N/A,N/A,2.517680448,0.879189998,1.87E-05,35.31746184,2526.172624,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, LW 4000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec3j3jpq,0.931818182,High-80th%,533,1,m3,N/A,N/A,N/A,409LWP-1,Thomas Concrete,FALSE,US Southeastern,1313.93,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4000,light weight,N/A,N/A,N/A,N/A,N/A,533,N/A,N/A,N/A,2.040681818,0.661590909,2.80E-05,29.53863636,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, LW 4000 psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/epds/ec30jxgh,0.977059688,Low-20th%,451,1,m3,N/A,N/A,N/A,LTWTK40BH,"Advance Ready Mix Concrete, Inc.",FALSE,US Southeastern,1313.93,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4000,light weight,N/A,N/A,N/A,N/A,N/A,451,N/A,N/A,N/A,2.169741747,0.618009399,2.58E-05,31.78863417,2177.324017,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cement and concrete,Ready-mix,"Ready-mixed concrete, USA, Southeastern, LW 5000 psi",CLF 2025 Material Baselines,https://www.nrmca.org/wp-content/uploads/2022/02/NRMCA_LCAReportV3-2_20220224.pdf,1.000569719,Baseline,562,1,m3,Industry,single,industry data,"NRMCA ready-mixed concrete benchmark report (ASMI, 2021) ","Athena Sustainable Materials Institute. (2021). A Cradle-to-Gate Life Cycle Assessment of Ready-Mixed Concrete Manufactured by NRMCA Members - Version 3.2, Appendix C: NRMCA Member National and Regional LCA Benchmark (Industry Average) Report - V3.2 (pp. 51–101). National Ready Mixed Concrete Association (NRMCA).",FALSE,US Southeastern,1316.29,kg/m3,999,Placeholder,d_truck,Concrete,3,No,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5000,light weight,N/A,N/A,N/A,N/A,N/A,562,N/A,N/A,N/A,2.621492665,0.930529839,1.96E-05,37.32125053,2564.190037,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
