Process Name,UUID,Qty,Unit
"market for diesel, burned in agricultural machinery | diesel, burned in agricultural machinery | EN15804, U",721f5959-5a92-4835-bdbb-1a72cf9c9a32,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from grass refinery, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",10c5aa95-f4e5-4075-9eed-38ec6dc859a9,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",69e6da38-6875-4336-89e4-4e2e01a79245,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",c7ee9545-23e2-4fd0-9d27-d56d6a6d56f5,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",8ded4a4b-ccd1-44f2-8257-fb89b41f2a2c,1,MJ
"treatment of bilge oil, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",e8d21077-5266-4b4f-bfc7-abd53776db60,1,MJ
"treatment of refinery sludge, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",e4b7aadd-d8c1-421f-807b-c1377b0d6735,1,MJ
"treatment of spent solvent mixture, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",afbadf61-f99f-4bfc-bd23-48965af52adb,1,MJ
"heat and power co-generation, lignite | heat, district or industrial, other than natural gas | EN15804, U",d18090f7-e515-406a-a612-3995daa7b1c3,1,MJ
"heat and power co-generation, lignite | heat, district or industrial, other than natural gas | EN15804, U",542f18d2-c3a9-486c-b397-40f7103020d1,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",abf36735-2a6d-4257-b34c-eb5249cdf79e,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from potato starch production, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",3ce64d89-22b2-4c25-87ab-e216c07b8aad,1,MJ
"treatment of bagasse, from sugarcane, in heat and power co-generation unit, 6400kW thermal | heat, district or industrial, other than natural gas | EN15804, U",84cd58e8-1a44-4d48-8bd6-a6f113462ccc,1,MJ
"treatment of waste mineral oil, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",ce89515b-2bcf-4609-8ee5-54f396eb3e38,1,MJ
"treatment of coal gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",58b8b8ee-0192-4ef2-9b4c-4cc08a6b1c2f,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",3a5efca9-34f7-4c61-b449-c55f01037839,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",fe62fd15-b786-4476-a9bb-522ca5271e93,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",97df9dcf-7da5-47fd-bea0-ba95b3fb3de4,1,MJ
"heat and power co-generation, lignite | heat, district or industrial, other than natural gas | EN15804, U",58c822af-d690-47c0-8b85-94c06edd568e,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",05b63ec4-a97e-4595-9015-a1d174b9b84e,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",59c06a77-2bc2-4ee1-bbfa-eb7b5eb062cf,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",d218b4a6-8047-48d2-8af8-8c0f0bf3b2ba,1,MJ
"treatment of waste mineral oil, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",9db8f838-833a-4102-9fbe-f2ad3252c43d,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",6842955c-f50e-42f2-bd6b-a62b49c3038c,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",4b9b6ffa-4524-4785-91a8-97d84cb522fc,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",d150b1bf-acdb-4be9-bc92-b8336ba2b0f3,1,MJ
"treatment of sewage sludge, 75% water, WWT, WW from wafer fabrication, sanitary landfill | heat, district or industrial, other than natural gas | EN15804, U",b47aa55c-6653-4639-810d-2d2e2e1c9439,1,MJ
"treatment of waste mineral oil, hazardous waste incineration, with energy recovery | heat, district or industrial, other than natural gas | EN15804, U",de2887e5-370d-4ac0-ad8d-d98d6da8b305,1,MJ
"heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas | heat, district or industrial, other than natural gas | EN15804, U",730d9393-7bcc-4778-9629-5e5a0492777d,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",3a17cb16-d62d-432f-8880-0869cfdc0e1b,1,MJ
"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | EN15804, U",c7009855-cc5f-4d07-83da-ab05b45443a2,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",a1d69fb1-441c-404a-a895-9cd5dfdc515c,1,MJ
"heat and power co-generation, oil | heat, district or industrial, other than natural gas | EN15804, U",9f935186-4db7-48cf-b35c-432cff65edaf,1,MJ
"heat and power co-generation, lignite | heat, district or industrial, other than natural gas | EN15804, U",bdc37399-ae0a-4a4b-ab88-f5092b4c8833,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",881641e8-b8b9-4e50-9747-4a10b47d594f,1,MJ
"heat production, heavy fuel oil, at industrial furnace 1MW | heat, district or industrial, other than natural gas | EN15804, U",6de1bf78-da20-4250-9d59-5abac3904396,1,MJ
"treatment of blast furnace gas, in power plant | heat, district or industrial, other than natural gas | EN15804, U",ab7fa9c1-9099-48f0-a025-d1f050a8dbe9,1,MJ
"steam production, as energy carrier, in chemical industry | heat, from steam, in chemical industry | EN15804, U",af31de68-5513-46ad-8afa-21225914ca3c,1,MJ
"primary zinc production from concentrate | heat, from steam, in chemical industry | EN15804, U",f2dcb6ba-af99-4705-883b-834ff132495b,1,MJ
"steam production, as energy carrier, in chemical industry | heat, from steam, in chemical industry | EN15804, U",cbbda785-9e9d-4cb6-bd13-bc15239f46db,1,MJ
"market for heat, from steam, in chemical industry | heat, from steam, in chemical industry | EN15804, U",55b29c5e-e712-47cb-b5b5-40999e8393fe,1,MJ
"market for heat, from steam, in chemical industry | heat, from steam, in chemical industry | EN15804, U",29c56b67-07eb-4b3e-a5bc-d39064ba1b9c,1,MJ
"heavy fuel oil, burned in refinery furnace | heavy fuel oil, burned in refinery furnace | EN15804, U",8f88d793-7251-4d7d-af3d-4f6d40cc24d0,1,MJ
"market for heavy fuel oil, burned in refinery furnace | heavy fuel oil, burned in refinery furnace | EN15804, U",1f3ae63a-f98a-4cc7-8ce8-297b6c581adb,1,MJ
"heavy fuel oil, burned in refinery furnace | heavy fuel oil, burned in refinery furnace | EN15804, U",732cf051-509f-4536-8417-c225fe69be40,1,MJ
"heavy fuel oil, burned in refinery furnace | heavy fuel oil, burned in refinery furnace | EN15804, U",2adfd073-8d66-472a-b216-8add77423d6b,1,MJ
"market for diesel, burned in building machine | diesel, burned in building machine | EN15804, U",79038d4b-26ec-4bbf-9553-ce6e4fa47574,1,MJ
"diesel, burned in building machine | diesel, burned in building machine | EN15804, U",2b6c2438-0545-4997-a4f6-4f165f6feff5,1,MJ
"market for machine operation, diesel, < 18.64 kW, high load factor | machine operation, diesel, < 18.64 kW, high load factor | EN15804, U",c2ec8b49-c9c4-4fa0-bde4-ef16480dcc8a,1,h
"machine operation, diesel, < 18.64 kW, high load factor | machine operation, diesel, < 18.64 kW, high load factor | EN15804, U",597113b1-3e48-4342-b277-cdebf55344c5,1,h
"market for machine operation, diesel, < 18.64 kW, low load factor | machine operation, diesel, < 18.64 kW, low load factor | EN15804, U",3026cabd-da0c-4a5e-a218-83395c1df20c,1,h
"machine operation, diesel, < 18.64 kW, low load factor | machine operation, diesel, < 18.64 kW, low load factor | EN15804, U",3579ea17-0f82-4ff0-8d94-6e2329645d5e,1,h
"machine operation, diesel, < 18.64 kW, steady-state | machine operation, diesel, < 18.64 kW, steady-state | EN15804, U",0f93b6cb-5e50-45ab-b6ef-c99f3867b471,1,h
"market for machine operation, diesel, < 18.64 kW, steady-state | machine operation, diesel, < 18.64 kW, steady-state | EN15804, U",6d34fc1f-f9a6-46d2-bd9c-9a3d7507992c,1,h
"market for machine operation, diesel, < 18.64 kW, underground mining | machine operation, diesel, < 18.64 kW, underground mining | EN15804, U",f9d02f70-c2c0-4702-8cc5-9f72988b5a6d,1,h
"machine operation, diesel, < 18.64 kW, underground mining | machine operation, diesel, < 18.64 kW, underground mining | EN15804, U",9241e4c7-bd2e-4f61-adb9-57c6eed90a49,1,h
"machine operation, diesel, >= 18.64 kW and < 74.57 kW, high load factor | machine operation, diesel, >= 18.64 kW and < 74.57 kW, high load factor | EN15804, U",148e864a-7402-4ebb-98cb-4ab56b847c4e,1,h
"market for machine operation, diesel, >= 18.64 kW and < 74.57 kW, high load factor | machine operation, diesel, >= 18.64 kW and < 74.57 kW, high load factor | EN15804, U",8cdbb26c-b337-4ac7-b917-5d5494ec96bf,1,h
"machine operation, diesel, >= 18.64 kW and < 74.57 kW, low load factor | machine operation, diesel, >= 18.64 kW and < 74.57 kW, low load factor | EN15804, U",ed4031cd-0ac4-4d8d-838d-49fddd3cbaa4,1,h
"market for machine operation, diesel, >= 18.64 kW and < 74.57 kW, low load factor | machine operation, diesel, >= 18.64 kW and < 74.57 kW, low load factor | EN15804, U",73e52e20-4141-4249-8222-badabaeb2632,1,h
"machine operation, diesel, >= 18.64 kW and < 74.57 kW, steady-state | machine operation, diesel, >= 18.64 kW and < 74.57 kW, steady-state | EN15804, U",6b73ee50-55e6-4f43-a5ee-0b3f7a5dc77a,1,h
"market for machine operation, diesel, >= 18.64 kW and < 74.57 kW, steady-state | machine operation, diesel, >= 18.64 kW and < 74.57 kW, steady-state | EN15804, U",61e51ed0-9dc2-431e-b692-e7ed007a336a,1,h
"market for machine operation, diesel, >= 18.64 kW and < 74.57 kW, underground mining | machine operation, diesel, >= 18.64 kW and < 74.57 kW, underground mining | EN15804, U",453a9348-a633-4c06-8126-42ddf2be1b86,1,h
"machine operation, diesel, >= 18.64 kW and < 74.57 kW, underground mining | machine operation, diesel, >= 18.64 kW and < 74.57 kW, underground mining | EN15804, U",e857d24f-4697-4192-b6c8-34aba0793caf,1,h
"market for machine operation, diesel, >= 74.57 kW, high load factor | machine operation, diesel, >= 74.57 kW, high load factor | EN15804, U",b652030c-4211-4b09-91bb-b6e611647165,1,h
"machine operation, diesel, >= 74.57 kW, high load factor | machine operation, diesel, >= 74.57 kW, high load factor | EN15804, U",a68c080c-bf8a-4ead-bdcf-0308699103f6,1,h
"market for machine operation, diesel, >= 74.57 kW, low load factor | machine operation, diesel, >= 74.57 kW, low load factor | EN15804, U",5a661950-8cda-4409-ab88-01cfdeac5d93,1,h
"machine operation, diesel, >= 74.57 kW, low load factor | machine operation, diesel, >= 74.57 kW, low load factor | EN15804, U",95b6f579-7ef6-4305-af1f-e14a58859882,1,h
"machine operation, diesel, >= 74.57 kW, steady-state | machine operation, diesel, >= 74.57 kW, steady-state | EN15804, U",3918d781-baa4-4c25-93a8-ef18db052f37,1,h
"market for machine operation, diesel, >= 74.57 kW, steady-state | machine operation, diesel, >= 74.57 kW, steady-state | EN15804, U",d07b5e12-c285-48fe-97dd-a9ba89adf55f,1,h
"propane, burned in building machine | propane, burned in building machine | EN15804, U",9fb19100-61d3-4f65-9b3d-6ce5cc1a8d07,1,MJ
"market for propane, burned in building machine | propane, burned in building machine | EN15804, U",dc6393f4-59e7-43c3-96f1-ed6c65098197,1,MJ
"combine harvesting | combine harvesting | EN15804, U",dc0abd98-39e6-4497-bb52-3c3f213f4c72,1,m2
"combine harvesting | combine harvesting | EN15804, U",d2f30b70-f706-41a3-b7dc-d7b26babb02e,1,m2
"combine harvesting | combine harvesting | EN15804, U",6cc2655a-ced4-48e3-9070-c25d6e0a858a,1,m2
"market for combine harvesting | combine harvesting | EN15804, U",53fdc0ea-b8f7-4094-99b5-84f449ed1010,1,m2
"combine harvesting | combine harvesting | EN15804, U",dd6e6567-8ccb-404e-b14c-ccf0e2ec3805,1,m2
"combine harvesting | combine harvesting | EN15804, U",52f30202-7c8c-4309-b2ff-ba98b662d92a,1,m2
"combine harvesting | combine harvesting | EN15804, U",6e70ed03-8242-43a8-b62f-4ac3511f03fc,1,m2
"sowing | sowing | EN15804, U",14bd0317-df46-49b4-8765-f1eb9e865c17,1,m2
"sowing | sowing | EN15804, U",1b2acf6b-9ce4-4617-be31-54f472a2a6aa,1,m2
"sowing | sowing | EN15804, U",2e36afd6-2362-454f-93a7-86b41b4fba7b,1,m2
"sowing | sowing | EN15804, U",18c3d51d-42ad-4269-b242-4ddb06b0bf35,1,m2
"market for sowing | sowing | EN15804, U",6e2a73ce-3136-44d9-bdcf-68ebf3e721a6,1,m2
"sowing | sowing | EN15804, U",857d1f93-7b93-47aa-9070-d1a618a3aae2,1,m2
"sowing | sowing | EN15804, U",aa004341-5df7-4dc2-86e1-54a10c5d37d5,1,m2
"application of plant protection product, by field sprayer | application of plant protection product, by field sprayer | EN15804, U",2cb2c64d-ff87-4f9e-afb6-810d639114d4,1,m2
"application of plant protection product, by field sprayer | application of plant protection product, by field sprayer | EN15804, U",fa1f0f97-6ac9-4ce1-9230-01d671a4c0ba,1,m2
"application of plant protection product, by field sprayer | application of plant protection product, by field sprayer | EN15804, U",cca4b4a8-575c-408b-98f4-5ff0ed248704,1,m2
"application of plant protection product, by field sprayer | application of plant protection product, by field sprayer | EN15804, U",e49d77b8-5130-41ce-8804-93609ee1d5c8,1,m2
"market for application of plant protection product, by field sprayer | application of plant protection product, by field sprayer | EN15804, U",cd896d33-cad7-4d58-97bc-9deda98bfd61,1,m2
"application of plant protection product, by field sprayer | application of plant protection product, by field sprayer | EN15804, U",df0f5bf0-c319-461e-b61f-9769aba8fc66,1,m2
"application of plant protection product, by field sprayer | application of plant protection product, by field sprayer | EN15804, U",caf2b8bc-27b4-4e8e-84b8-813808726111,1,m2
"chopping, maize | chopping, maize | EN15804, U",e8345eea-765c-4868-b177-e8d5fc2d290f,1,m2
"chopping, maize | chopping, maize | EN15804, U",facf1a6a-4aba-4974-a372-4351381c0ccc,1,m2
"market for chopping, maize | chopping, maize | EN15804, U",c71ffa45-5d6f-47e9-826b-80356ce282c3,1,m2
"fertilising, by broadcaster | fertilising, by broadcaster | EN15804, U",39839de8-afb3-49c0-9bb6-8d129c44662a,1,m2
"fertilising, by broadcaster | fertilising, by broadcaster | EN15804, U",6e35fb0f-1b6a-4b2c-92b4-cca7dd2e3eb8,1,m2
"fertilising, by broadcaster | fertilising, by broadcaster | EN15804, U",69524a9f-d2e4-4f42-be78-45f54ae599bc,1,m2
"fertilising, by broadcaster | fertilising, by broadcaster | EN15804, U",b5207b88-bca8-4958-b32b-e0698a93c284,1,m2
"fertilising, by broadcaster | fertilising, by broadcaster | EN15804, U",3c5d3e2c-499d-4dee-8636-8a4a363bcb89,1,m2
"market for fertilising, by broadcaster | fertilising, by broadcaster | EN15804, U",7554ddc5-a9fa-4a87-8412-094a5e92b494,1,m2
"fertilising, by broadcaster | fertilising, by broadcaster | EN15804, U",1c634156-1248-4ae6-8d7d-5c5efb517e32,1,m2
"fertilising, by rig fertiliser, sugarcane | fertilising, by rig fertiliser, sugarcane | EN15804, U",1d4a6e70-82b8-4fff-a964-88b3e3a754ba,1,m2
"market for fertilising, by rig fertiliser, sugarcane | fertilising, by rig fertiliser, sugarcane | EN15804, U",b5db4d65-1607-4756-9a39-fae618e79292,1,m2
"fertilising, by rig fertiliser, sugarcane | fertilising, by rig fertiliser, sugarcane | EN15804, U",bcd9ab8d-840f-48af-a306-34dcd1bedb4b,1,m2
"fertilising, by stool splitter, sugarcane | fertilising, by stool splitter, sugarcane | EN15804, U",9f90168b-0214-4634-88c8-adfbafe3752f,1,m2
"fertilising, by stool splitter, sugarcane | fertilising, by stool splitter, sugarcane | EN15804, U",f2cf05ae-db54-4589-88fc-ef3601586e75,1,m2
"market for fertilising, by stool splitter, sugarcane | fertilising, by stool splitter, sugarcane | EN15804, U",b2215ca4-087e-469a-8d50-c73c7461299b,1,m2
"field leveling, sugarcane | field leveling, sugarcane | EN15804, U",712c2d7b-3ca0-4c06-bbcd-2d01be04a0b2,1,m2
"market for field leveling, sugarcane | field leveling, sugarcane | EN15804, U",f8a00207-bad5-43cf-b45a-f57806fc29d9,1,m2
"field leveling, sugarcane | field leveling, sugarcane | EN15804, U",8bd99b7d-cacb-4312-9857-8038b2a6cc0f,1,m2
"market for fodder loading, by self-loading trailer | fodder loading, by self-loading trailer | EN15804, U",2c872df8-1764-40a4-a430-762c5b591e6c,1,m3
"fodder loading, by self-loading trailer | fodder loading, by self-loading trailer | EN15804, U",90bcb1e5-0b14-4b11-aeee-6f1d6a273544,1,m3
"fodder loading, by self-loading trailer | fodder loading, by self-loading trailer | EN15804, U",9aadef6d-16cb-44fc-b95b-ee75d994b67b,1,m3
"fodder loading, by self-loading trailer | fodder loading, by self-loading trailer | EN15804, U",b388a489-ccba-4a90-a4b1-26518b9a1437,1,m3
"furrow covering, for sugarcane | furrow covering, sugarcane | EN15804, U",90b0d2c1-304f-4bfe-9887-e3896c736268,1,m2
"furrow covering, for sugarcane | furrow covering, sugarcane | EN15804, U",06f156bd-d1d5-4315-b549-aa8a66324370,1,m2
"market for furrow covering, sugarcane | furrow covering, sugarcane | EN15804, U",2e38e49d-e5bb-49c7-ad7e-2af74da6a389,1,m2
"furrowing, sugarcane | furrowing, sugarcane | EN15804, U",f017d637-c129-40ca-a303-e1fb6bef440d,1,m2
"market for furrowing, sugarcane | furrowing, sugarcane | EN15804, U",ce774a1a-57fc-4feb-9d24-a2649e041d7f,1,m2
"furrowing, sugarcane | furrowing, sugarcane | EN15804, U",b822018f-dced-4afd-8270-450aa1a6d4fe,1,m2
"market for harvesting, by complete harvester, beets | harvesting, by complete harvester, beets | EN15804, U",9948ff7d-38c7-431a-9bc1-e423c16ec60a,1,m2
"harvesting, by complete harvester, beets | harvesting, by complete harvester, beets | EN15804, U",d24c9bac-e58f-4e6a-ad68-99994e650a6a,1,m2
"harvesting, by complete harvester, beets | harvesting, by complete harvester, beets | EN15804, U",4861c1c1-1c5a-467e-b19b-e0e5afbc7982,1,m2
"harvesting, by complete harvester, ground crops | harvesting, by complete harvester, ground crops | EN15804, U",84252fbd-6963-4c73-9795-9625c7a8521a,1,m2
"market for harvesting, by complete harvester, ground crops | harvesting, by complete harvester, ground crops | EN15804, U",ce8c0824-d483-46c9-bfa3-7d2b93a4c47d,1,m2
"harvesting, by complete harvester, ground crops | harvesting, by complete harvester, ground crops | EN15804, U",0d9803cc-1cdd-434f-bd13-0837d3c4a5e7,1,m2
"harvesting, by complete harvester, ground crops | harvesting, by complete harvester, ground crops | EN15804, U",46960f72-8743-4ef0-bd99-4ded99f82ce0,1,m2
"market for harvesting, sugarcane | harvesting, sugarcane | EN15804, U",94461983-0b55-440f-a529-95e7d36812c7,1,m2
"harvesting, sugarcane | harvesting, sugarcane | EN15804, U",74b45fa1-84e1-422a-8a3a-74d0a9d6c582,1,m2
"harvesting, sugarcane | harvesting, sugarcane | EN15804, U",cd5744cb-9284-4fa7-bb8c-324b53796280,1,m2
"haying, by rotary tedder | haying, by rotary tedder | EN15804, U",227b5ec5-6be3-4c49-b1cd-9ab2c1f3a19f,1,m2
"haying, by rotary tedder | haying, by rotary tedder | EN15804, U",db8132db-1976-46ee-8adc-3a24cd6cbdc1,1,m2
"haying, by rotary tedder | haying, by rotary tedder | EN15804, U",94f1ddae-d56a-4e5f-a83f-7d2d06df0930,1,m2
"market for haying, by rotary tedder | haying, by rotary tedder | EN15804, U",22a8631b-ecf9-416f-9ece-42c5cf36f05d,1,m2
"market for hoeing | hoeing | EN15804, U",7e5ec056-b0a0-4873-9bce-eebde19836c8,1,m2
"hoeing | hoeing | EN15804, U",9911987f-de29-4bd4-aefc-a8c2d40cbf1e,1,m2
"hoeing | hoeing | EN15804, U",1706520d-d5ef-4f39-a2ac-46a7d26a649b,1,m2
"market for limestone and gypsum application, by spreader | limestone and gypsum application, by spreader | EN15804, U",6aa12c51-dc7f-4516-8794-d4009584e437,1,m2
"limestone and gypsum application, by spreader | limestone and gypsum application, by spreader | EN15804, U",0537f1b6-0fc0-4c84-87d7-8377224b2a82,1,m2
"limestone and gypsum application, by spreader | limestone and gypsum application, by spreader | EN15804, U",a759bfcd-8ea8-42e6-aeb4-33623a5311e0,1,m2
"market for liquid manure spreading, by vacuum tanker | liquid manure spreading, by vacuum tanker | EN15804, U",47948716-64d2-4c6f-b817-512c1a55a759,1,m3
"liquid manure spreading, by vacuum tanker | liquid manure spreading, by vacuum tanker | EN15804, U",aea5a4f7-d09e-4f42-9ce5-d5d6e8e1bfbb,1,m3
"liquid manure spreading, by vacuum tanker | liquid manure spreading, by vacuum tanker | EN15804, U",e0fff020-bf07-4cdb-9e24-7a3af5ec6c9e,1,m3
"liquid manure spreading, by vacuum tanker | liquid manure spreading, by vacuum tanker | EN15804, U",27cd515d-d289-47f4-9963-27629f3abc26,1,m3
"market for mowing, by motor mower | mowing, by motor mower | EN15804, U",ff20f520-c8f0-4894-9b9d-5741ca5ffef6,1,m2
"mowing, by motor mower | mowing, by motor mower | EN15804, U",22272708-26d5-43fa-9f0e-34c4c7cef005,1,m2
"mowing, by motor mower | mowing, by motor mower | EN15804, U",58556b60-66a4-4b7a-aac8-51230edf4e6b,1,m2
"mowing, by rotary mower | mowing, by rotary mower | EN15804, U",897e8ccf-6178-4d76-86e9-db2845dbc1ca,1,m2
"market for mowing, by rotary mower | mowing, by rotary mower | EN15804, U",26c4ac24-f28f-4298-a206-e5a3bba5092c,1,m2
"mowing, by rotary mower | mowing, by rotary mower | EN15804, U",78c8a04c-cdf0-4cf8-964b-1bddfb1e8e28,1,m2
"mulching | mulching | EN15804, U",0e1f854d-1418-4a71-81d1-996bc80d4827,1,m2
"mulching | mulching | EN15804, U",c5ebbc3f-ef22-4760-b31a-cecdb23f8632,1,m2
"market for mulching | mulching | EN15804, U",52428a28-4481-48a0-b3aa-b2f5dd918774,1,m2
"market for planting | planting | EN15804, U",5ab9b12a-be28-4e9d-9748-fde887fb83bd,1,m2
"planting | planting | EN15804, U",d2e59abe-46b7-40f3-bef8-4773df4a068a,1,m2
"planting | planting | EN15804, U",4817b1ab-eacc-4f4e-8570-5bf09ea38dd6,1,m2
"market for planting tree | planting tree | EN15804, U",50cb6fa2-98f3-4d65-aa3f-7b37ef7b9ec2,1,Item(s)
"planting, tree | planting tree | EN15804, U",e84988eb-f053-4712-a3e7-a01141195bd2,1,Item(s)
"planting, tree | planting tree | EN15804, U",614d96a0-c54f-4615-8283-045eb636c0c2,1,Item(s)
"planting with starter fertiliser, by no till planter | planting with starter fertiliser, by no till planter | EN15804, U",e40d8e0f-6436-4e83-98b0-3684cadb15ec,1,m2
"planting with starter fertiliser, by no till planter | planting with starter fertiliser, by no till planter | EN15804, U",9de1a84c-ddf5-4ef7-b580-00559bc25570,1,m2
"market for planting with starter fertiliser, by no till planter | planting with starter fertiliser, by no till planter | EN15804, U",13d53f35-a6a1-4e81-8f21-309bde02c4f9,1,m2
"planting, sugarcane | planting, sugarcane | EN15804, U",4afc2735-5f8f-4061-af86-dc0928fc23d4,1,m2
"planting, sugarcane | planting, sugarcane | EN15804, U",37005346-aa51-4ebb-bf47-078cfaa14a22,1,m2
"market for planting, sugarcane | planting, sugarcane | EN15804, U",35d01881-1f4c-4c9f-9ce4-9eaeac69e75b,1,m2
"solid manure loading and spreading, by hydraulic loader and spreader | solid manure loading and spreading, by hydraulic loader and spreader | EN15804, U",2f06693b-f855-4a02-91df-40ca31940b8a,1,kg
"solid manure loading and spreading, by hydraulic loader and spreader | solid manure loading and spreading, by hydraulic loader and spreader | EN15804, U",4c307605-88dd-42e1-8d63-de2991c6db57,1,kg
"market for solid manure loading and spreading, by hydraulic loader and spreader | solid manure loading and spreading, by hydraulic loader and spreader | EN15804, U",4b5b35fe-05e8-4a4b-8247-f6b33cd49dff,1,kg
"solid manure loading and spreading, by hydraulic loader and spreader | solid manure loading and spreading, by hydraulic loader and spreader | EN15804, U",3b2f4fa6-89ba-45e5-8a2e-ac58e982f826,1,kg
"sugarcane loading, by loader | sugarcane loading, by loader | EN15804, U",bf5bacbf-6041-4a51-85b7-ab87b82d17c2,1,m2
"market for sugarcane loading, by loader | sugarcane loading, by loader | EN15804, U",48d9a489-3fc0-4855-9462-03d0808f5695,1,m2
"sugarcane loading, by loader | sugarcane loading, by loader | EN15804, U",526259ec-d674-47d4-8328-bd000f7eb8bf,1,m2
"sugarcane transfer, by dump cart | sugarcane transfer, by dump cart | EN15804, U",244cde9f-bdbb-4b7a-9053-403047648e77,1,m2
"market for sugarcane transfer, by dump cart | sugarcane transfer, by dump cart | EN15804, U",3e95667e-b90a-43a4-8ad5-d2f86b8a3849,1,m2
"sugarcane transfer, by dump cart | sugarcane transfer, by dump cart | EN15804, U",0568bfab-c81e-4447-8cc4-72892bb2b6a3,1,m2
"sugarcane vinasse application, by wheel reel irrigation equipment | sugarcane vinasse application, by wheel reel irrigation | EN15804, U",914da40b-56dd-4fe9-8418-24fa8a6e6c63,1,m2
"sugarcane vinasse application, by wheel reel irrigation equipment | sugarcane vinasse application, by wheel reel irrigation | EN15804, U",dd691357-60a0-4a5a-aafc-789897ba1ae0,1,m2
"market for sugarcane vinasse application, by wheel reel irrigation | sugarcane vinasse application, by wheel reel irrigation | EN15804, U",26f8d258-bae5-4e1b-aad8-31f65c32231f,1,m2
"swath, by rotary windrower | swath, by rotary windrower | EN15804, U",83e2fcef-25d5-4ab0-ba0f-71b8a3d0c59e,1,m2
"market for swath, by rotary windrower | swath, by rotary windrower | EN15804, U",c99ebd7b-e19e-40cb-9246-0acf685281e6,1,m2
"swath, by rotary windrower | swath, by rotary windrower | EN15804, U",f23f6291-8996-4d0a-a6a2-39f1d21840c4,1,m2
"swath, by rotary windrower | swath, by rotary windrower | EN15804, U",53047232-cd5f-4e37-9563-fab07327c009,1,m2
"swath, by rotary windrower | swath, by rotary windrower | EN15804, U",f9d835c5-54ec-4dc2-b5e9-5e459b9562c4,1,m2
"tillage, cultivating, chiselling | tillage, cultivating, chiselling | EN15804, U",ad21baa7-afbd-4b9d-bc73-e570ddf54723,1,m2
"tillage, cultivating, chiselling | tillage, cultivating, chiselling | EN15804, U",009fc542-dfc2-47d4-a8ff-c41b447d1477,1,m2
"tillage, cultivating, chiselling | tillage, cultivating, chiselling | EN15804, U",421dea75-20cc-4921-a290-92afe85854ef,1,m2
"market for tillage, cultivating, chiselling | tillage, cultivating, chiselling | EN15804, U",ff7520c5-6fcc-4eae-9c51-50e2854843eb,1,m2
"tillage, cultivating, chiselling | tillage, cultivating, chiselling | EN15804, U",dcc37ca5-c50b-45ba-8e3b-5bd454bdda96,1,m2
"market for tillage, currying, by weeder | tillage, currying, by weeder | EN15804, U",bb21f8dc-7c9e-498d-96bf-24bb95f93bb9,1,m2
"tillage, currying, by weeder | tillage, currying, by weeder | EN15804, U",320e67ef-5e45-462d-9632-892384ce0ae1,1,m2
"tillage, currying, by weeder | tillage, currying, by weeder | EN15804, U",3246240a-642c-4bf9-9b43-7ecf97680113,1,m2
"tillage, harrowing, by offset disc harrow | tillage, harrowing, by offset disc harrow | EN15804, U",38fb0a09-013a-4a56-b20c-21a8b6fd0bc6,1,m2
"tillage, harrowing, by offset disc harrow | tillage, harrowing, by offset disc harrow | EN15804, U",5c668bcf-7732-4de4-8415-557dc902e046,1,m2
